results.N	results.drug	results.ROR	results.CI_low	results.CI_up	results.pval	results.DrugReac	results.DrugNoReac	results.NoDrugReac	results.NoDrugNoReac	results_indication.N	results_indication.drug	results_indication.indication	results_indication.ROR	results_indication.CI_low	results_indication.CI_up	results_indication.pval	results_indication.DrugReac	results_indication.DrugNoReac	results_indication.NoDrugReac	results_indication.NoDrugNoReac	results_age.N	results_age.drug	results_age.indication	results_age.min_age	results_age.max_age	results_age.ROR	results_age.CI_low	results_age.CI_up	results_age.pval	results_age.DrugReac	results_age.DrugNoReac	results_age.NoDrugReac	results_age.NoDrugNoReac	results_male.N	results_male.drug	results_male.indication	results_male.ROR	results_male.CI_low	results_male.CI_up	results_male.pval	results_male.DrugReac	results_male.DrugNoReac	results_male.NoDrugReac	results_male.NoDrugNoReac	results_female.N	results_female.drug	results_female.indication	results_female.ROR	results_female.CI_low	results_female.CI_up	results_female.pval	results_female.DrugReac	results_female.DrugNoReac	results_female.NoDrugReac	results_female.NoDrugNoReac	results_logReg.N	results_logReg.drug	results_logReg.indication	results_logReg.logOR_Drug	results_logReg.OR_Drug	results_logReg.SE_Drug	results_logReg.pval_Drug	results_logReg.logOR_Age	results_logReg.SE_Age	results_logReg.pval_Age	results_logReg.logOR_Sex	results_logReg.SE_Sex	results_logReg.pval_Sex	results_logReg.N_logReg
1949	asfotase alfa	0.99	0.2	2.91	1	3	820	32601	8830915	1949	asfotase alfa	hypophosphatasia	Inf	0.02	Inf	1	3	523	0	29	1949	asfotase alfa	hypophosphatasia	6	6	0	0	Inf	1	0	0	0	0	1949	asfotase alfa	hypophosphatasia	0	0	Inf	1	0	49	0	8	1949	asfotase alfa	hypophosphatasia	Inf	0.01	Inf	1	1	73	0	16	1949	asfotase alfa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1950	pembrolizumab	0.19	0.04	0.55	0.0002200398	3	4359	32601	8827376	1950	pembrolizumab	metastatic malignant melanoma	3.68	0.35	22.53	0.1449539	2	959	5	8830	1950	pembrolizumab	metastatic malignant melanoma	44.9	71.3	2.04	0.03	39.2	0.4825395	1	486	2	1982	1950	pembrolizumab	metastatic malignant melanoma	4.11	0.05	322.46	0.3531315	1	479	1	1972	1950	pembrolizumab	metastatic malignant melanoma	2.19	0.04	42.13	0.4614793	1	290	2	1269	1950	pembrolizumab	metastatic malignant melanoma	1.05	2.85765111806316	0.91	0.2520747	0	0.03	0.9725762	-0.87	0.92	0.3443345	840158
1951	dinutuximab	0	0	24.87	1	0	42	32604	8831693	1951	dinutuximab	neuroblastoma	0	0	Inf	1	0	30	0	1097	1951	dinutuximab	neuroblastoma	NA	NA	0	0	Inf	1	0	0	0	0	1951	dinutuximab	neuroblastoma	0	0	Inf	1	0	12	0	123	1951	dinutuximab	neuroblastoma	0	0	Inf	1	0	14	0	89	1951	dinutuximab	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1952	ixekizumab	0.7	0.02	3.94	1	1	385	32603	8831350	1952	ixekizumab	psoriasis	0	0	12.4	1	0	291	169	162421	1952	ixekizumab	psoriasis	26.7	73.2	0	0	46.99	1	0	83	43	42602	1952	ixekizumab	psoriasis	0	0	92.43	1	0	37	26	21430	1952	ixekizumab	psoriasis	0	0	93.3	1	0	53	23	27541	1952	ixekizumab	psoriasis	-10.69	2.27715183061422e-05	415.16	0.9794579	-0.01	0.01	0.1196269	0.37	0.29	0.1932557	8491108
1953	evolocumab	1.03	0.63	1.6	0.8196602	20	5242	32584	8826493	1953	evolocumab	hypercholesterolaemia	0.79	0.21	2.08	0.821202	4	1256	147	36677	1953	evolocumab	hypercholesterolaemia	53.6	75.4	1.13	0.12	5.49	0.6991695	2	797	9	4063	1953	evolocumab	hypercholesterolaemia	1.21	0.03	9.43	0.5918236	1	414	7	3498	1953	evolocumab	hypercholesterolaemia	1.08	0.02	10.95	1	1	708	4	3063	1953	evolocumab	hypercholesterolaemia	0.15	1.16183424272828	0.78	0.84702	-0.01	0.02	0.5534939	0.44	0.57	0.4472213	876968
1954	mepolizumab	0	0	1.76	0.2827808	0	570	32604	8831165	1954	mepolizumab	asthma	0	0	1.73	0.283629	0	387	568	102463	1954	mepolizumab	asthma	7	65.8	0	0	3.92	1	0	195	69	13779	1954	mepolizumab	asthma	0	0	10.57	1	0	77	31	6297	1954	mepolizumab	asthma	0	0	7.18	1	0	163	49	14808	1954	mepolizumab	asthma	-12.89	2.52315614902625e-06	410.48	0.9749556	-0.04	0.01	1.885507e-14	0.11	0.24	0.6468217	8214258
1955	nivolumab	0.15	0.06	0.33	8.344831e-11	6	10751	32598	8820984	1955	nivolumab	non-small cell lung cancer	3.75	0.66	14.58	0.06637459	3	2524	10	31563	1955	nivolumab	non-small cell lung cancer	44.1	68	0	0	Inf	1	0	871	0	2345	1955	nivolumab	non-small cell lung cancer	0	0	79.62	1	0	1113	1	2274	1955	nivolumab	non-small cell lung cancer	Inf	0.1	Inf	0.2045534	1	583	0	2271	1955	nivolumab	non-small cell lung cancer	1.01	2.74560101501692	1.43	0.4792149	-0.04	0.04	0.3536088	-0.25	1.43	0.8625505	862438
1956	infliximab-dyyb	0	0	7.39	1	0	137	32604	8831598	1956	infliximab-dyyb	rheumatoid arthritis	0	0	179.59	1	0	23	450	463314	1956	infliximab-dyyb	rheumatoid arthritis	38	77.7	0	0	477.07	1	0	9	125	115364	1956	infliximab-dyyb	rheumatoid arthritis	0	0	4.5036e+15	1	0	1	23	25547	1956	infliximab-dyyb	rheumatoid arthritis	0	0	413.56	1	0	10	120	108845	1956	infliximab-dyyb	rheumatoid arthritis	-7.86	0.000385873871372051	265.63	0.9763821	-0.01	0.01	0.01251182	-0.17	0.23	0.4436161	81345468
1957	necitumumab	0	0	2.44	0.413779	0	411	32604	8831324	1957	necitumumab	non-small cell lung cancer	0	0	39.88	1	0	280	13	33807	1957	necitumumab	non-small cell lung cancer	44.1	68	0	0	Inf	1	0	2	0	3214	1957	necitumumab	non-small cell lung cancer	0	0	4.5036e+15	1	0	1	1	3386	1957	necitumumab	non-small cell lung cancer	0	0	16384	1	0	4	1	2850	1957	necitumumab	non-small cell lung cancer	-10.31	3.3298440297091e-05	2910.74	0.9971746	-0.04	0.04	0.3488687	-0.11	1.42	0.9391052	862438
1958	filgrastim-sndz	0	0	19.15	1	0	54	32604	8831681	1958	filgrastim-sndz	plasma cell myeloma	0	0	528	1	0	8	118	105323	1958	filgrastim-sndz	plasma cell myeloma	52	86.5	0	0	914.49	1	0	6	40	41069	1958	filgrastim-sndz	plasma cell myeloma	0	0	1343.19	1	0	4	27	24624	1958	filgrastim-sndz	plasma cell myeloma	0	0	6351.32	1	0	2	20	21027	1958	filgrastim-sndz	plasma cell myeloma	-8.77	0.00015532358064889	593.11	0.9882013	-0.02	0.01	0.04486584	0.13	0.3	0.6558665	8457048
1959	blinatumomab	0.2	0	1.1	0.07198014	1	1375	32603	8830360	1959	blinatumomab	acute lymphocytic leukaemia	1.32	0.03	8.51	0.5458408	1	550	16	11586	1959	blinatumomab	acute lymphocytic leukaemia	44	44	0	0	Inf	1	0	0	0	0	1959	blinatumomab	acute lymphocytic leukaemia	Inf	0.13	Inf	0.1632518	1	246	0	1266	1959	blinatumomab	acute lymphocytic leukaemia	0	0	Inf	1	0	186	0	1057	1959	blinatumomab	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1960	alirocumab	1.12	0.6	1.92	0.6568885	13	3141	32591	8828594	1960	alirocumab	blood cholesterol increased	1.34	0.28	3.98	0.4933467	3	478	446	95557	1960	alirocumab	blood cholesterol increased	42	77	1.28	0.15	4.83	0.6722829	2	342	71	15518	1960	alirocumab	blood cholesterol increased	0	0	3.22	0.6317628	0	176	45	6561	1960	alirocumab	blood cholesterol increased	1.77	0.21	6.79	0.3192789	2	259	54	12413	1960	alirocumab	blood cholesterol increased	-0.05	0.951229424500714	0.72	0.9439938	-0.02	0.01	0.006219876	0.44	0.2	0.02993863	8195108
1961	sebelipase alfa	0	0	15.33	1	0	67	32604	8831668	1961	sebelipase alfa	lysosomal acid lipase deficiency	0	0	Inf	1	0	60	0	0	1961	sebelipase alfa	lysosomal acid lipase deficiency	NA	NA	0	0	Inf	1	0	0	0	0	1961	sebelipase alfa	lysosomal acid lipase deficiency	0	0	Inf	1	0	5	0	0	1961	sebelipase alfa	lysosomal acid lipase deficiency	0	0	Inf	1	0	11	0	0	1961	sebelipase alfa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1963	ceftaroline fosamil	0	0	3.29	0.6341924	0	306	32604	8831429	1963	ceftaroline fosamil	osteomyelitis	0	0	Inf	1	0	38	0	2675	1963	ceftaroline fosamil	osteomyelitis	NA	NA	0	0	Inf	1	0	0	0	0	1963	ceftaroline fosamil	osteomyelitis	0	0	Inf	1	0	16	0	327	1963	ceftaroline fosamil	osteomyelitis	0	0	Inf	1	0	7	0	195	1963	ceftaroline fosamil	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1964	lurasidone	3.68	2.64	5.01	5.802738e-12	41	3020	32563	8828715	1964	lurasidone	bipolar disorder	1.72	0.95	2.88	0.0574609	15	634	730	53147	1964	lurasidone	bipolar disorder	15.4	68.5	0.54	0.11	1.62	0.3751135	3	339	101	6113	1964	lurasidone	bipolar disorder	0	0	2.21	0.41259	0	113	43	2744	1964	lurasidone	bipolar disorder	1	0.26	2.71	1	4	258	69	4457	1964	lurasidone	bipolar disorder	-0.36	0.697676326071031	0.51	0.4780423	0	0.01	0.5354849	-0.02	0.2	0.9279564	876888
1965	sodium glycerophosphate	0	0	3.49	0.6321	0	288	32604	8831447	1965	sodium glycerophosphate	parenteral nutrition	0	0	Inf	1	0	75	0	668	1965	sodium glycerophosphate	parenteral nutrition	NA	NA	0	0	Inf	1	0	0	0	0	1965	sodium glycerophosphate	parenteral nutrition	0	0	Inf	1	0	5	0	59	1965	sodium glycerophosphate	parenteral nutrition	0	0	Inf	1	0	18	0	60	1965	sodium glycerophosphate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1966	pasireotide diaspartate	1.11	0.13	4.04	0.7021647	2	487	32602	8831248	1966	pasireotide diaspartate	pituitary-dependent cushing s syndrome	1.91	0.02	150.27	1	1	180	1	344	1966	pasireotide diaspartate	pituitary-dependent cushing s syndrome	NA	NA	0	0	Inf	1	0	0	0	0	1966	pasireotide diaspartate	pituitary-dependent cushing s syndrome	0	0	Inf	1	0	25	0	32	1966	pasireotide diaspartate	pituitary-dependent cushing s syndrome	0	0	Inf	1	0	73	0	106	1966	pasireotide diaspartate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1967	cysteamine	3.64	0.44	13.37	0.1071801	2	149	32602	8831586	1967	cysteamine	cystinosis	2.56	0.23	18.22	0.2600133	2	71	4	364	1967	cysteamine	cystinosis	NA	NA	0	0	Inf	1	0	0	0	0	1967	cysteamine	cystinosis	0	0	Inf	1	0	8	0	49	1967	cysteamine	cystinosis	0	0	Inf	1	0	19	0	63	1967	cysteamine	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1968	azilsartan kamedoxomil	1.38	0.38	3.56	0.5440103	4	783	32600	8830952	1968	azilsartan kamedoxomil	hypertension	0.74	0.02	4.16	1	1	368	1185	322954	1968	azilsartan kamedoxomil	hypertension	42	82.9	0	0	12.73	1	0	78	237	61843	1968	azilsartan kamedoxomil	hypertension	0	0	40.08	1	0	31	102	31847	1968	azilsartan kamedoxomil	hypertension	0	0	16.47	1	0	57	166	40469	1968	azilsartan kamedoxomil	hypertension	-10.99	1.68695556737774e-05	254.99	0.9656219	-0.02	0	2.987366e-06	-0.26	0.13	0.03714861	8726728
1969	cabazitaxel	0	0	0.97	0.03803122	0	1037	32604	8830698	1969	cabazitaxel	prostate cancer metastatic	0	0	14.12	1	0	343	9	9518	1969	cabazitaxel	prostate cancer metastatic	63.7	77.8	0	0	Inf	1	0	42	0	1269	1969	cabazitaxel	prostate cancer metastatic	0	0	104.22	1	0	61	3	2590	1969	cabazitaxel	prostate cancer metastatic	0	0	Inf	1	0	0	0	6	1969	cabazitaxel	prostate cancer metastatic	-13.84	9.75807991409932e-07	2269.91	0.9951348	-0.01	0.05	0.9023884	13.81	7234.75	0.9984765	826608
1970	gadobutrol	0.77	0.28	1.68	0.7172713	6	2110	32598	8829625	1970	gadobutrol	nuclear magnetic resonance imaging	0	0	5.78	1	0	550	10	7109	1970	gadobutrol	nuclear magnetic resonance imaging	34.8	60.5	0	0	3.82	0.581168	0	112	4	278	1970	gadobutrol	nuclear magnetic resonance imaging	0	0	108.22	1	0	68	1	188	1970	gadobutrol	nuclear magnetic resonance imaging	0	0	3.13	0.3345036	0	145	5	411	1970	gadobutrol	nuclear magnetic resonance imaging	-16.94	4.39593717022771e-08	1977.52	0.9931634	0.02	0.02	0.5147949	-0.9	1.11	0.4164965	88188
1971	linagliptin	0.17	0.05	0.43	1.50183e-06	4	6452	32600	8825283	1971	linagliptin	type 2 diabetes mellitus	0.46	0.06	1.7	0.455154	2	2580	233	139505	1971	linagliptin	type 2 diabetes mellitus	36.6	77	0	0	2.6	0.4066542	0	806	58	31839	1971	linagliptin	type 2 diabetes mellitus	0	0	4.76	1	0	560	26	17435	1971	linagliptin	type 2 diabetes mellitus	0	0	3.78	0.6272166	0	526	41	21061	1971	linagliptin	type 2 diabetes mellitus	-14.21	6.74024079777121e-07	531.62	0.9786739	-0.02	0.01	0.005618897	-0.26	0.25	0.3052713	8396498
1972	afatinib dimaleate	0	0	0.47	0.0008606688	0	2109	32604	8829626	1972	afatinib dimaleate	non-small cell lung cancer	0	0	13.73	1	0	797	13	33290	1972	afatinib dimaleate	non-small cell lung cancer	44.1	68	0	0	Inf	1	0	239	0	2977	1972	afatinib dimaleate	non-small cell lung cancer	0	0	625.56	1	0	197	1	3190	1972	afatinib dimaleate	non-small cell lung cancer	0	0	288.15	1	0	339	1	2515	1972	afatinib dimaleate	non-small cell lung cancer	-14.52	4.94360909734407e-07	2038.08	0.9943149	-0.04	0.04	0.3616664	-0.15	1.42	0.917312	862438
1973	sodium nitrite	0	0	1450.07	1	0	2	32604	8831733	1973	sodium nitrite	ill-defined disorder	0	0	6891.3	1	0	1	155	30692	1973	sodium nitrite	ill-defined disorder	56	56	0	0	Inf	1	0	0	0	0	1973	sodium nitrite	ill-defined disorder	0	0	Inf	1	0	0	0	283	1973	sodium nitrite	ill-defined disorder	0	0	Inf	1	0	0	1	483	1973	sodium nitrite	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1974	eribulin mesylate	0.16	0	0.89	0.02568517	1	1692	32603	8830043	1974	eribulin mesylate	breast cancer	0	0	3.4	0.6320609	0	457	163	67608	1974	eribulin mesylate	breast cancer	33.5	78.1	0	0	7.11	1	0	185	32	10662	1974	eribulin mesylate	breast cancer	0	0	Inf	1	0	0	0	116	1974	eribulin mesylate	breast cancer	0	0	6.65	1	0	197	35	11688	1974	eribulin mesylate	breast cancer	-13.78	1.03614858769009e-06	764.01	0.9856139	-0.02	0.01	0.1272024	-13.74	993.5	0.9889661	8120368
1975	fidaxomicin	0	0	1.27	0.1288964	0	791	32604	8830944	1975	fidaxomicin	clostridium difficile colitis	0	0	60.13	1	0	313	1	482	1975	fidaxomicin	clostridium difficile colitis	65	65	0	0	Inf	1	0	0	0	0	1975	fidaxomicin	clostridium difficile colitis	0	0	Inf	1	0	20	0	71	1975	fidaxomicin	clostridium difficile colitis	0	0	115.84	1	0	41	1	121	1975	fidaxomicin	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1976	ibuprofen sodium	1.39	1.2	1.6	8.706111e-06	203	39642	32401	8792093	1976	ibuprofen sodium	pain	0.86	0.59	1.22	0.4582818	33	4590	1589	190741	1976	ibuprofen sodium	pain	27	83	0.65	0.18	1.7	0.5355154	4	845	271	37394	1976	ibuprofen sodium	pain	0	0	1.73	0.280461	0	283	118	15280	1976	ibuprofen sodium	pain	0.79	0.21	2.06	0.8216148	4	712	189	26542	1976	ibuprofen sodium	pain	-0.62	0.537944437594674	0.5	0.21832	-0.01	0	0.0006755024	0.08	0.12	0.5109272	8431288
1977	telaprevir	1.58	1.36	1.82	7.701616e-09	187	32198	32417	8799537	1977	telaprevir	hepatitis c	0.79	0.66	0.94	0.007253414	160	23952	599	70586	1977	telaprevir	hepatitis c	41.1	65	0.98	0.26	2.6	1	4	536	120	15815	1977	telaprevir	hepatitis c	1.19	0.24	3.64	0.7421901	3	413	74	12122	1977	telaprevir	hepatitis c	1.07	0.13	4.08	0.7109627	2	287	63	9701	1977	telaprevir	hepatitis c	0.1	1.10517091807565	0.46	0.8270966	-0.01	0.01	0.1342706	-0.05	0.17	0.7484612	8226658
1978	varenicline	3.57	2.75	4.56	2.232735e-17	65	4940	32539	8826795	1978	varenicline	smoking cessation therapy	1.1	0.81	1.45	0.5053703	53	2895	1046	62625	1978	varenicline	smoking cessation therapy	25	66.7	0	0	10.97	1	0	74	27	5415	1978	varenicline	smoking cessation therapy	0	0	16.06	1	0	53	13	2519	1978	varenicline	smoking cessation therapy	0	0	28.8	1	0	34	19	4354	1978	varenicline	smoking cessation therapy	-13.36	1.57697831637286e-06	693.74	0.9846314	-0.02	0.01	0.0338184	0.1	0.36	0.7803554	869928
1979	florbetapir f-18	0	0	43.07	1	0	25	32604	8831710	1979	florbetapir f-18	nutritional supplementation	0	0	8865.67	1	0	1	16	4221	1979	florbetapir f-18	nutritional supplementation	9.3	75.9	0	0	Inf	1	0	0	7	2024	1979	florbetapir f-18	nutritional supplementation	0	0	10049.32	1	0	1	3	916	1979	florbetapir f-18	nutritional supplementation	0	0	Inf	1	0	0	6	1783	1979	florbetapir f-18	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1980	rilpivirine	0.5	0.1	1.45	0.3035445	3	1637	32601	8830098	1980	rilpivirine	hiv infection	0.95	0.19	2.82	1	3	987	185	57716	1980	rilpivirine	hiv infection	14.8	58.7	1.3	0.15	5.14	0.6692765	2	367	30	7135	1980	rilpivirine	hiv infection	1.18	0.14	4.69	0.6894407	2	332	28	5462	1980	rilpivirine	hiv infection	0	0	17.32	1	0	135	7	3337	1980	rilpivirine	hiv infection	0	1	0.73	0.9978769	-0.01	0.01	0.1839372	1.06	0.43	0.01345057	893038
1981	icosapent ethyl	0.39	0.01	2.17	0.5299821	1	698	32603	8831037	1981	icosapent ethyl	blood triglycerides increased	0	0	9.25	1	0	180	29	12154	1981	icosapent ethyl	blood triglycerides increased	49.8	75.4	0	0	69.73	1	0	59	3	1678	1981	icosapent ethyl	blood triglycerides increased	0	0	44.35	1	0	45	2	370	1981	icosapent ethyl	blood triglycerides increased	0	0	118.56	1	0	38	3	1826	1981	icosapent ethyl	blood triglycerides increased	-15.01	3.02858541556317e-07	1910.29	0.9937298	0.02	0.04	0.6640168	1.13	0.93	0.2219436	822848
1982	clobazam	1.92	1.4	2.57	6.894417e-05	45	6348	32559	8825387	1982	clobazam	epilepsy	0.95	0.6	1.44	0.9181044	24	2144	510	43388	1982	clobazam	epilepsy	9.6	83	0.58	0.07	2.19	0.7749802	2	345	62	6156	1982	clobazam	epilepsy	1.07	0.12	4.29	0.7109564	2	215	29	3347	1982	clobazam	epilepsy	0.8	0.09	3.1	1	2	242	41	3955	1982	clobazam	epilepsy	-0.04	0.960789439152323	0.52	0.9449834	0	0	0.4347198	-0.16	0.24	0.4897608	878338
1983	darunavir	1.04	0.59	1.69	0.7985263	16	4172	32588	8827563	1983	darunavir	hiv infection	1.01	0.47	1.89	1	10	3107	178	55596	1983	darunavir	hiv infection	14.8	58.7	2.68	0.68	7.71	0.07759386	4	380	28	7122	1983	darunavir	hiv infection	2.91	0.73	8.46	0.06266639	4	291	26	5503	1983	darunavir	hiv infection	0	0	14.2	1	0	163	7	3309	1983	darunavir	hiv infection	0.86	2.36316069370579	0.53	0.1059845	-0.01	0.01	0.1735734	1.06	0.43	0.01370562	893038
1984	apixaban	0.19	0.11	0.3	4.864455e-22	18	25942	32586	8805793	1984	apixaban	cerebrovascular accident prophylaxis	0.6	0.15	1.69	0.5067891	4	7900	33	39170	1984	apixaban	cerebrovascular accident prophylaxis	63	88	0.63	0.07	2.69	0.7532849	2	3655	15	17144	1984	apixaban	cerebrovascular accident prophylaxis	1.38	0.14	7.26	0.6573167	2	2565	7	12393	1984	apixaban	cerebrovascular accident prophylaxis	0.86	0.09	4.02	1	2	2336	10	10004	1984	apixaban	cerebrovascular accident prophylaxis	0.01	1.01005016708417	0.56	0.9889397	0.03	0.02	0.2102076	-0.41	0.44	0.3510033	8273198
1986	ruxolitinib phosphate	0.4	0.24	0.63	8.776771e-06	18	12203	32586	8819532	1986	ruxolitinib phosphate	myelofibrosis	0.55	0.19	1.71	0.2764751	10	7592	7	2930	1986	ruxolitinib phosphate	myelofibrosis	58.8	79.2	0.96	0.11	45.49	1	5	2204	1	423	1986	ruxolitinib phosphate	myelofibrosis	Inf	0.08	Inf	1	3	1756	0	322	1986	ruxolitinib phosphate	myelofibrosis	0.85	0.09	40.35	1	5	1606	1	273	1986	ruxolitinib phosphate	myelofibrosis	0.33	1.39096812846378	1.06	0.7549075	-0.01	0.03	0.8079918	-0.79	0.71	0.2663832	839668
1988	boceprevir	3.28	2.74	3.9	1.311146e-29	130	10770	32474	8820965	1988	boceprevir	hepatitis c	1.95	1.57	2.41	5.119941e-09	104	7116	655	87422	1988	boceprevir	hepatitis c	41.1	65	3.49	1.62	6.72	0.001090772	10	401	114	15950	1988	boceprevir	hepatitis c	2.03	0.54	5.48	0.1459325	4	329	73	12206	1988	boceprevir	hepatitis c	6.46	2.46	14.44	0.0002126694	7	183	58	9805	1988	boceprevir	hepatitis c	1.28	3.59663972556928	0.32	5.779078e-05	-0.01	0.01	0.1511583	-0.07	0.17	0.6721496	8226658
1989	avanafil	0	0	2.62	0.6552503	0	383	32604	8831352	1989	avanafil	erectile dysfunction	0	0	8.33	1	0	286	42	25795	1989	avanafil	erectile dysfunction	40.1	66.5	0	0	33.52	1	0	85	7	4049	1989	avanafil	erectile dysfunction	0	0	15.34	1	0	200	9	6013	1989	avanafil	erectile dysfunction	0	0	Inf	1	0	0	0	4	1989	avanafil	erectile dysfunction	-13.87	9.46968506864711e-07	1235.81	0.991047	-0.03	0.03	0.2105721	14	8758.69	0.998725	862268
1990	crofelemer	0	0	43.07	1	0	25	32604	8831710	1990	crofelemer	diarrhoea	0	0	130.32	1	0	14	42	17509	1990	crofelemer	diarrhoea	29.5	78	0	0	579.27	1	0	6	8	4593	1990	crofelemer	diarrhoea	0	0	2300.7	1	0	6	2	2363	1990	crofelemer	diarrhoea	0	0	Inf	1	0	0	9	3957	1990	crofelemer	diarrhoea	-9.53	7.26396239924518e-05	978.9	0.9922284	-0.02	0.01	0.1278538	-1.05	0.78	0.1788733	863378
1991	dapagliflozin propanediol	0.16	0.02	0.58	0.0008385839	2	3360	32602	8828375	1991	dapagliflozin propanediol	type 2 diabetes mellitus	0.38	0.01	2.17	0.528365	1	1561	234	140524	1991	dapagliflozin propanediol	type 2 diabetes mellitus	36.6	77	0	0	2.56	0.4068577	0	819	58	31826	1991	dapagliflozin propanediol	type 2 diabetes mellitus	0	0	6.22	1	0	432	26	17563	1991	dapagliflozin propanediol	type 2 diabetes mellitus	0	0	4.31	1	0	463	41	21124	1991	dapagliflozin propanediol	type 2 diabetes mellitus	-14.29	6.22202645900471e-07	589.67	0.980664	-0.02	0.01	0.00492519	-0.26	0.25	0.3013751	8396498
1992	axitinib	0.4	0.17	0.79	0.004668974	8	5423	32596	8826312	1992	axitinib	renal cancer	2.4	0.41	10.01	0.1779546	3	1560	8	9980	1992	axitinib	renal cancer	47.5	67	8.93	0.46	525.97	0.08864398	2	304	1	1359	1992	axitinib	renal cancer	2.71	0.23	23.71	0.2583058	2	466	3	1894	1992	axitinib	renal cancer	0	0	199.55	1	0	181	1	928	1992	axitinib	renal cancer	0.77	2.15976625378492	0.87	0.3736298	-0.03	0.03	0.3644135	0.81	1.1	0.4613913	834758
1993	esomeprazole strontium	0	0	187.86	1	0	7	32604	8831728	1993	esomeprazole strontium	prophylaxis of nausea and vomiting	0	0	5082.16	1	0	2	10	8417	1993	esomeprazole strontium	prophylaxis of nausea and vomiting	68	68	0	0	Inf	1	0	0	0	0	1993	esomeprazole strontium	prophylaxis of nausea and vomiting	0	0	Inf	1	0	2	0	1025	1993	esomeprazole strontium	prophylaxis of nausea and vomiting	0	0	Inf	1	0	0	1	1324	1993	esomeprazole strontium	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1994	abiraterone acetate	0.23	0.1	0.46	1.769722e-07	8	9240	32596	8822495	1994	abiraterone acetate	prostate cancer	1.15	0.44	2.52	0.6720215	7	4462	57	41669	1994	abiraterone acetate	prostate cancer	58.1	88.5	0.67	0.08	2.8	1	2	1846	18	11133	1994	abiraterone acetate	prostate cancer	0.54	0.06	2.18	0.565017	2	2140	22	12626	1994	abiraterone acetate	prostate cancer	0	0	Inf	1	0	7	0	44	1994	abiraterone acetate	prostate cancer	-0.62	0.537944437594674	0.74	0.3983415	0	0.02	0.9559993	12.15	911.37	0.9893628	8148418
1995	sitagliptin	1.52	0.98	2.25	0.04645939	25	4454	32579	8827281	1995	sitagliptin	type 2 diabetes mellitus	3.66	1.33	8.12	0.007226688	6	1010	229	141075	1995	sitagliptin	type 2 diabetes mellitus	36.6	77	2.41	0.06	14.11	0.3444156	1	236	57	32409	1995	sitagliptin	type 2 diabetes mellitus	4.76	0.12	29.48	0.1966199	1	150	25	17845	1995	sitagliptin	type 2 diabetes mellitus	3.65	0.09	21.82	0.2455665	1	147	40	21440	1995	sitagliptin	type 2 diabetes mellitus	1.48	4.39294568091876	0.72	0.03999367	-0.02	0.01	0.005408779	-0.27	0.25	0.2846816	8396498
1997	vemurafenib	0.15	0.05	0.35	3.012702e-09	5	9048	32599	8822687	1997	vemurafenib	malignant melanoma	2.99	0.44	17.71	0.1487279	3	2775	4	11078	1997	vemurafenib	malignant melanoma	26.4	50.6	0	0	Inf	1	0	221	0	778	1997	vemurafenib	malignant melanoma	Inf	0.12	Inf	0.1715465	1	456	0	2207	1997	vemurafenib	malignant melanoma	0	0	143.8	1	0	430	1	1588	1997	vemurafenib	malignant melanoma	1.49	4.43709551900366	1.43	0.2955763	-0.08	0.04	0.04738611	-0.02	1.42	0.9887542	846838
1998	aclidinium bromide	0.31	0.06	0.91	0.0233992	3	2626	32601	8829109	1998	aclidinium bromide	chronic obstructive pulmonary disease	1.08	0.13	4.01	0.7088927	2	1412	107	81734	1998	aclidinium bromide	chronic obstructive pulmonary disease	46.1	83.3	2.46	0.28	9.94	0.2095241	2	684	24	20191	1998	aclidinium bromide	chronic obstructive pulmonary disease	0	0	40.72	1	0	258	5	9594	1998	aclidinium bromide	chronic obstructive pulmonary disease	2.38	0.27	9.67	0.220661	2	483	23	13214	1998	aclidinium bromide	chronic obstructive pulmonary disease	0.71	2.03399125864675	0.73	0.3301372	-0.01	0.02	0.5938851	-1.27	0.49	0.009671783	8235798
1999	tafluprost	0.34	0.01	1.88	0.3823818	1	804	32603	8830931	1999	tafluprost	glaucoma	0	0	6.96	1	0	328	32	18594	1999	tafluprost	glaucoma	54.3	80.1	0	0	17.32	1	0	54	13	2769	1999	tafluprost	glaucoma	0	0	36.94	1	0	28	7	1423	1999	tafluprost	glaucoma	0	0	37.03	1	0	45	8	2760	1999	tafluprost	glaucoma	-14.01	8.23254870106146e-07	1237.03	0.9909612	-0.03	0.01	0.02498868	0.53	0.52	0.3045295	842718
