results.N	results.drug	results.ROR	results.CI_low	results.CI_up	results.pval	results.DrugReac	results.DrugNoReac	results.NoDrugReac	results.NoDrugNoReac	results_indication.N	results_indication.drug	results_indication.indication	results_indication.ROR	results_indication.CI_low	results_indication.CI_up	results_indication.pval	results_indication.DrugReac	results_indication.DrugNoReac	results_indication.NoDrugReac	results_indication.NoDrugNoReac	results_age.N	results_age.drug	results_age.indication	results_age.min_age	results_age.max_age	results_age.ROR	results_age.CI_low	results_age.CI_up	results_age.pval	results_age.DrugReac	results_age.DrugNoReac	results_age.NoDrugReac	results_age.NoDrugNoReac	results_male.N	results_male.drug	results_male.indication	results_male.ROR	results_male.CI_low	results_male.CI_up	results_male.pval	results_male.DrugReac	results_male.DrugNoReac	results_male.NoDrugReac	results_male.NoDrugNoReac	results_female.N	results_female.drug	results_female.indication	results_female.ROR	results_female.CI_low	results_female.CI_up	results_female.pval	results_female.DrugReac	results_female.DrugNoReac	results_female.NoDrugReac	results_female.NoDrugNoReac	results_logReg.N	results_logReg.drug	results_logReg.indication	results_logReg.logOR_Drug	results_logReg.OR_Drug	results_logReg.SE_Drug	results_logReg.pval_Drug	results_logReg.logOR_Age	results_logReg.SE_Age	results_logReg.pval_Age	results_logReg.logOR_Sex	results_logReg.SE_Sex	results_logReg.pval_Sex
1948	parathyroid hormone	0.75	0.02	4.23	1	1	412	28441	8835485	1948	parathyroid hormone	hypoparathyroidism	Inf	0.03	Inf	0.48	1	314	0	345	1948	parathyroid hormone	hypoparathyroidism	62.1	62.1	0	0	Inf	1	0	0	0	0	1948	parathyroid hormone	hypoparathyroidism	0	0	Inf	1	0	12	0	25	1948	parathyroid hormone	hypoparathyroidism	Inf	0.01	Inf	1	1	186	0	54	1948	parathyroid hormone	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1949	asfotase alfa	0	0	1.4	0.12	0	823	28442	8835074	1949	asfotase alfa	hypophosphatasia	0	0	Inf	1	0	526	0	29	1949	asfotase alfa	hypophosphatasia	NA	NA	0	0	Inf	1	0	0	0	0	1949	asfotase alfa	hypophosphatasia	0	0	Inf	1	0	49	0	8	1949	asfotase alfa	hypophosphatasia	0	0	Inf	1	0	74	0	16	1949	asfotase alfa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1950	pembrolizumab	0.07	0	0.4	2.2e-05	1	4361	28441	8831536	1950	pembrolizumab	metastatic malignant melanoma	0	0	13.93	1	0	961	4	8831	1950	pembrolizumab	metastatic malignant melanoma	NA	NA	0	0	Inf	1	0	0	0	0	1950	pembrolizumab	metastatic malignant melanoma	0	0	Inf	1	0	480	0	1973	1950	pembrolizumab	metastatic malignant melanoma	0	0	Inf	1	0	291	0	1271	1950	pembrolizumab	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1951	dinutuximab	0	0	28.54	1	0	42	28442	8835855	1951	dinutuximab	neuroblastoma	0	0	Inf	1	0	30	0	1097	1951	dinutuximab	neuroblastoma	NA	NA	0	0	Inf	1	0	0	0	0	1951	dinutuximab	neuroblastoma	0	0	Inf	1	0	12	0	123	1951	dinutuximab	neuroblastoma	0	0	Inf	1	0	14	0	89	1951	dinutuximab	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1952	ixekizumab	0	0	2.98	0.64	0	386	28442	8835511	1952	ixekizumab	psoriasis	0	0	10.62	1	0	291	197	162393	1952	ixekizumab	psoriasis	23.8	67.9	0	0	34.1	1	0	84	54	39672	1952	ixekizumab	psoriasis	0	0	110.92	1	0	37	22	21434	1952	ixekizumab	psoriasis	0	0	51.87	1	0	53	40	27524	1952	ixekizumab	psoriasis	-10.94	1.77344762885484e-05	415.71	0.98	-0.01	0.01	0.08	-0.35	0.27	0.19
1953	evolocumab	0.06	0	0.33	1.9e-06	1	5261	28441	8830636	1953	evolocumab	hypercholesterolaemia	0.41	0.01	2.34	0.74	1	1259	72	36752	1953	evolocumab	hypercholesterolaemia	45.9	70.8	1.89	0.04	23.52	0.48	1	646	3	3656	1953	evolocumab	hypercholesterolaemia	0	0	327.7	1	0	415	1	3504	1953	evolocumab	hypercholesterolaemia	1.08	0.02	10.95	1	1	708	4	3063	1953	evolocumab	hypercholesterolaemia	0.07	1.07250818125422	1.11	0.95	-0.04	0.03	0.14	-1.68	1.1	0.13
1954	mepolizumab	0	0	2.02	0.27	0	570	28442	8835327	1954	mepolizumab	asthma	0	0	1.64	0.18	0	387	600	102431	1954	mepolizumab	asthma	12	75.3	0	0	2.65	0.41	0	226	109	17238	1954	mepolizumab	asthma	0	0	12.75	1	0	77	26	6302	1954	mepolizumab	asthma	0	0	3.59	0.63	0	163	96	14761	1954	mepolizumab	asthma	-13.42	1.48514224859136e-06	417.41	0.97	-0.02	0	0	-0.54	0.22	0.02
1955	nivolumab	0.03	0	0.16	7.7e-14	1	10756	28441	8825141	1955	nivolumab	non-small cell lung cancer	0	0	4.5	1	0	2527	12	31561	1955	nivolumab	non-small cell lung cancer	NA	NA	0	0	Inf	1	0	0	0	0	1955	nivolumab	non-small cell lung cancer	0	0	Inf	1	0	1113	0	2275	1955	nivolumab	non-small cell lung cancer	0	0	Inf	1	0	584	0	2271	1955	nivolumab	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1956	infliximab-dyyb	0	0	8.48	1	0	137	28442	8835760	1956	infliximab-dyyb	rheumatoid arthritis	0	0	149.98	1	0	23	539	463225	1956	infliximab-dyyb	rheumatoid arthritis	25.2	73	0	0	380.89	1	0	10	137	114659	1956	infliximab-dyyb	rheumatoid arthritis	0	0	4.5036e+15	1	0	1	15	25555	1956	infliximab-dyyb	rheumatoid arthritis	0	0	348.51	1	0	10	140	108825	1956	infliximab-dyyb	rheumatoid arthritis	-8.03	0.000325548208920438	264.91	0.98	-0.02	0.01	0	-0.74	0.27	0.01
1957	necitumumab	0	0	2.8	0.65	0	411	28442	8835486	1957	necitumumab	non-small cell lung cancer	0	0	43.69	1	0	280	12	33808	1957	necitumumab	non-small cell lung cancer	NA	NA	0	0	Inf	1	0	0	0	0	1957	necitumumab	non-small cell lung cancer	0	0	Inf	1	0	1	0	3387	1957	necitumumab	non-small cell lung cancer	0	0	Inf	1	0	4	0	2851	1957	necitumumab	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1958	filgrastim-sndz	0	0	21.97	1	0	54	28442	8835843	1958	filgrastim-sndz	plasma cell myeloma	0	0	2079.63	1	0	8	31	105410	1958	filgrastim-sndz	plasma cell myeloma	51.6	88.4	0	0	7076.86	1	0	6	8	42093	1958	filgrastim-sndz	plasma cell myeloma	0	0	16384	1	0	4	4	24647	1958	filgrastim-sndz	plasma cell myeloma	0	0	16384	1	0	2	6	21041	1958	filgrastim-sndz	plasma cell myeloma	-8.12	0.000297528660441581	973.43	0.99	-0.02	0.03	0.54	-0.57	0.65	0.38
1959	blinatumomab	0.45	0.05	1.64	0.34	2	1374	28440	8834523	1959	blinatumomab	acute lymphocytic leukaemia	0	0	112.28	1	0	551	2	11600	1959	blinatumomab	acute lymphocytic leukaemia	13.2	16.8	0	0	Inf	1	0	6	0	184	1959	blinatumomab	acute lymphocytic leukaemia	0	0	Inf	1	0	247	0	1266	1959	blinatumomab	acute lymphocytic leukaemia	0	0	30.32	1	0	186	2	1055	1959	blinatumomab	acute lymphocytic leukaemia	-16.73	5.42317123985826e-08	5488.98	1	-0.04	0.04	0.39	-18.02	3198.92	1
1960	alirocumab	0.3	0.06	0.87	0.017	3	3151	28439	8832746	1960	alirocumab	blood cholesterol increased	0.61	0.02	3.45	1	1	480	326	95677	1960	alirocumab	blood cholesterol increased	43	79.9	1.07	0.03	6.34	0.61	1	386	40	16491	1960	alirocumab	blood cholesterol increased	0	0	19.14	1	0	176	9	6597	1960	alirocumab	blood cholesterol increased	1.29	0.03	7.72	0.55	1	260	37	12430	1960	alirocumab	blood cholesterol increased	0.15	1.16183424272828	1.01	0.88	-0.03	0.01	0.01	-0.78	0.37	0.03
1961	sebelipase alfa	0	0	17.59	1	0	67	28442	8835830	1961	sebelipase alfa	lysosomal acid lipase deficiency	0	0	Inf	1	0	60	0	0	1961	sebelipase alfa	lysosomal acid lipase deficiency	NA	NA	0	0	Inf	1	0	0	0	0	1961	sebelipase alfa	lysosomal acid lipase deficiency	0	0	Inf	1	0	5	0	0	1961	sebelipase alfa	lysosomal acid lipase deficiency	0	0	Inf	1	0	11	0	0	1961	sebelipase alfa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1963	ceftaroline fosamil	0	0	3.77	1	0	306	28442	8835591	1963	ceftaroline fosamil	osteomyelitis	0	0	32.5	1	0	38	10	2665	1963	ceftaroline fosamil	osteomyelitis	NA	NA	0	0	Inf	1	0	0	0	0	1963	ceftaroline fosamil	osteomyelitis	0	0	Inf	1	0	16	0	327	1963	ceftaroline fosamil	osteomyelitis	0	0	Inf	1	0	7	0	195	1963	ceftaroline fosamil	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1964	lurasidone	4.01	2.85	5.5	1.5e-12	39	3022	28403	8832875	1964	lurasidone	bipolar disorder	1.34	0.71	2.32	0.33	13	636	810	53067	1964	lurasidone	bipolar disorder	17	69.3	0.77	0.2	2.06	0.82	4	338	93	6050	1964	lurasidone	bipolar disorder	0.91	0.02	5.64	1	1	112	27	2760	1964	lurasidone	bipolar disorder	0.85	0.22	2.29	1	4	258	81	4445	1964	lurasidone	bipolar disorder	-0.16	0.852143788966211	0.46	0.73	-0.01	0.01	0.31	-0.65	0.22	0
1965	sodium glycerophosphate	0	0	4	1	0	288	28442	8835609	1965	sodium glycerophosphate	parenteral nutrition	0	0	Inf	1	0	75	0	668	1965	sodium glycerophosphate	parenteral nutrition	NA	NA	0	0	Inf	1	0	0	0	0	1965	sodium glycerophosphate	parenteral nutrition	0	0	Inf	1	0	5	0	59	1965	sodium glycerophosphate	parenteral nutrition	0	0	Inf	1	0	18	0	60	1965	sodium glycerophosphate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1966	pasireotide diaspartate	0	0	2.35	0.42	0	489	28442	8835408	1966	pasireotide diaspartate	pituitary-dependent cushing s syndrome	0	0	74.25	1	0	181	1	344	1966	pasireotide diaspartate	pituitary-dependent cushing s syndrome	NA	NA	0	0	Inf	1	0	0	0	0	1966	pasireotide diaspartate	pituitary-dependent cushing s syndrome	0	0	Inf	1	0	25	0	32	1966	pasireotide diaspartate	pituitary-dependent cushing s syndrome	0	0	Inf	1	0	73	0	106	1966	pasireotide diaspartate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1967	cysteamine	0	0	7.68	1	0	151	28442	8835746	1967	cysteamine	cystinosis	0	0	Inf	1	0	73	0	368	1967	cysteamine	cystinosis	NA	NA	0	0	Inf	1	0	0	0	0	1967	cysteamine	cystinosis	0	0	Inf	1	0	8	0	49	1967	cysteamine	cystinosis	0	0	Inf	1	0	19	0	63	1967	cysteamine	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1968	azilsartan kamedoxomil	0.79	0.1	2.87	1	2	785	28440	8835112	1968	azilsartan kamedoxomil	hypertension	0	0	2.83	0.65	0	369	1148	322991	1968	azilsartan kamedoxomil	hypertension	37	82.3	0	0	18.91	1	0	80	159	63004	1968	azilsartan kamedoxomil	hypertension	0	0	87.03	1	0	31	48	31901	1968	azilsartan kamedoxomil	hypertension	0	0	21.11	1	0	57	130	40505	1968	azilsartan kamedoxomil	hypertension	-10.6	2.49160097315032e-05	253.49	0.97	-0.02	0	0	-0.78	0.17	0
1969	cabazitaxel	0	0	1.11	0.088	0	1037	28442	8834860	1969	cabazitaxel	prostate cancer metastatic	0	0	14.12	1	0	343	9	9518	1969	cabazitaxel	prostate cancer metastatic	68.3	84.3	0	0	360.41	1	0	23	2	1518	1969	cabazitaxel	prostate cancer metastatic	0	0	104.22	1	0	61	3	2590	1969	cabazitaxel	prostate cancer metastatic	0	0	Inf	1	0	0	0	6	1969	cabazitaxel	prostate cancer metastatic	-13.76	1.05708017762826e-06	2269.77	1	0.01	0.06	0.89	13.8	7232.53	1
1970	gadobutrol	0.44	0.09	1.29	0.18	3	2113	28439	8833784	1970	gadobutrol	nuclear magnetic resonance imaging	0	0	5.78	1	0	550	10	7109	1970	gadobutrol	nuclear magnetic resonance imaging	31.9	51.7	0	0	117.36	1	0	68	1	204	1970	gadobutrol	nuclear magnetic resonance imaging	0	0	108.22	1	0	68	1	188	1970	gadobutrol	nuclear magnetic resonance imaging	0	0	15.3	1	0	145	2	414	1970	gadobutrol	nuclear magnetic resonance imaging	-16.26	8.6770424925966e-08	1997.48	0.99	-0.01	0.03	0.7	0.12	1.23	0.92
1971	linagliptin	0.19	0.05	0.49	2.1e-05	4	6452	28438	8829445	1971	linagliptin	type 2 diabetes mellitus	0.94	0.19	2.81	1	3	2579	172	139566	1971	linagliptin	type 2 diabetes mellitus	43.5	78.7	0	0	3.91	1	0	814	39	32020	1971	linagliptin	type 2 diabetes mellitus	0	0	6.69	1	0	560	19	17442	1971	linagliptin	type 2 diabetes mellitus	0	0	6.13	1	0	526	26	21076	1971	linagliptin	type 2 diabetes mellitus	-13.81	1.00552576901644e-06	537.9	0.98	0	0.01	0.96	-0.12	0.3	0.68
1972	afatinib dimaleate	0	0	0.54	0.0028	0	2109	28442	8833788	1972	afatinib dimaleate	non-small cell lung cancer	0	0	15.06	1	0	797	12	33291	1972	afatinib dimaleate	non-small cell lung cancer	NA	NA	0	0	Inf	1	0	0	0	0	1972	afatinib dimaleate	non-small cell lung cancer	0	0	Inf	1	0	197	0	3191	1972	afatinib dimaleate	non-small cell lung cancer	0	0	Inf	1	0	339	0	2516	1972	afatinib dimaleate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1973	sodium nitrite	0	0	1675.66	1	0	2	28442	8835895	1973	sodium nitrite	ill-defined disorder	0	0	7013.02	1	0	1	152	30695	1973	sodium nitrite	ill-defined disorder	33.2	73.5	0	0	Inf	1	0	0	8	531	1973	sodium nitrite	ill-defined disorder	0	0	Inf	1	0	0	2	281	1973	sodium nitrite	ill-defined disorder	0	0	Inf	1	0	0	8	476	1973	sodium nitrite	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1974	eribulin mesylate	0	0	0.68	0.0083	0	1693	28442	8834204	1974	eribulin mesylate	breast cancer	0	0	4.24	1	0	457	131	67640	1974	eribulin mesylate	breast cancer	43.9	68.8	0	0	6.34	1	0	144	32	7381	1974	eribulin mesylate	breast cancer	0	0	Inf	1	0	0	0	116	1974	eribulin mesylate	breast cancer	0	0	6.46	1	0	197	36	11687	1974	eribulin mesylate	breast cancer	-13.81	1.00552576901644e-06	761.39	0.99	-0.03	0.01	0.02	-13.76	986.82	0.99
1975	fidaxomicin	0.39	0.01	2.2	0.53	1	790	28441	8835107	1975	fidaxomicin	clostridium difficile colitis	1.54	0.02	121.4	1	1	312	1	482	1975	fidaxomicin	clostridium difficile colitis	40.9	40.9	0	0	Inf	1	0	0	0	0	1975	fidaxomicin	clostridium difficile colitis	0	0	Inf	1	0	20	0	71	1975	fidaxomicin	clostridium difficile colitis	Inf	0.08	Inf	0.25	1	40	0	122	1975	fidaxomicin	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1976	ibuprofen sodium	1.94	1.7	2.2	1.1e-20	246	39599	28196	8796298	1976	ibuprofen sodium	pain	1.14	0.78	1.6	0.46	34	4589	1245	191085	1976	ibuprofen sodium	pain	24.5	74.3	0.9	0.24	2.35	1	4	769	191	33073	1976	ibuprofen sodium	pain	1.07	0.03	6.27	0.61	1	282	51	15347	1976	ibuprofen sodium	pain	0.69	0.14	2.06	0.8	3	713	162	26569	1976	ibuprofen sodium	pain	-0.33	0.718923733431926	0.51	0.51	-0.02	0	0	-0.58	0.16	0
1977	telaprevir	0.87	0.7	1.06	0.18	90	32295	28352	8803602	1977	telaprevir	hepatitis c	0.74	0.56	0.97	0.026	70	24042	279	70906	1977	telaprevir	hepatitis c	33.5	66.3	1.31	0.26	4	0.51	3	604	68	17879	1977	telaprevir	hepatitis c	0.95	0.02	5.7	1	1	415	31	12165	1977	telaprevir	hepatitis c	1.5	0.18	5.81	0.39	2	287	45	9719	1977	telaprevir	hepatitis c	0.15	1.16183424272828	0.59	0.8	-0.03	0.01	0	-0.59	0.23	0.01
1978	varenicline	4.61	3.6	5.81	2.2e-25	73	4932	28369	8830965	1978	varenicline	smoking cessation therapy	0.66	0.47	0.9	0.0066	41	2907	1342	62329	1978	varenicline	smoking cessation therapy	27.8	69	1.07	0.03	6.37	0.61	1	76	68	5552	1978	varenicline	smoking cessation therapy	2.1	0.05	13.42	0.39	1	52	23	2509	1978	varenicline	smoking cessation therapy	0	0	9.29	1	0	34	55	4318	1978	varenicline	smoking cessation therapy	-0.06	0.941764533584249	1.02	0.95	-0.03	0.01	0	-0.37	0.25	0.14
1979	florbetapir f-18	0	0	49.44	1	0	25	28442	8835872	1979	florbetapir f-18	nutritional supplementation	0	0	16384	1	0	1	6	4231	1979	florbetapir f-18	nutritional supplementation	22.7	55.6	0	0	Inf	1	0	0	2	691	1979	florbetapir f-18	nutritional supplementation	0	0	13988.57	1	0	1	2	917	1979	florbetapir f-18	nutritional supplementation	0	0	Inf	1	0	0	2	1787	1979	florbetapir f-18	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1980	rilpivirine	1.33	0.53	2.75	0.38	7	1633	28435	8834264	1980	rilpivirine	hiv infection	6.41	2.25	14.92	0.00056	6	984	55	57846	1980	rilpivirine	hiv infection	24	57.2	3.56	0.38	16.43	0.13	2	335	11	6570	1980	rilpivirine	hiv infection	3	0.32	13.83	0.17	2	332	11	5479	1980	rilpivirine	hiv infection	0	0	60.34	1	0	135	3	3341	1980	rilpivirine	hiv infection	0.92	2.5092903899363	0.76	0.23	-0.02	0.02	0.23	1.08	0.65	0.1
1981	icosapent ethyl	0	0	1.64	0.18	0	699	28442	8835198	1981	icosapent ethyl	blood triglycerides increased	0	0	7.81	1	0	180	34	12149	1981	icosapent ethyl	blood triglycerides increased	44	44	0	0	Inf	1	0	0	0	0	1981	icosapent ethyl	blood triglycerides increased	0	0	Inf	1	0	45	0	372	1981	icosapent ethyl	blood triglycerides increased	0	0	1823.67	1	0	38	1	1828	1981	icosapent ethyl	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1982	clobazam	0.54	0.27	0.96	0.035	11	6382	28431	8829515	1982	clobazam	epilepsy	0.49	0.1	1.45	0.29	3	2165	125	43773	1982	clobazam	epilepsy	23.1	63.2	0	0	3.12	0.63	0	206	24	3841	1982	clobazam	epilepsy	0	0	6.22	1	0	217	11	3365	1982	clobazam	epilepsy	0	0	3.98	0.62	0	244	17	3979	1982	clobazam	epilepsy	-14.94	3.24818263581871e-07	824.58	0.99	0	0.01	0.67	-0.27	0.39	0.49
1983	darunavir	0.15	0.02	0.54	3e-04	2	4186	28440	8831711	1983	darunavir	hiv infection	0.61	0.07	2.29	0.77	2	3115	59	55715	1983	darunavir	hiv infection	24	57.2	0	0	6.06	1	0	356	13	6549	1983	darunavir	hiv infection	0	0	6.17	1	0	295	13	5516	1983	darunavir	hiv infection	0	0	49.44	1	0	163	3	3313	1983	darunavir	hiv infection	-14.21	6.74024079777121e-07	816.19	0.99	-0.02	0.02	0.23	1.11	0.65	0.09
1984	apixaban	0.3	0.19	0.44	1e-13	25	25935	28417	8809962	1984	apixaban	cerebrovascular accident prophylaxis	2.18	0.97	4.6	0.041	11	7893	25	39178	1984	apixaban	cerebrovascular accident prophylaxis	61.1	84.2	4.31	1.33	13.6	0.0072	7	3262	8	16052	1984	apixaban	cerebrovascular accident prophylaxis	6.05	1.3	30.5	0.01	5	2562	4	12396	1984	apixaban	cerebrovascular accident prophylaxis	2.57	0.4	13.23	0.18	3	2335	5	10009	1984	apixaban	cerebrovascular accident prophylaxis	1.41	4.09595540407118	0.49	0	-0.01	0.01	0.5	-0.06	0.49	0.9
1986	ruxolitinib phosphate	0.03	0	0.14	6.3e-16	1	12220	28441	8823677	1986	ruxolitinib phosphate	myelofibrosis	Inf	0.01	Inf	1	1	7601	0	2937	1986	ruxolitinib phosphate	myelofibrosis	68.1	68.1	0	0	Inf	1	0	0	0	0	1986	ruxolitinib phosphate	myelofibrosis	Inf	0	Inf	1	1	1758	0	322	1986	ruxolitinib phosphate	myelofibrosis	0	0	Inf	1	0	1611	0	274	1986	ruxolitinib phosphate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1988	boceprevir	1.06	0.74	1.46	0.73	37	10863	28405	8825034	1988	boceprevir	hepatitis c	1.15	0.76	1.67	0.48	30	7190	319	87758	1988	boceprevir	hepatitis c	33.5	66.3	3.03	0.95	7.48	0.03	5	451	66	18032	1988	boceprevir	hepatitis c	0	0	4.52	1	0	333	32	12247	1988	boceprevir	hepatitis c	6.32	1.93	16.21	0.0018	5	185	42	9821	1988	boceprevir	hepatitis c	1.08	2.94467955106552	0.47	0.02	-0.03	0.01	0	-0.61	0.23	0.01
1989	avanafil	0	0	3.01	0.64	0	383	28442	8835514	1989	avanafil	erectile dysfunction	0	0	8.13	1	0	286	43	25794	1989	avanafil	erectile dysfunction	42.1	79.9	0	0	Inf	1	0	171	0	5314	1989	avanafil	erectile dysfunction	0	0	160.71	1	0	200	2	6020	1989	avanafil	erectile dysfunction	0	0	Inf	1	0	0	0	4	1989	avanafil	erectile dysfunction	-13.64	1.19185457214283e-06	2063.09	0.99	0.01	0.06	0.81	13.59	14577.57	1
1990	crofelemer	0	0	49.44	1	0	25	28442	8835872	1990	crofelemer	diarrhoea	0	0	133.77	1	0	14	41	17510	1990	crofelemer	diarrhoea	45.5	69	0	0	241.59	1	0	6	10	2515	1990	crofelemer	diarrhoea	0	0	1091.03	1	0	6	3	2362	1990	crofelemer	diarrhoea	0	0	Inf	1	0	0	9	3957	1990	crofelemer	diarrhoea	-9.94	4.82073046323988e-05	978.92	0.99	-0.02	0.01	0.12	-0.65	0.67	0.33
1991	dapagliflozin propanediol	0.28	0.06	0.81	0.013	3	3359	28439	8832538	1991	dapagliflozin propanediol	type 2 diabetes mellitus	0.52	0.01	2.93	1	1	1561	174	140584	1991	dapagliflozin propanediol	type 2 diabetes mellitus	43.5	78.7	0	0	4.13	1	0	772	39	32062	1991	dapagliflozin propanediol	type 2 diabetes mellitus	0	0	8.75	1	0	432	19	17570	1991	dapagliflozin propanediol	type 2 diabetes mellitus	0	0	6.99	1	0	463	26	21139	1991	dapagliflozin propanediol	type 2 diabetes mellitus	-13.81	1.00552576901644e-06	592.52	0.98	0	0.01	0.99	-0.13	0.3	0.67
1992	axitinib	0	0	0.21	5e-08	0	5431	28442	8830466	1992	axitinib	renal cancer	0	0	Inf	1	0	1563	0	9988	1992	axitinib	renal cancer	NA	NA	0	0	Inf	1	0	0	0	0	1992	axitinib	renal cancer	0	0	Inf	1	0	468	0	1897	1992	axitinib	renal cancer	0	0	Inf	1	0	181	0	929	1992	axitinib	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1993	esomeprazole strontium	0	0	215.33	1	0	7	28442	8835890	1993	esomeprazole strontium	prophylaxis of nausea and vomiting	0	0	3197.04	1	0	2	15	8412	1993	esomeprazole strontium	prophylaxis of nausea and vomiting	17	33.1	0	0	Inf	1	0	0	0	125	1993	esomeprazole strontium	prophylaxis of nausea and vomiting	0	0	Inf	1	0	2	0	1025	1993	esomeprazole strontium	prophylaxis of nausea and vomiting	0	0	Inf	1	0	0	4	1321	1993	esomeprazole strontium	prophylaxis of nausea and vomiting	2.33	10.2779415330434	56224.84	1	-0.09	0.03	0	-17.63	2031.73	0.99
1994	abiraterone acetate	0.17	0.05	0.39	5.8e-08	5	9243	28437	8826654	1994	abiraterone acetate	prostate cancer	0.9	0.28	2.23	1	5	4464	52	41674	1994	abiraterone acetate	prostate cancer	62.4	91.3	1.53	0.03	15.51	0.53	1	1787	4	10970	1994	abiraterone acetate	prostate cancer	2.36	0.22	14.44	0.27	2	2140	5	12643	1994	abiraterone acetate	prostate cancer	0	0	Inf	1	0	7	0	44	1994	abiraterone acetate	prostate cancer	0.87	2.38691085352428	0.84	0.3	0.01	0.04	0.75	11.82	1492.12	0.99
1995	sitagliptin	0.9	0.48	1.55	0.89	13	4466	28429	8831431	1995	sitagliptin	type 2 diabetes mellitus	0.8	0.02	4.52	1	1	1015	174	141130	1995	sitagliptin	type 2 diabetes mellitus	43.5	78.7	3.59	0.09	21.42	0.25	1	239	38	32595	1995	sitagliptin	type 2 diabetes mellitus	0	0	25.61	1	0	151	19	17851	1995	sitagliptin	type 2 diabetes mellitus	5.84	0.14	36.18	0.16	1	147	25	21455	1995	sitagliptin	type 2 diabetes mellitus	1.1	3.00416602394643	1.01	0.28	0	0.01	0.98	-0.13	0.3	0.66
1997	vemurafenib	0	0	0.13	5e-13	0	9053	28442	8826844	1997	vemurafenib	malignant melanoma	0	0	3.39	0.61	0	2778	6	11076	1997	vemurafenib	malignant melanoma	17	17	0	0	Inf	1	0	0	0	0	1997	vemurafenib	malignant melanoma	0	0	Inf	1	0	457	0	2207	1997	vemurafenib	malignant melanoma	0	0	143.8	1	0	430	1	1588	1997	vemurafenib	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1998	aclidinium bromide	2.38	1.45	3.69	0.00069	20	2609	28422	8833288	1998	aclidinium bromide	chronic obstructive pulmonary disease	3	1.75	4.83	7.5e-05	18	1396	350	81491	1998	aclidinium bromide	chronic obstructive pulmonary disease	53	82.8	3.63	1.8	6.67	0.00028	12	633	98	18748	1998	aclidinium bromide	chronic obstructive pulmonary disease	0	0	4.42	1	0	258	33	9566	1998	aclidinium bromide	chronic obstructive pulmonary disease	4.22	2.08	7.87	8.3e-05	12	473	79	13158	1998	aclidinium bromide	chronic obstructive pulmonary disease	1.17	3.2219926385285	0.31	0	-0.03	0.01	0	-0.66	0.2	0
1999	tafluprost	0.39	0.01	2.16	0.53	1	804	28441	8835093	1999	tafluprost	glaucoma	2.19	0.05	13.4	0.38	1	327	26	18600	1999	tafluprost	glaucoma	55.6	79.9	0	0	54.07	1	0	54	5	2621	1999	tafluprost	glaucoma	0	0	276.2	1	0	28	2	1428	1999	tafluprost	glaucoma	0	0	68.65	1	0	45	5	2763	1999	tafluprost	glaucoma	-13.19	1.86920004882377e-06	1256.23	0.99	-0.01	0.02	0.58	-0.26	0.84	0.76
2000	sodium picosulfate	0.34	0.04	1.24	0.14	2	1810	28440	8834087	2000	sodium picosulfate	constipation	0	0	4.96	1	0	353	92	42572	2000	sodium picosulfate	constipation	11.3	80.1	0	0	17.6	1	0	82	28	10038	2000	sodium picosulfate	constipation	0	0	31.97	1	0	51	15	5673	2000	sodium picosulfate	constipation	0	0	41.5	1	0	46	17	7609	2000	sodium picosulfate	constipation	-12.59	3.40590455065264e-06	649.21	0.98	-0.03	0.01	0	0.21	0.36	0.55
2001	crizotinib	0.14	0.03	0.41	2.1e-06	3	6677	28439	8829220	2001	crizotinib	lung neoplasm malignant	0	0	4.12	0.61	0	2004	10	18478	2001	crizotinib	lung neoplasm malignant	NA	NA	0	0	Inf	1	0	0	0	0	2001	crizotinib	lung neoplasm malignant	0	0	Inf	1	0	354	0	1981	2001	crizotinib	lung neoplasm malignant	0	0	Inf	1	0	433	0	2006	2001	crizotinib	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
