results.N	results.drug	results.ROR	results.CI_low	results.CI_up	results.pval	results.DrugReac	results.DrugNoReac	results.NoDrugReac	results.NoDrugNoReac	results_indication.N	results_indication.drug	results_indication.indication	results_indication.ROR	results_indication.CI_low	results_indication.CI_up	results_indication.pval	results_indication.DrugReac	results_indication.DrugNoReac	results_indication.NoDrugReac	results_indication.NoDrugNoReac	results_age.N	results_age.drug	results_age.indication	results_age.min_age	results_age.max_age	results_age.ROR	results_age.CI_low	results_age.CI_up	results_age.pval	results_age.DrugReac	results_age.DrugNoReac	results_age.NoDrugReac	results_age.NoDrugNoReac	results_male.N	results_male.drug	results_male.indication	results_male.ROR	results_male.CI_low	results_male.CI_up	results_male.pval	results_male.DrugReac	results_male.DrugNoReac	results_male.NoDrugReac	results_male.NoDrugNoReac	results_female.N	results_female.drug	results_female.indication	results_female.ROR	results_female.CI_low	results_female.CI_up	results_female.pval	results_female.DrugReac	results_female.DrugNoReac	results_female.NoDrugReac	results_female.NoDrugNoReac	results_logReg.N	results_logReg.drug	results_logReg.indication	results_logReg.logOR_Drug	results_logReg.OR_Drug	results_logReg.SE_Drug	results_logReg.pval_Drug	results_logReg.logOR_Age	results_logReg.SE_Age	results_logReg.pval_Age	results_logReg.logOR_Sex	results_logReg.SE_Sex	results_logReg.pval_Sex	results_logReg.N_logReg	count	count_change	count_label
1209	samarium sm-153 lexidronam pentasodium	25.95	18.71	35.53	3.403376e-53	55	154	120408	8743722	1209	samarium sm-153 lexidronam pentasodium	metastases to bone	11.93	6.63	21.29	4.495259e-15	24	29	1233	17779	1209	samarium sm-153 lexidronam pentasodium	metastases to bone	45.9	81	Inf	0.6	Inf	0.04116908	1	0	130	3051	1209	samarium sm-153 lexidronam pentasodium	metastases to bone	Inf	0.58	Inf	0.04259635	1	0	83	1888	1209	samarium sm-153 lexidronam pentasodium	metastases to bone	0	0	Inf	1	0	0	65	1794	1209	samarium sm-153 lexidronam pentasodium	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	1741	1740
1415	zoledronic acid	6.33	6.15	6.51	0	5474	65264	114989	8678612	1415	zoledronic acid	metastases to bone	2.32	2.01	2.68	2.174536e-36	996	11076	261	6732	1415	zoledronic acid	metastases to bone	45.9	81	0.78	0.52	1.15	0.2285082	41	1122	90	1929	1415	zoledronic acid	metastases to bone	0.68	0.38	1.18	0.1739271	18	539	66	1349	1415	zoledronic acid	metastases to bone	1.24	0.73	2.11	0.4414373	30	732	35	1062	1415	zoledronic acid	metastases to bone	-0.08	0.923116346386636	0.18	0.6449067	-0.01	0.01	0.048664	0.28	0.18	0.1060324	838318	2	1741	1740
2110	cobimetinib fumarate	0.54	0.07	1.98	0.5948302	2	267	120461	8743609	2110	cobimetinib fumarate	metastatic malignant melanoma	0	0	1.16	0.07822257	0	112	273	9411	2110	cobimetinib fumarate	metastatic malignant melanoma	38.1	82.2	0	0	2.32	0.4091968	0	66	85	3356	2110	cobimetinib fumarate	metastatic malignant melanoma	0	0	4.2	1	0	43	52	2358	2110	cobimetinib fumarate	metastatic malignant melanoma	0	0	5.29	1	0	27	43	1492	2110	cobimetinib fumarate	metastatic malignant melanoma	-13.84	9.75807991409932e-07	472	0.9766076	0.01	0.01	0.3890584	-0.29	0.21	0.1718065	840158	2	1743	1742
1950	pembrolizumab	1.27	1	1.6	0.04250067	75	4287	120388	8739589	1950	pembrolizumab	metastatic malignant melanoma	1.37	0.92	1.97	0.09797212	35	926	238	8597	1950	pembrolizumab	metastatic malignant melanoma	38.1	82.2	2.31	1.42	3.7	0.0007140176	30	654	55	2768	1950	pembrolizumab	metastatic malignant melanoma	3.37	1.84	6.1	4.73047e-05	23	457	29	1944	1950	pembrolizumab	metastatic malignant melanoma	1.52	0.68	3.14	0.2348925	11	280	32	1239	1950	pembrolizumab	metastatic malignant melanoma	0.88	2.41089970641721	0.22	5.445025e-05	0.01	0.01	0.4011327	-0.3	0.21	0.1575981	840158	2	1743	1742
635	technetium tc-99m pyrophosphate kit	0	0	28.93	1	0	11	120463	8743865	635	technetium tc-99m pyrophosphate kit	multiple gated acquisition scan	0	0	Inf	1	0	5	0	33	635	technetium tc-99m pyrophosphate kit	multiple gated acquisition scan	NA	NA	0	0	Inf	1	0	0	0	0	635	technetium tc-99m pyrophosphate kit	multiple gated acquisition scan	0	0	Inf	1	0	1	0	3	635	technetium tc-99m pyrophosphate kit	multiple gated acquisition scan	0	0	Inf	1	0	2	0	3	635	technetium tc-99m pyrophosphate kit	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	1745	1744
592	technetium tc-99m sodium pertechnetate	0	0	389.46	1	0	2	120463	8743874	592	technetium tc-99m sodium pertechnetate	multiple gated acquisition scan	0	0	Inf	1	0	1	0	37	592	technetium tc-99m sodium pertechnetate	multiple gated acquisition scan	NA	NA	0	0	Inf	1	0	0	0	0	592	technetium tc-99m sodium pertechnetate	multiple gated acquisition scan	0	0	Inf	1	0	1	0	3	592	technetium tc-99m sodium pertechnetate	multiple gated acquisition scan	0	0	Inf	1	0	0	0	5	592	technetium tc-99m sodium pertechnetate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	1745	1744
415	stanozolol	0.59	0.01	3.32	1	1	124	120462	8743752	415	stanozolol	muscle building therapy	0	0	Inf	1	0	8	0	108	415	stanozolol	muscle building therapy	NA	NA	0	0	Inf	1	0	0	0	0	415	stanozolol	muscle building therapy	0	0	Inf	1	0	3	0	38	415	stanozolol	muscle building therapy	0	0	Inf	1	0	1	0	1	415	stanozolol	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	1747	1746
1841	testosterone propionate	0.6	0.02	3.41	1	1	121	120462	8743755	1841	testosterone propionate	muscle building therapy	0	0	Inf	1	0	10	0	106	1841	testosterone propionate	muscle building therapy	NA	NA	0	0	Inf	1	0	0	0	0	1841	testosterone propionate	muscle building therapy	0	0	Inf	1	0	4	0	37	1841	testosterone propionate	muscle building therapy	0	0	Inf	1	0	0	0	2	1841	testosterone propionate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	1747	1746
237	ambenonium chloride	1.96	0.53	5.13	0.1537091	4	148	120459	8743728	237	ambenonium chloride	myasthenia gravis	0.59	0.01	3.56	1	1	70	47	1937	237	ambenonium chloride	myasthenia gravis	61.9	82.4	0	0	596.12	1	0	1	14	215	237	ambenonium chloride	myasthenia gravis	6.97	0.11	142.37	0.1956461	1	2	13	185	237	ambenonium chloride	myasthenia gravis	0	0	584.63	1	0	3	2	278	237	ambenonium chloride	myasthenia gravis	1.94	6.95875097063727	1.24	0.1163923	0.03	0.02	0.08553077	2.11	0.77	0.006335664	84848	2	1749	1748
223	pyridostigmine bromide	1.45	1.05	1.97	0.02039984	43	2147	120420	8741729	223	pyridostigmine bromide	myasthenia gravis	1.15	0.61	2.13	0.6568809	21	809	27	1198	223	pyridostigmine bromide	myasthenia gravis	61.9	82.4	13.77	2.94	130.37	5.137333e-05	12	65	2	151	223	pyridostigmine bromide	myasthenia gravis	16.19	3.43	153.85	1.727123e-05	12	50	2	137	223	pyridostigmine bromide	myasthenia gravis	0	0	10.55	0.5524146	0	95	2	186	223	pyridostigmine bromide	myasthenia gravis	1.95	7.02868758058929	0.6	0.001090896	0.03	0.02	0.1725838	2.24	0.78	0.004226469	84848	2	1749	1748
158	levorphanol tartrate	6.6	1.29	21.03	0.01282774	3	33	120460	8743843	158	levorphanol tartrate	nasopharyngitis	0	0	193.15	1	0	4	97	12226	158	levorphanol tartrate	nasopharyngitis	33.5	79.8	0	0	Inf	1	0	0	25	1440	158	levorphanol tartrate	nasopharyngitis	0	0	Inf	1	0	0	12	846	158	levorphanol tartrate	nasopharyngitis	0	0	Inf	1	0	0	20	1380	158	levorphanol tartrate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	1751	1750
747	phenylpropanolamine	0.76	0.28	1.67	0.7165155	6	570	120457	8743306	747	phenylpropanolamine	nasopharyngitis	0	0	5.22	1	0	92	97	12138	747	phenylpropanolamine	nasopharyngitis	33.5	79.8	0	0	143.2	1	0	3	25	1437	747	phenylpropanolamine	nasopharyngitis	0	0	Inf	1	0	0	12	846	747	phenylpropanolamine	nasopharyngitis	0	0	172.63	1	0	3	20	1377	747	phenylpropanolamine	nasopharyngitis	-11.51	1.00292974831878e-05	839.86	0.9890642	0.02	0.01	0.06344638	-0.02	0.37	0.9533091	822588	2	1751	1750
1979	florbetapir f-18	0	0	11.54	1	0	25	120463	8743851	1979	florbetapir f-18	nutritional supplementation	0	0	2738.33	1	0	1	57	4180	1979	florbetapir f-18	nutritional supplementation	35	85.2	0	0	2215.28	1	0	1	37	2176	1979	florbetapir f-18	nutritional supplementation	0	0	1366.41	1	0	1	25	894	1979	florbetapir f-18	nutritional supplementation	0	0	Inf	1	0	0	18	1771	1979	florbetapir f-18	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	1753	1752
777	potassium iodide	2.54	1.44	4.17	0.000943362	16	457	120447	8743419	777	potassium iodide	nutritional supplementation	0	0	15.22	1	0	20	57	4161	777	potassium iodide	nutritional supplementation	35	85.2	0	0	Inf	1	0	0	37	2177	777	potassium iodide	nutritional supplementation	0	0	Inf	1	0	0	25	895	777	potassium iodide	nutritional supplementation	0	0	Inf	1	0	0	18	1771	777	potassium iodide	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	1753	1752
1329	docosanol	0	0	0.03	7.473698e-54	0	8994	120463	8734882	1329	docosanol	oral herpes	0	0	0.07	2.394584e-12	0	4096	19	1316	1329	docosanol	oral herpes	52	75.7	0	0	0.31	0.0003739266	0	571	6	206	1329	docosanol	oral herpes	0	0	1.59	0.05300947	0	336	2	99	1329	docosanol	oral herpes	0	0	0.19	2.173196e-05	0	1058	7	287	1329	docosanol	oral herpes	-18.76	7.12255021064303e-09	1279.36	0.9882982	0.02	0.02	0.3262661	-0.21	0.81	0.7956182	817898	2	1755	1754
1233	penciclovir	5.73	3.49	8.94	7.517487e-10	21	266	120442	8743610	1233	penciclovir	oral herpes	0	0	29.98	1	0	40	19	5372	1233	penciclovir	oral herpes	52	75.7	0	0	83.2	1	0	9	6	768	1233	penciclovir	oral herpes	0	0	1546.56	1	0	2	2	433	1233	penciclovir	oral herpes	0	0	106	1	0	10	7	1335	1233	penciclovir	oral herpes	-12.42	4.03703518702269e-06	1137.78	0.9912939	0.02	0.02	0.2347229	-0.13	0.8	0.8758169	817898	2	1755	1754
1076	octinoxate	0	0	4.94	1	0	56	120463	8743820	1076	octinoxate	osteopenia	0	0	7.66	1	0	7	1346	14843	1076	octinoxate	osteopenia	13.1	82.8	0	0	Inf	1	0	0	14	1347	1076	octinoxate	osteopenia	0	0	Inf	1	0	0	2	140	1076	octinoxate	osteopenia	0	0	Inf	1	0	0	14	1285	1076	octinoxate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	1757	1756
1077	oxybenzone	0	0	5.56	1	0	50	120463	8743826	1077	oxybenzone	osteopenia	0	0	7.66	1	0	7	1346	14843	1077	oxybenzone	osteopenia	13.1	82.8	0	0	Inf	1	0	0	14	1347	1077	oxybenzone	osteopenia	0	0	Inf	1	0	0	2	140	1077	oxybenzone	osteopenia	0	0	Inf	1	0	0	14	1285	1077	oxybenzone	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	1757	1756
1408	cetrorelix	0.53	0.06	1.93	0.5976335	2	275	120461	8743601	1408	cetrorelix	ovulation induction	0	0	4.31	0.6141541	0	68	12	794	1408	cetrorelix	ovulation induction	34.3	34.3	0	0	Inf	1	0	0	0	0	1408	cetrorelix	ovulation induction	0	0	Inf	1	0	0	0	4	1408	cetrorelix	ovulation induction	0	0	31.29	1	0	24	2	137	1408	cetrorelix	ovulation induction	-16.51	6.75768748797809e-08	3591.46	0.9963325	0.08	0.14	0.5817707	-13.84	8865.19	0.9987547	81678	2	1759	1758
494	clomiphene citrate	0.65	0.33	1.17	0.1758294	11	1222	120452	8742654	494	clomiphene citrate	ovulation induction	1.08	0.19	4.36	1	3	204	9	658	494	clomiphene citrate	ovulation induction	34.3	34.3	0	0	Inf	1	0	0	0	0	494	clomiphene citrate	ovulation induction	0	0	Inf	1	0	0	0	4	494	clomiphene citrate	ovulation induction	0	0	18.92	1	0	36	2	125	494	clomiphene citrate	ovulation induction	-16.36	7.85131272518943e-08	2941.14	0.9955616	0.05	0.13	0.6960932	-14.67	8865.19	0.9986794	81678	2	1759	1758
1310	bivalirudin	0.97	0.67	1.37	1	33	2462	120430	8741414	1310	bivalirudin	percutaneous coronary intervention	0.12	0.02	0.39	7.369399e-06	3	1014	44	1854	1310	bivalirudin	percutaneous coronary intervention	47	84	0	0	1.43	0.1415857	0	70	14	323	1310	bivalirudin	percutaneous coronary intervention	0	0	1.59	0.1355467	0	53	13	247	1310	bivalirudin	percutaneous coronary intervention	0	0	8.53	1	0	27	4	145	1310	bivalirudin	percutaneous coronary intervention	-16.34	8.00991976320738e-08	1188.75	0.989033	0.03	0.02	0.1780784	0.74	0.59	0.2060147	84898	2	1761	1760
2071	cangrelor	1.69	0.2	6.29	0.3363673	2	86	120461	8743790	2071	cangrelor	percutaneous coronary intervention	2.15	0.25	8.59	0.2519459	2	58	45	2810	2071	cangrelor	percutaneous coronary intervention	47	84	0	0	45.28	1	0	4	14	389	2071	cangrelor	percutaneous coronary intervention	0	0	27.13	1	0	5	13	295	2071	cangrelor	percutaneous coronary intervention	0	0	257.73	1	0	2	4	170	2071	cangrelor	percutaneous coronary intervention	-14.63	4.42865378096327e-07	1471.93	0.9920723	0.03	0.02	0.1172354	0.75	0.59	0.1989958	84898	2	1761	1760
1030	histrelin acetate	0.1	0	0.54	0.0007349988	1	745	120462	8743131	1030	histrelin acetate	precocious puberty	0	0	Inf	1	0	270	0	1012	1030	histrelin acetate	precocious puberty	NA	NA	0	0	Inf	1	0	0	0	0	1030	histrelin acetate	precocious puberty	0	0	Inf	1	0	14	0	42	1030	histrelin acetate	precocious puberty	0	0	Inf	1	0	69	0	188	1030	histrelin acetate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	1763	1762
493	testolactone	0	0	50.42	1	0	7	120463	8743869	493	testolactone	precocious puberty	0	0	Inf	1	0	1	0	1281	493	testolactone	precocious puberty	NA	NA	0	0	Inf	1	0	0	0	0	493	testolactone	precocious puberty	0	0	Inf	1	0	0	0	56	493	testolactone	precocious puberty	0	0	Inf	1	0	0	0	257	493	testolactone	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	1763	1762
1503	iodine povacrylex	0	0	2.07	0.4302352	0	131	120463	8743745	1503	iodine povacrylex	preoperative care	0	0	4.57	1	0	116	15	1872	1503	iodine povacrylex	preoperative care	59.6	59.6	0	0	Inf	1	0	0	0	0	1503	iodine povacrylex	preoperative care	0	0	Inf	1	0	1	0	157	1503	iodine povacrylex	preoperative care	0	0	3693.37	1	0	2	1	200	1503	iodine povacrylex	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	1765	1764
1299	isopropyl alcohol	0	0	0.48	0.001258304	0	554	120463	8743322	1299	isopropyl alcohol	preoperative care	0	0	1.39	0.1529183	0	333	15	1655	1299	isopropyl alcohol	preoperative care	59.6	59.6	0	0	Inf	1	0	0	0	0	1299	isopropyl alcohol	preoperative care	0	0	Inf	1	0	8	0	150	1299	isopropyl alcohol	preoperative care	0	0	423.89	1	0	17	1	185	1299	isopropyl alcohol	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	1765	1764
1075	avobenzone	0	0	5.13	1	0	54	120463	8743822	1075	avobenzone	prophylaxis against solar radiation	0	0	Inf	1	0	8	0	587	1075	avobenzone	prophylaxis against solar radiation	NA	NA	0	0	Inf	1	0	0	0	0	1075	avobenzone	prophylaxis against solar radiation	0	0	Inf	1	0	1	0	53	1075	avobenzone	prophylaxis against solar radiation	0	0	Inf	1	0	1	0	294	1075	avobenzone	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	1767	1766
1482	octocrylene	0	0	7.2	1	0	39	120463	8743837	1482	octocrylene	prophylaxis against solar radiation	0	0	Inf	1	0	7	0	588	1482	octocrylene	prophylaxis against solar radiation	NA	NA	0	0	Inf	1	0	0	0	0	1482	octocrylene	prophylaxis against solar radiation	0	0	Inf	1	0	1	0	53	1482	octocrylene	prophylaxis against solar radiation	0	0	Inf	1	0	1	0	294	1482	octocrylene	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	1767	1766
736	estramustine phosphate sodium	8.13	6.06	10.74	1.469808e-30	56	500	120407	8743376	736	estramustine phosphate sodium	prostate cancer stage iv	0.53	0.18	1.28	0.2055025	6	175	48	746	736	estramustine phosphate sodium	prostate cancer stage iv	55.5	80.8	0	0	Inf	1	0	0	22	145	736	estramustine phosphate sodium	prostate cancer stage iv	0	0	Inf	1	0	0	26	182	736	estramustine phosphate sodium	prostate cancer stage iv	0	0	Inf	1	0	0	0	0	736	estramustine phosphate sodium	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	1769	1768
817	flutamide	5.92	4.6	7.51	1.604114e-31	74	908	120389	8742968	817	flutamide	prostate cancer stage iv	0.25	0.05	0.79	0.01028981	3	175	51	746	817	flutamide	prostate cancer stage iv	55.5	80.8	0	0	Inf	1	0	0	22	145	817	flutamide	prostate cancer stage iv	0	0	Inf	1	0	0	26	182	817	flutamide	prostate cancer stage iv	0	0	Inf	1	0	0	0	0	817	flutamide	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	1769	1768
664	loxapine	1.09	0.62	1.78	0.6928303	16	1067	120447	8742809	664	loxapine	psychotic disorder	0.73	0.02	4.21	1	1	136	148	14712	664	loxapine	psychotic disorder	26	71.2	0	0	44.85	1	0	11	17	1752	664	loxapine	psychotic disorder	0	0	65.16	1	0	20	6	1444	664	loxapine	psychotic disorder	0	0	140.32	1	0	4	13	1120	664	loxapine	psychotic disorder	-12.1	5.55951324165015e-06	799.7	0.9879277	0.02	0.01	0.1718438	-0.94	0.5	0.05999469	826078	2	1771	1770
618	pimozide	0.62	0.2	1.44	0.3730067	5	590	120458	8743286	618	pimozide	psychotic disorder	0	0	11.9	1	0	33	149	14815	618	pimozide	psychotic disorder	26	71.2	0	0	260.53	1	0	3	17	1760	618	pimozide	psychotic disorder	0	0	8284.35	1	0	1	6	1463	618	pimozide	psychotic disorder	0	0	471.12	1	0	2	13	1122	618	pimozide	psychotic disorder	-10.97	1.72103433040437e-05	829.16	0.9894422	0.02	0.01	0.1649743	-0.95	0.5	0.05767068	826078	2	1771	1770
30	dicumarol	2.42	0.06	14.56	0.3456858	1	30	120462	8743846	30	dicumarol	pulmonary hypertension	0	0	31.93	1	0	7	911	41864	30	dicumarol	pulmonary hypertension	40	81.5	0	0	Inf	1	0	0	339	15121	30	dicumarol	pulmonary hypertension	0	0	Inf	1	0	0	70	4776	30	dicumarol	pulmonary hypertension	0	0	Inf	1	0	0	316	14214	30	dicumarol	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	1773	1772
1304	nitric oxide	1.13	0.6	1.94	0.6545851	13	837	120450	8743039	1304	nitric oxide	pulmonary hypertension	0.51	0.06	1.88	0.5988221	2	179	909	41692	1304	nitric oxide	pulmonary hypertension	40	81.5	0	0	31.04	1	0	7	339	15114	1304	nitric oxide	pulmonary hypertension	0	0	20.96	1	0	14	70	4762	1304	nitric oxide	pulmonary hypertension	0	0	14.82	1	0	13	316	14201	1304	nitric oxide	pulmonary hypertension	-10.96	1.73833101298252e-05	276.13	0.9683529	0.02	0	1.374389e-06	-0.39	0.13	0.003767049	8193768	2	1773	1772
1768	ceftizoxime sodium	0	0	6.2	1	0	45	120463	8743831	1768	ceftizoxime sodium	pyrexia	0	0	53.28	1	0	4	475	16668	1768	ceftizoxime sodium	pyrexia	3	84.7	0	0	1155.04	1	0	1	106	3196	1768	ceftizoxime sodium	pyrexia	0	0	Inf	1	0	0	54	2029	1768	ceftizoxime sodium	pyrexia	0	0	1063.57	1	0	1	67	1857	1768	ceftizoxime sodium	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	1775	1774
190	sulfisoxazole acetyl	0	0	7.4	1	0	38	120463	8743838	190	sulfisoxazole acetyl	pyrexia	0	0	29.86	1	0	6	475	16666	190	sulfisoxazole acetyl	pyrexia	3	84.7	0	0	Inf	1	0	0	106	3197	190	sulfisoxazole acetyl	pyrexia	0	0	1432.61	1	0	1	54	2028	190	sulfisoxazole acetyl	pyrexia	0	0	Inf	1	0	0	67	1858	190	sulfisoxazole acetyl	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	1775	1774
85	sulfisoxazole	0	0	5.45	1	0	51	120463	8743825	85	sulfisoxazole	pyuria	0	0	464.61	1	0	2	1	23	85	sulfisoxazole	pyuria	NA	NA	0	0	Inf	1	0	0	0	0	85	sulfisoxazole	pyuria	0	0	Inf	1	0	0	0	1	85	sulfisoxazole	pyuria	0	0	Inf	1	0	1	0	4	85	sulfisoxazole	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	1777	1776
98	sulfisoxazole diolamine	0	0	17.59	1	0	17	120463	8743859	98	sulfisoxazole diolamine	pyuria	0	0	464.61	1	0	2	1	23	98	sulfisoxazole diolamine	pyuria	NA	NA	0	0	Inf	1	0	0	0	0	98	sulfisoxazole diolamine	pyuria	0	0	Inf	1	0	0	0	1	98	sulfisoxazole diolamine	pyuria	0	0	Inf	1	0	1	0	4	98	sulfisoxazole diolamine	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	1777	1776
1178	hydrocortisone probutate	0	0	4.17	1	0	66	120463	8743810	1178	hydrocortisone probutate	rash	0	0	5.97	1	0	19	227	6273	1178	hydrocortisone probutate	rash	33.5	78	0	0	Inf	1	0	0	48	1358	1178	hydrocortisone probutate	rash	0	0	Inf	1	0	0	23	815	1178	hydrocortisone probutate	rash	0	0	Inf	1	0	0	35	1109	1178	hydrocortisone probutate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	1779	1778
1205	ranitidine bismuth citrate	0	0	11.54	1	0	25	120463	8743851	1205	ranitidine bismuth citrate	rash	0	0	67.25	1	0	3	227	6289	1205	ranitidine bismuth citrate	rash	33.5	78	0	0	69.43	1	0	3	48	1355	1205	ranitidine bismuth citrate	rash	0	0	88.42	1	0	3	23	812	1205	ranitidine bismuth citrate	rash	0	0	Inf	1	0	0	35	1109	1205	ranitidine bismuth citrate	rash	-11.25	1.30072976540676e-05	509.65	0.9823939	0.02	0.01	0.006205436	-0.14	0.27	0.6169746	819828	2	1779	1778
1992	axitinib	0.87	0.67	1.11	0.2655226	64	5367	120399	8738509	1992	axitinib	renal cancer	0.24	0.1	0.51	8.305669e-06	7	1556	183	9805	1992	axitinib	renal cancer	50	85	0.2	0.02	0.77	0.01065726	2	593	42	2477	1992	axitinib	renal cancer	0.33	0.07	1.06	0.0660971	3	465	36	1861	1992	axitinib	renal cancer	0.42	0.01	2.9	0.7056637	1	180	12	917	1992	axitinib	renal cancer	-1.05	0.349937749111155	0.52	0.0448098	0.03	0.01	0.03865581	0.39	0.32	0.2235546	834758	2	1781	1780
1665	pazopanib	1.1	0.97	1.26	0.1358807	233	15314	120230	8728562	1665	pazopanib	renal cancer	0.3	0.17	0.48	7.707271e-09	19	3102	171	8259	1665	pazopanib	renal cancer	50	85	0.34	0.1	0.86	0.01614488	5	844	39	2226	1665	pazopanib	renal cancer	0.31	0.08	0.86	0.01696953	4	634	35	1692	1665	pazopanib	renal cancer	0.46	0.05	2.12	0.3715675	2	312	11	785	1665	pazopanib	renal cancer	-1.1	0.33287108369808	0.44	0.01161141	0.03	0.01	0.03155337	0.36	0.32	0.2693184	834758	2	1781	1780
728	meclofenamate sodium	1.07	0.03	6.15	0.6109771	1	68	120462	8743808	728	meclofenamate sodium	renal cell carcinoma	4.21	0.09	32.84	0.2346649	1	7	623	18352	728	meclofenamate sodium	renal cell carcinoma	39.9	80.1	0	0	Inf	1	0	0	107	3261	728	meclofenamate sodium	renal cell carcinoma	0	0	Inf	1	0	0	87	2588	728	meclofenamate sodium	renal cell carcinoma	0	0	Inf	1	0	0	32	1131	728	meclofenamate sodium	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	1783	1782
1596	temsirolimus	3.55	3.13	4.01	1.706031e-64	268	5492	120195	8738384	1596	temsirolimus	renal cell carcinoma	1.37	1.05	1.77	0.01933277	70	1548	554	16811	1596	temsirolimus	renal cell carcinoma	39.9	80.1	1.71	0.53	4.26	0.2311451	5	91	102	3170	1596	temsirolimus	renal cell carcinoma	1.4	0.36	3.86	0.5359611	4	86	83	2502	1596	temsirolimus	renal cell carcinoma	1.14	0.03	7.35	0.5955042	1	31	31	1100	1596	temsirolimus	renal cell carcinoma	0.34	1.40494759056359	0.47	0.46265	0.02	0.01	0.02939588	0.16	0.21	0.4343428	838388	2	1783	1782
1609	regadenoson	0.16	0.06	0.36	1.39223e-09	6	2653	120457	8741223	1609	regadenoson	scan myocardial perfusion	1.3	0.1	68.37	1	3	1034	1	448	1609	regadenoson	scan myocardial perfusion	NA	NA	0	0	Inf	1	0	0	0	0	1609	regadenoson	scan myocardial perfusion	0	0	Inf	1	0	78	0	21	1609	regadenoson	scan myocardial perfusion	0	0	Inf	1	0	100	0	12	1609	regadenoson	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	1785	1784
955	rubidium chloride rb-82	0	0	5.93	1	0	47	120463	8743829	955	rubidium chloride rb-82	scan myocardial perfusion	0	0	315.17	1	0	8	4	1474	955	rubidium chloride rb-82	scan myocardial perfusion	NA	NA	0	0	Inf	1	0	0	0	0	955	rubidium chloride rb-82	scan myocardial perfusion	0	0	Inf	1	0	0	0	99	955	rubidium chloride rb-82	scan myocardial perfusion	0	0	Inf	1	0	0	0	112	955	rubidium chloride rb-82	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	1785	1784
1405	dimyristoyl lecithin	0	0	175.18	1	0	3	120463	8743873	1405	dimyristoyl lecithin	scan with contrast	0	0	8086.6	1	0	1	3	711	1405	dimyristoyl lecithin	scan with contrast	NA	NA	0	0	Inf	1	0	0	0	0	1405	dimyristoyl lecithin	scan with contrast	0	0	Inf	1	0	0	0	76	1405	dimyristoyl lecithin	scan with contrast	0	0	Inf	1	0	0	0	107	1405	dimyristoyl lecithin	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	1787	1786
1406	perflexane	0	0	175.18	1	0	3	120463	8743873	1406	perflexane	scan with contrast	0	0	8086.6	1	0	1	3	711	1406	perflexane	scan with contrast	NA	NA	0	0	Inf	1	0	0	0	0	1406	perflexane	scan with contrast	0	0	Inf	1	0	0	0	76	1406	perflexane	scan with contrast	0	0	Inf	1	0	0	0	107	1406	perflexane	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	1787	1786
249	anileridine phosphate	Inf	1.86	Inf	0.01358962	1	0	120462	8743876	249	anileridine phosphate	schizoaffective disorder	Inf	3.2	Inf	0.007940766	1	0	73	9245	249	anileridine phosphate	schizoaffective disorder	28.5	72.3	0	0	Inf	1	0	0	8	1222	249	anileridine phosphate	schizoaffective disorder	0	0	Inf	1	0	0	5	865	249	anileridine phosphate	schizoaffective disorder	0	0	Inf	1	0	0	5	723	249	anileridine phosphate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	1789	1788
