results.N	results.drug	results.ROR	results.CI_low	results.CI_up	results.pval	results.DrugReac	results.DrugNoReac	results.NoDrugReac	results.NoDrugNoReac	results_indication.N	results_indication.drug	results_indication.indication	results_indication.ROR	results_indication.CI_low	results_indication.CI_up	results_indication.pval	results_indication.DrugReac	results_indication.DrugNoReac	results_indication.NoDrugReac	results_indication.NoDrugNoReac	results_age.N	results_age.drug	results_age.indication	results_age.min_age	results_age.max_age	results_age.ROR	results_age.CI_low	results_age.CI_up	results_age.pval	results_age.DrugReac	results_age.DrugNoReac	results_age.NoDrugReac	results_age.NoDrugNoReac	results_male.N	results_male.drug	results_male.indication	results_male.ROR	results_male.CI_low	results_male.CI_up	results_male.pval	results_male.DrugReac	results_male.DrugNoReac	results_male.NoDrugReac	results_male.NoDrugNoReac	results_female.N	results_female.drug	results_female.indication	results_female.ROR	results_female.CI_low	results_female.CI_up	results_female.pval	results_female.DrugReac	results_female.DrugNoReac	results_female.NoDrugReac	results_female.NoDrugNoReac	results_logReg.N	results_logReg.drug	results_logReg.indication	results_logReg.logOR_Drug	results_logReg.OR_Drug	results_logReg.SE_Drug	results_logReg.pval_Drug	results_logReg.logOR_Age	results_logReg.SE_Age	results_logReg.pval_Age	results_logReg.logOR_Sex	results_logReg.SE_Sex	results_logReg.pval_Sex	results_logReg.N_logReg
1848	amphetamine adipate	407.37	5.22	16384	0.004863021	1	1	21579	8842758	1848	amphetamine adipate		0	0	Inf	1	0	0	0	0	1848	amphetamine adipate		NA	NA	0	0	Inf	1	0	0	0	0	1848	amphetamine adipate		0	0	Inf	1	0	0	0	0	1848	amphetamine adipate		0	0	Inf	1	0	0	0	0	1848	amphetamine adipate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1850	digitoxin	0	0	0.68	0.008267007	0	2218	21580	8840541	1850	digitoxin	hypertension	0	0	2.86	0.6444612	0	704	595	323209	1850	digitoxin	hypertension	41.8	78.6	0	0	67.25	1	0	39	85	56461	1850	digitoxin	hypertension	0	0	114.62	1	0	38	30	31912	1850	digitoxin	hypertension	0	0	129.7	1	0	20	65	40607	1850	digitoxin	hypertension	-9.46	7.79065910151345e-05	313.3	0.9759213	-0.03	0.01	2.079186e-05	-0.56	0.22	0.01186714	8726728
1851	benoxinate	0	0	20.95	1	0	74	21580	8842685	1851	benoxinate	surgery	0	0	89.64	1	0	28	8	4082	1851	benoxinate	surgery	36.4	52.6	0	0	Inf	1	0	0	1	134	1851	benoxinate	surgery	0	0	Inf	1	0	0	1	357	1851	benoxinate	surgery	0	0	Inf	1	0	0	2	362	1851	benoxinate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1852	benzyl benzoate	8.54	0.21	49.94	0.1125783	1	48	21579	8842711	1852	benzyl benzoate	acarodermatitis	Inf	0.7	Inf	0.03527607	1	22	0	629	1852	benzyl benzoate	acarodermatitis	NA	NA	0	0	Inf	1	0	0	0	0	1852	benzyl benzoate	acarodermatitis	0	0	Inf	1	0	0	0	54	1852	benzyl benzoate	acarodermatitis	0	0	Inf	1	0	1	0	59	1852	benzyl benzoate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1854	tetrahydrozoline	0	0	18.63	1	0	83	21580	8842676	1854	tetrahydrozoline	colorectal cancer	0	0	4.5036e+15	1	0	6	1	12482	1854	tetrahydrozoline	colorectal cancer	NA	NA	0	0	Inf	1	0	0	0	0	1854	tetrahydrozoline	colorectal cancer	0	0	Inf	1	0	0	0	818	1854	tetrahydrozoline	colorectal cancer	0	0	Inf	1	0	0	0	586	1854	tetrahydrozoline	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1855	dexchlorpheniramine maleate	0.48	0.18	1.04	0.06486745	6	5150	21574	8837609	1855	dexchlorpheniramine maleate	premedication	0	0	4.5	1	0	1313	19	27527	1855	dexchlorpheniramine maleate	premedication	38.5	72.9	0	0	663.72	1	0	239	1	4109	1855	dexchlorpheniramine maleate	premedication	0	0	61.28	1	0	228	2	2619	1855	dexchlorpheniramine maleate	premedication	0	0	117.17	1	0	179	2	3927	1855	dexchlorpheniramine maleate	premedication	-14.27	6.34771973115853e-07	1444.71	0.9921165	0.01	0.02	0.8273601	0.41	1	0.6806414	869578
1856	pemetrexed sodium	0	0	0.24	5.032653e-07	0	6308	21580	8836451	1856	pemetrexed sodium	non-small cell lung cancer	0	0	2.62	0.3903884	0	3069	16	31015	1856	pemetrexed sodium	non-small cell lung cancer	36.4	71.7	0	0	1008.13	1	0	156	1	4096	1856	pemetrexed sodium	non-small cell lung cancer	0	0	167.2	1	0	105	2	3281	1856	pemetrexed sodium	non-small cell lung cancer	0	0	1113.36	1	0	95	1	2759	1856	pemetrexed sodium	non-small cell lung cancer	-13.74	1.07843461373207e-06	2032.69	0.9946056	-0.05	0.03	0.04843116	0.62	1.23	0.615304	862438
1857	asparaginase	0.3	0.08	0.76	0.005682573	4	5513	21576	8837246	1857	asparaginase	acute lymphocytic leukaemia	0	0	0.84	0.01847136	0	2859	16	9278	1857	asparaginase	acute lymphocytic leukaemia	3.4	16	0	0	132.62	1	0	184	1	626	1857	asparaginase	acute lymphocytic leukaemia	0	0	287.52	1	0	180	1	1332	1857	asparaginase	acute lymphocytic leukaemia	0	0	35.86	1	0	161	2	1080	1857	asparaginase	acute lymphocytic leukaemia	-16.59	6.23813178392503e-08	2480.57	0.994665	-0.09	0.07	0.1651732	-0.85	1.23	0.4891587	827568
1858	collagenase	0	0	3.06	0.6386688	0	496	21580	8842263	1858	collagenase	dupuytren s contracture	0	0	Inf	1	0	87	0	523	1858	collagenase	dupuytren s contracture	NA	NA	0	0	Inf	1	0	0	0	0	1858	collagenase	dupuytren s contracture	0	0	Inf	1	0	3	0	91	1858	collagenase	dupuytren s contracture	0	0	Inf	1	0	3	0	34	1858	collagenase	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1859	onabotulinumtoxina	0.16	0.08	0.29	6.24956e-17	11	27475	21569	8815284	1859	onabotulinumtoxina	skin wrinkling	Inf	0.01	Inf	1	2	18252	0	960	1859	onabotulinumtoxina	skin wrinkling	NA	NA	0	0	Inf	1	0	0	0	0	1859	onabotulinumtoxina	skin wrinkling	0	0	Inf	1	0	118	0	11	1859	onabotulinumtoxina	skin wrinkling	0	0	Inf	1	0	1841	0	170	1859	onabotulinumtoxina	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1860	interferon alfa-2b	2.94	2.01	4.16	1.660056e-07	32	4460	21548	8838299	1860	interferon alfa-2b	hepatitis c	5.45	3.3	8.55	2.099809e-09	21	1484	243	93549	1860	interferon alfa-2b	hepatitis c	33.8	63	0	0	79.06	1	0	35	24	15905	1860	interferon alfa-2b	hepatitis c	0	0	127.97	1	0	27	16	12569	1860	interferon alfa-2b	hepatitis c	0	0	261.78	1	0	14	13	10026	1860	interferon alfa-2b	hepatitis c	-11.02	1.63709849565652e-05	613.3	0.9856609	-0.03	0.01	0.01787614	0.01	0.37	0.9829568	8226658
1861	interferon alfa-n3	0	0	207.36	1	0	9	21580	8842750	1861	interferon alfa-n3	osteoporosis	0	0	15720.46	1	0	1	311	166176	1861	interferon alfa-n3	osteoporosis	62.6	87.6	0	0	Inf	1	0	0	5	21221	1861	interferon alfa-n3	osteoporosis	0	0	Inf	1	0	0	0	2966	1861	interferon alfa-n3	osteoporosis	0	0	Inf	1	0	0	7	27748	1861	interferon alfa-n3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1862	alteplase	0	0	0.24	5.084473e-07	0	6316	21580	8836443	1862	alteplase	ischaemic stroke	0	0	1.83	0.08004094	0	1327	3	1003	1862	alteplase	ischaemic stroke	NA	NA	0	0	Inf	1	0	0	0	0	1862	alteplase	ischaemic stroke	0	0	Inf	1	0	115	0	197	1862	alteplase	ischaemic stroke	0	0	Inf	1	0	108	0	161	1862	alteplase	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1863	epoetin alfa	0.19	0	1.06	0.07438598	1	2159	21579	8840600	1863	epoetin alfa	hypertension	0	0	9.72	1	0	209	595	323704	1863	epoetin alfa	hypertension	41.8	78.6	0	0	69.1	1	0	38	85	56462	1863	epoetin alfa	hypertension	0	0	111.46	1	0	39	30	31911	1863	epoetin alfa	hypertension	0	0	137.45	1	0	19	65	40608	1863	epoetin alfa	hypertension	-10.01	4.4948192913572e-05	307.48	0.9740267	-0.03	0.01	1.979995e-05	-0.56	0.22	0.01199382	8726728
1864	aldesleukin	0	0	1.53	0.1863267	0	989	21580	8841770	1864	aldesleukin	renal cell carcinoma stage unspecified	0	0	Inf	1	0	172	0	3883	1864	aldesleukin	renal cell carcinoma stage unspecified	NA	NA	0	0	Inf	1	0	0	0	0	1864	aldesleukin	renal cell carcinoma stage unspecified	0	0	Inf	1	0	0	0	0	1864	aldesleukin	renal cell carcinoma stage unspecified	0	0	Inf	1	0	0	0	0	1864	aldesleukin	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1865	filgrastim	0.34	0.2	0.54	9.324858e-08	17	20750	21563	8822009	1865	filgrastim	diffuse large b-cell lymphoma	0	0	19.91	1	0	1027	3	8440	1865	filgrastim	diffuse large b-cell lymphoma	73	73	0	0	Inf	1	0	0	0	0	1865	filgrastim	diffuse large b-cell lymphoma	0	0	Inf	1	0	119	0	1141	1865	filgrastim	diffuse large b-cell lymphoma	0	0	71.67	1	0	72	2	963	1865	filgrastim	diffuse large b-cell lymphoma	-16.86	4.76206188681934e-08	8220.56	0.9983639	0.06	0.07	0.3706585	-18.21	3530.24	0.9958835	822978
1866	sargramostim	3.24	1.77	5.46	0.0001719948	14	1770	21566	8840989	1866	sargramostim	malignant melanoma	0	0	69.14	1	0	298	4	13558	1866	sargramostim	malignant melanoma	42.3	47.7	0	0	Inf	1	0	0	0	309	1866	sargramostim	malignant melanoma	0	0	15664.21	1	0	5	1	2658	1866	sargramostim	malignant melanoma	0	0	12613.37	1	0	5	1	2013	1866	sargramostim	malignant melanoma	-10.47	2.83750590814283e-05	1972.68	0.9957636	-0.05	0.04	0.1485119	-0.11	1.42	0.937764	846838
1867	pegaspargase	0	0	0.73	0.01216712	0	2073	21580	8840686	1867	pegaspargase	acute lymphocytic leukaemia	0	0	3.78	0.6201026	0	781	16	11356	1867	pegaspargase	acute lymphocytic leukaemia	3.4	16	0	0	344.86	1	0	82	1	728	1867	pegaspargase	acute lymphocytic leukaemia	0	0	470.63	1	0	115	1	1397	1867	pegaspargase	acute lymphocytic leukaemia	0	0	67.63	1	0	91	2	1150	1867	pegaspargase	acute lymphocytic leukaemia	-15.03	2.96861540633121e-07	1925.04	0.9937689	-0.09	0.06	0.1892375	-0.79	1.23	0.5188687	827568
1868	interferon beta-1b	0.94	0.7	1.23	0.6892068	53	23160	21527	8819599	1868	interferon beta-1b	multiple sclerosis	1.34	0.93	1.87	0.09576047	36	12750	894	425022	1868	interferon beta-1b	multiple sclerosis	25	63	0.54	0.06	1.98	0.5918373	2	1716	116	53252	1868	interferon beta-1b	multiple sclerosis	0	0	5	1	0	460	24	13800	1868	interferon beta-1b	multiple sclerosis	0.54	0.06	2.01	0.5902992	2	1729	109	51227	1868	interferon beta-1b	multiple sclerosis	-0.76	0.467666427009909	0.71	0.2891402	-0.03	0.01	5.502841e-06	-0.23	0.23	0.2978302	8673518
1869	dornase alfa	0.11	0	0.59	0.001605065	1	3883	21579	8838876	1869	dornase alfa	cystic fibrosis	0.62	0.01	6.23	1	1	2893	4	7132	1869	dornase alfa	cystic fibrosis	32.6	32.6	0	0	Inf	1	0	0	0	0	1869	dornase alfa	cystic fibrosis	0	0	Inf	1	0	698	0	1371	1869	dornase alfa	cystic fibrosis	0	0	86.65	1	0	756	1	1681	1869	dornase alfa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1870	abciximab	0	0	0.45	0.0006177161	0	3384	21580	8839375	1870	abciximab	acute myocardial infarction	0	0	Inf	1	0	1365	0	4445	1870	abciximab	acute myocardial infarction	NA	NA	0	0	Inf	1	0	0	0	0	1870	abciximab	acute myocardial infarction	0	0	Inf	1	0	21	0	661	1870	abciximab	acute myocardial infarction	0	0	Inf	1	0	6	0	344	1870	abciximab	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1871	capromab pendetide	0	0	347.21	1	0	6	21580	8842753	1871	capromab pendetide	prostate cancer	0	0	5817.56	1	0	2	47	46146	1871	capromab pendetide	prostate cancer	53.8	71.1	0	0	4.5036e+15	1	0	1	2	4523	1871	capromab pendetide	prostate cancer	0	0	4.5036e+15	1	0	1	4	14785	1871	capromab pendetide	prostate cancer	0	0	Inf	1	0	0	0	51	1871	capromab pendetide	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1872	interferon beta-1a	1.21	1.12	1.32	7.539719e-06	576	195226	21004	8647533	1872	interferon beta-1a	multiple sclerosis	1.79	1.57	2.04	8.229322e-19	502	173118	428	264654	1872	interferon beta-1a	multiple sclerosis	25	63	1.38	0.87	2.12	0.1291127	29	10508	89	44460	1872	interferon beta-1a	multiple sclerosis	1.83	0.64	4.64	0.1859231	7	2624	17	11636	1872	interferon beta-1a	multiple sclerosis	1.08	0.66	1.71	0.7273135	25	11210	86	41746	1872	interferon beta-1a	multiple sclerosis	0.26	1.29693008666577	0.2	0.1999883	-0.03	0.01	3.029667e-06	-0.23	0.23	0.307948	8673518
1874	becaplermin	0	0	1.43	0.1950684	0	1060	21580	8841699	1874	becaplermin	wound	0	0	Inf	1	0	439	0	594	1874	becaplermin	wound	NA	NA	0	0	Inf	1	0	0	0	0	1874	becaplermin	wound	0	0	Inf	1	0	162	0	73	1874	becaplermin	wound	0	0	Inf	1	0	104	0	73	1874	becaplermin	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1875	rituximab	0.16	0.1	0.25	4.388285e-34	23	57184	21557	8785575	1875	rituximab	diffuse large b-cell lymphoma	0	0	1.3	0.04286918	0	6155	3	3312	1875	rituximab	diffuse large b-cell lymphoma	73	73	0	0	Inf	1	0	0	0	0	1875	rituximab	diffuse large b-cell lymphoma	0	0	Inf	1	0	611	0	649	1875	rituximab	diffuse large b-cell lymphoma	0	0	5.52	0.4996854	0	509	2	526	1875	rituximab	diffuse large b-cell lymphoma	-18.03	1.47798658192906e-08	3421.8	0.9957969	0.07	0.07	0.3070701	-18.15	3273.35	0.9955767	822978
1876	basiliximab	0	0	0.31	1.368421e-05	0	4860	21580	8837899	1876	basiliximab	renal transplant	0	0	2.19	0.4029434	0	2300	16	19407	1876	basiliximab	renal transplant	52.1	57.7	0	0	Inf	1	0	74	0	401	1876	basiliximab	renal transplant	0	0	31.55	1	0	330	2	1953	1876	basiliximab	renal transplant	0	0	Inf	1	0	157	0	1357	1876	basiliximab	renal transplant	-17.15	3.56327741646136e-08	5609.35	0.9975608	0.01	0.04	0.8596989	17.53	3308.97	0.9957738	837998
1877	denileukin diftitox	0	0	5.23	1	0	291	21580	8842468	1877	denileukin diftitox	peripheral t-cell lymphoma unspecified	0	0	Inf	1	0	67	0	747	1877	denileukin diftitox	peripheral t-cell lymphoma unspecified	NA	NA	0	0	Inf	1	0	0	0	0	1877	denileukin diftitox	peripheral t-cell lymphoma unspecified	0	0	Inf	1	0	0	0	86	1877	denileukin diftitox	peripheral t-cell lymphoma unspecified	0	0	Inf	1	0	0	0	65	1877	denileukin diftitox	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1878	palivizumab	0	0	0.21	3.50911e-08	0	7328	21580	8835431	1878	palivizumab	antiviral prophylaxis	0	0	6.74	0.5707971	0	2346	3	6530	1878	palivizumab	antiviral prophylaxis	88	88	0	0	Inf	1	0	0	0	0	1878	palivizumab	antiviral prophylaxis	0	0	186.84	1	0	210	1	1008	1878	palivizumab	antiviral prophylaxis	0	0	Inf	1	0	171	0	828	1878	palivizumab	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1879	infliximab	0.21	0.16	0.27	4.911822e-63	66	126094	21514	8716665	1879	infliximab	rheumatoid arthritis	1.22	0.67	2.08	0.4594972	15	36232	145	427395	1879	infliximab	rheumatoid arthritis	27.2	69.2	0	0	5.32	1	0	2164	35	103514	1879	infliximab	rheumatoid arthritis	0	0	37.46	1	0	725	5	24841	1879	infliximab	rheumatoid arthritis	0	0	5.03	1	0	2430	34	106511	1879	infliximab	rheumatoid arthritis	-13.42	1.48514224859136e-06	507.61	0.9789131	-0.03	0.01	0.0008765224	-0.39	0.48	0.4111346	81345468
1880	reteplase	0	0	1.42	0.1963512	0	1068	21580	8841691	1880	reteplase	acute myocardial infarction	0	0	Inf	1	0	939	0	4871	1880	reteplase	acute myocardial infarction	NA	NA	0	0	Inf	1	0	0	0	0	1880	reteplase	acute myocardial infarction	0	0	Inf	1	0	3	0	679	1880	reteplase	acute myocardial infarction	0	0	Inf	1	0	0	0	350	1880	reteplase	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1881	trastuzumab	0.15	0.07	0.28	4.047605e-17	10	26758	21570	8816001	1881	trastuzumab	breast cancer	0.34	0.12	0.76	0.005075341	6	11856	85	56281	1881	trastuzumab	breast cancer	48	71	0	0	2.78	0.3653053	0	1264	8	5992	1881	trastuzumab	breast cancer	0	0	Inf	1	0	16	0	100	1881	trastuzumab	breast cancer	0	0	1.92	0.2300985	0	2051	11	9858	1881	trastuzumab	breast cancer	-15.6	1.67882752999566e-07	1052.23	0.9881719	0.03	0.02	0.3070716	-15.59	4346.49	0.997138	8120368
1882	etanercept	0.12	0.1	0.15	1.239237e-258	121	387516	21459	8455243	1882	etanercept	rheumatoid arthritis	0.43	0.3	0.62	1.361327e-06	41	205519	119	258108	1882	etanercept	rheumatoid arthritis	27.2	69.2	0.39	0.17	0.83	0.01012277	11	56867	24	48811	1882	etanercept	rheumatoid arthritis	0.24	0	2.42	0.2087496	1	13069	4	12497	1882	etanercept	rheumatoid arthritis	0.5	0.23	1.06	0.05856122	12	56784	22	52157	1882	etanercept	rheumatoid arthritis	-0.81	0.444858066222941	0.34	0.01664443	-0.03	0.01	0.0005903228	-0.41	0.48	0.3979781	81345468
1883	interferon gamma-1b	0	0	1.27	0.1288123	0	1192	21580	8841567	1883	interferon gamma-1b	chronic granulomatous disease	0	0	Inf	1	0	400	0	106	1883	interferon gamma-1b	chronic granulomatous disease	NA	NA	0	0	Inf	1	0	0	0	0	1883	interferon gamma-1b	chronic granulomatous disease	0	0	Inf	1	0	259	0	24	1883	interferon gamma-1b	chronic granulomatous disease	0	0	Inf	1	0	77	0	3	1883	interferon gamma-1b	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1884	botulinum toxin type b	0	0	8.83	1	0	173	21580	8842586	1884	botulinum toxin type b	torticollis	0	0	239.68	1	0	31	2	1374	1884	botulinum toxin type b	torticollis	47.4	50.8	0	0	Inf	1	0	0	0	11	1884	botulinum toxin type b	torticollis	0	0	Inf	1	0	0	1	54	1884	botulinum toxin type b	torticollis	0	0	Inf	1	0	0	1	151	1884	botulinum toxin type b	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1885	tenecteplase	0	0	2.56	0.412589	0	592	21580	8842167	1885	tenecteplase	acute myocardial infarction	0	0	Inf	1	0	194	0	5616	1885	tenecteplase	acute myocardial infarction	NA	NA	0	0	Inf	1	0	0	0	0	1885	tenecteplase	acute myocardial infarction	0	0	Inf	1	0	4	0	678	1885	tenecteplase	acute myocardial infarction	0	0	Inf	1	0	2	0	348	1885	tenecteplase	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1886	rasburicase	0	0	2.27	0.4194326	0	667	21580	8842092	1886	rasburicase	prophylaxis	0	0	26.3	1	0	156	97	104577	1886	rasburicase	prophylaxis	23.3	78.2	0	0	89.64	1	0	57	19	23174	1886	rasburicase	prophylaxis	0	0	113.34	1	0	45	12	13753	1886	rasburicase	prophylaxis	0	0	294.6	1	0	21	11	14528	1886	rasburicase	prophylaxis	-11.37	1.15364381158557e-05	798	0.9886326	-0.02	0.01	0.07193656	0.18	0.42	0.6598625	8283708
1887	alemtuzumab	0.52	0.26	0.94	0.02776643	11	8608	21569	8834151	1887	alemtuzumab	multiple sclerosis	1.47	0.59	3.05	0.2533804	7	2246	923	435526	1887	alemtuzumab	multiple sclerosis	25	63	1.24	0.25	3.71	0.7384232	3	1137	115	53831	1887	alemtuzumab	multiple sclerosis	1.58	0.04	9.78	0.4794321	1	382	23	13878	1887	alemtuzumab	multiple sclerosis	1.62	0.33	4.88	0.4397196	3	893	108	52063	1887	alemtuzumab	multiple sclerosis	0.28	1.32312981233744	0.51	0.5841281	-0.03	0.01	6.232035e-06	-0.24	0.23	0.2909554	8673518
1888	peginterferon alfa-2b	0.53	0.33	0.81	0.001800232	21	16202	21559	8826557	1888	peginterferon alfa-2b	hepatitis c	0.49	0.25	0.88	0.01190579	12	8356	252	86677	1888	peginterferon alfa-2b	hepatitis c	33.8	63	0	0	6.35	1	0	408	24	15532	1888	peginterferon alfa-2b	hepatitis c	2.45	0.06	15.99	0.3501399	1	334	15	12262	1888	peginterferon alfa-2b	hepatitis c	0	0	14.15	1	0	229	13	9811	1888	peginterferon alfa-2b	hepatitis c	0.21	1.23367805995674	1.02	0.8386082	-0.03	0.01	0.01884048	0.01	0.37	0.9865411	8226658
1889	anakinra	0	0	0.55	0.002715365	0	2732	21580	8840027	1889	anakinra	rheumatoid arthritis	0	0	9.88	1	0	1094	160	462533	1889	anakinra	rheumatoid arthritis	27.2	69.2	0	0	85.38	1	0	139	35	105539	1889	anakinra	rheumatoid arthritis	0	0	1178.61	1	0	25	5	25541	1889	anakinra	rheumatoid arthritis	0	0	75.8	1	0	166	34	108775	1889	anakinra	rheumatoid arthritis	-10.5	2.75364493497472e-05	460.98	0.9818354	-0.03	0.01	0.0008913401	-0.4	0.48	0.4008574	81345468
1890	darbepoetin alfa	0.11	0.05	0.2	1.66989e-26	10	36883	21570	8805876	1890	darbepoetin alfa	nephrogenic anaemia	0	0	Inf	1	0	5555	0	3457	1890	darbepoetin alfa	nephrogenic anaemia	NA	NA	0	0	Inf	1	0	0	0	0	1890	darbepoetin alfa	nephrogenic anaemia	0	0	Inf	1	0	1542	0	546	1890	darbepoetin alfa	nephrogenic anaemia	0	0	Inf	1	0	1243	0	446	1890	darbepoetin alfa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1891	peginterferon alfa-2a	0.95	0.8	1.12	0.5627141	140	60557	21440	8782202	1891	peginterferon alfa-2a	hepatitis c	0.55	0.41	0.72	7.700915e-06	73	38978	191	56055	1891	peginterferon alfa-2a	hepatitis c	33.8	63	0.69	0.2	1.9	0.6480144	5	4416	19	11524	1891	peginterferon alfa-2a	hepatitis c	0.53	0.06	2.29	0.5477333	2	2691	14	9905	1891	peginterferon alfa-2a	hepatitis c	0.84	0.15	3.28	1	3	2631	10	7409	1891	peginterferon alfa-2a	hepatitis c	-0.62	0.537944437594674	0.5	0.2155201	-0.04	0.01	0.008286433	-0.02	0.37	0.9476811	8226658
1892	omalizumab	0.18	0.09	0.32	3.016295e-15	11	25482	21569	8817277	1892	omalizumab	asthma	0.21	0.1	0.38	2.24111e-10	11	18828	234	84345	1892	omalizumab	asthma	18.9	69	0.69	0.23	1.74	0.5362071	6	3804	24	10518	1892	omalizumab	asthma	4.03	0.68	27.55	0.06926653	4	1589	3	4809	1892	omalizumab	asthma	0.28	0.03	1.11	0.06778536	2	3141	27	11850	1892	omalizumab	asthma	-0.4	0.670320046035639	0.45	0.3684905	-0.02	0.01	0.0225839	-0.66	0.43	0.1214662	8214258
1893	agalsidase beta	0.29	0.08	0.74	0.004192669	4	5663	21576	8837096	1893	agalsidase beta	fabry s disease	Inf	0.01	Inf	1	4	5278	0	89	1893	agalsidase beta	fabry s disease	NA	NA	0	0	Inf	1	0	0	0	0	1893	agalsidase beta	fabry s disease	0	0	Inf	1	0	803	0	5	1893	agalsidase beta	fabry s disease	0	0	Inf	1	0	514	0	6	1893	agalsidase beta	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1894	ibritumomab tiuxetan	0	0	0.89	0.04160116	0	1703	21580	8841056	1894	ibritumomab tiuxetan	b-cell lymphoma	0	0	Inf	1	0	325	0	7893	1894	ibritumomab tiuxetan	b-cell lymphoma	NA	NA	0	0	Inf	1	0	0	0	0	1894	ibritumomab tiuxetan	b-cell lymphoma	0	0	Inf	1	0	22	0	1126	1894	ibritumomab tiuxetan	b-cell lymphoma	0	0	Inf	1	0	13	0	964	1894	ibritumomab tiuxetan	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1895	pegfilgrastim	0.29	0.16	0.47	8.731986e-10	16	22687	21564	8820072	1895	pegfilgrastim	breast cancer	0	0	1.12	0.08070966	0	2430	91	65707	1895	pegfilgrastim	breast cancer	48	71	0	0	16.04	1	0	257	8	6999	1895	pegfilgrastim	breast cancer	0	0	Inf	1	0	2	0	114	1895	pegfilgrastim	breast cancer	0	0	11.24	1	0	409	11	11500	1895	pegfilgrastim	breast cancer	-14.45	5.30206120182429e-07	1431.43	0.991945	0.03	0.02	0.2234781	-14.61	2680.72	0.9956526	8120368
1896	adalimumab	0.18	0.15	0.2	2.632339e-208	166	373470	21414	8469289	1896	adalimumab	rheumatoid arthritis	0.75	0.5	1.09	0.1342928	36	129947	124	333680	1896	adalimumab	rheumatoid arthritis	27.2	69.2	1.3	0.56	2.8	0.5493207	10	24910	25	80768	1896	adalimumab	rheumatoid arthritis	2.4	0.2	20.94	0.2989213	2	5560	3	20006	1896	adalimumab	rheumatoid arthritis	1.02	0.4	2.31	1	8	25324	26	83617	1896	adalimumab	rheumatoid arthritis	0.11	1.11627807045887	0.37	0.7691437	-0.03	0.01	0.0009300183	-0.4	0.48	0.4031537	81345468
1897	laronidase	0.71	0.15	2.08	0.8055953	3	1733	21577	8841026	1897	laronidase	mucopolysaccharidosis i	Inf	0	Inf	1	3	1373	0	15	1897	laronidase	mucopolysaccharidosis i	14	14	0	0	Inf	1	0	0	0	0	1897	laronidase	mucopolysaccharidosis i	Inf	0	Inf	1	1	146	0	1	1897	laronidase	mucopolysaccharidosis i	0	0	Inf	1	0	163	0	1	1897	laronidase	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1898	cetuximab	0.03	0	0.12	3.269481e-24	2	25585	21578	8817174	1898	cetuximab	non-small cell lung cancer	0	0	2.91	0.6361964	0	2792	16	31292	1898	cetuximab	non-small cell lung cancer	36.4	71.7	0	0	6713.71	1	0	22	1	4230	1898	cetuximab	non-small cell lung cancer	0	0	1124.63	1	0	16	2	3370	1898	cetuximab	non-small cell lung cancer	0	0	7523.81	1	0	13	1	2841	1898	cetuximab	non-small cell lung cancer	-11.7	8.29381916075737e-06	1976.38	0.995276	-0.05	0.03	0.04704208	0.63	1.23	0.6100835	862438
1899	bevacizumab	0.06	0.03	0.11	6.084576e-62	11	74164	21569	8768595	1899	bevacizumab	colorectal cancer metastatic	0	0	Inf	1	0	5418	0	6971	1899	bevacizumab	colorectal cancer metastatic	NA	NA	0	0	Inf	1	0	0	0	0	1899	bevacizumab	colorectal cancer metastatic	0	0	Inf	1	0	360	0	997	1899	bevacizumab	colorectal cancer metastatic	0	0	Inf	1	0	288	0	664	1899	bevacizumab	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
