results.N	results.drug	results.ROR	results.CI_low	results.CI_up	results.pval	results.DrugReac	results.DrugNoReac	results.NoDrugReac	results.NoDrugNoReac	results_indication.N	results_indication.drug	results_indication.indication	results_indication.ROR	results_indication.CI_low	results_indication.CI_up	results_indication.pval	results_indication.DrugReac	results_indication.DrugNoReac	results_indication.NoDrugReac	results_indication.NoDrugNoReac	results_age.N	results_age.drug	results_age.indication	results_age.min_age	results_age.max_age	results_age.ROR	results_age.CI_low	results_age.CI_up	results_age.pval	results_age.DrugReac	results_age.DrugNoReac	results_age.NoDrugReac	results_age.NoDrugNoReac	results_male.N	results_male.drug	results_male.indication	results_male.ROR	results_male.CI_low	results_male.CI_up	results_male.pval	results_male.DrugReac	results_male.DrugNoReac	results_male.NoDrugReac	results_male.NoDrugNoReac	results_female.N	results_female.drug	results_female.indication	results_female.ROR	results_female.CI_low	results_female.CI_up	results_female.pval	results_female.DrugReac	results_female.DrugNoReac	results_female.NoDrugReac	results_female.NoDrugNoReac	results_logReg.N	results_logReg.drug	results_logReg.indication	results_logReg.logOR_Drug	results_logReg.OR_Drug	results_logReg.SE_Drug	results_logReg.pval_Drug	results_logReg.logOR_Age	results_logReg.SE_Age	results_logReg.pval_Age	results_logReg.logOR_Sex	results_logReg.SE_Sex	results_logReg.pval_Sex	results_logReg.N_logReg
1591	ixabepilone	2.36	1.37	3.79	0.002036701	17	1991	31936	8830395	1591	ixabepilone	breast cancer	2.54	1.25	4.62	0.005620307	11	665	437	67115	1591	ixabepilone	breast cancer	49.7	79.1	0	0	59.87	1	0	18	35	8795	1591	ixabepilone	breast cancer	0	0	Inf	1	0	0	1	115	1591	ixabepilone	breast cancer	0	0	54.18	1	0	24	38	11858	1591	ixabepilone	breast cancer	-11.73	8.04869976061602e-06	804.5	0.9883716	0.03	0.01	0.03438822	0.96	1.02	0.3445667	8120368
1592	nilotinib monohydrate	0.8	0.58	1.08	0.17418	44	15119	31909	8817267	1592	nilotinib monohydrate	chronic myeloid leukaemia	1.08	0.73	1.58	0.7011719	39	10937	103	31277	1592	nilotinib monohydrate	chronic myeloid leukaemia	31.1	80.4	1.9	0.54	6.25	0.2406716	6	2568	8	6502	1592	nilotinib monohydrate	chronic myeloid leukaemia	1.44	0.31	5.68	0.5191197	4	1646	7	4155	1592	nilotinib monohydrate	chronic myeloid leukaemia	1.84	0.15	16.05	0.6141023	2	1282	3	3532	1592	nilotinib monohydrate	chronic myeloid leukaemia	0.44	1.55270721851134	0.52	0.3922226	0	0.01	0.9972725	0.59	0.54	0.2715486	8106318
1593	lanreotide acetate	0	0	1.4	0.1226774	0	730	31953	8831656	1593	lanreotide acetate	acromegaly	0	0	1.64	0.1643749	0	407	28	4718	1593	lanreotide acetate	acromegaly	43	89.6	0	0	6.06	1	0	40	17	959	1593	lanreotide acetate	acromegaly	0	0	20.29	1	0	19	6	424	1593	lanreotide acetate	acromegaly	0	0	11.46	1	0	29	11	791	1593	lanreotide acetate	acromegaly	-14.02	8.15063347281783e-07	907.77	0.9876734	0.07	0.02	0.0005677938	0.08	0.52	0.8789798	812808
1594	ambrisentan	0.13	0.1	0.18	5.819397e-94	47	97683	31906	8734703	1594	ambrisentan	pulmonary arterial hypertension	0.27	0.12	0.55	4.648569e-05	9	30355	62	56959	1594	ambrisentan	pulmonary arterial hypertension	2.5	74.3	0.24	0.06	0.71	0.003636239	4	11166	24	16395	1594	ambrisentan	pulmonary arterial hypertension	0.57	0.06	3.17	0.7183287	2	3265	6	5540	1594	ambrisentan	pulmonary arterial hypertension	0.13	0.02	0.54	0.0006955949	2	10736	22	15775	1594	ambrisentan	pulmonary arterial hypertension	-1.51	0.220909977959378	0.53	0.004803345	-0.02	0.01	0.004199009	-0.08	0.41	0.8402719	8353488
1595	rivastigmine	3.69	3.21	4.23	4.596917e-56	217	16320	31736	8816066	1595	rivastigmine	dementia alzheimer s type	1.36	1.06	1.74	0.01360094	121	5940	152	10152	1595	rivastigmine	dementia alzheimer s type	78.4	93.1	3.38	1.19	10.91	0.01564871	13	543	6	848	1595	rivastigmine	dementia alzheimer s type	14.79	1.97	657.26	0.001505314	8	302	1	560	1595	rivastigmine	dementia alzheimer s type	2.82	0.81	11	0.0803957	8	506	5	891	1595	rivastigmine	dementia alzheimer s type	1.36	3.89619330179521	0.49	0.005047194	0.07	0.03	0.02502835	0.3	0.44	0.4933641	822818
1596	temsirolimus	0.87	0.51	1.37	0.6590604	18	5742	31935	8826644	1596	temsirolimus	renal cell carcinoma	0.19	0.02	0.69	0.004043882	2	1616	114	17251	1596	temsirolimus	renal cell carcinoma	49.5	76	0	0	8.29	1	0	70	19	2646	1596	temsirolimus	renal cell carcinoma	0	0	6.23	1	0	90	19	2566	1596	temsirolimus	renal cell carcinoma	9.04	0.18	94.95	0.1304221	1	31	4	1127	1596	temsirolimus	renal cell carcinoma	0.29	1.33642748802547	1.03	0.7754217	0.01	0.01	0.5753448	0.5	0.5	0.3220123	838388
1597	gadoxetate disodium	0	0	4.06	1	0	253	31953	8832133	1597	gadoxetate disodium	nuclear magnetic resonance imaging	0	0	30.25	1	0	101	11	7557	1597	gadoxetate disodium	nuclear magnetic resonance imaging	NA	NA	0	0	Inf	1	0	0	0	0	1597	gadoxetate disodium	nuclear magnetic resonance imaging	0	0	Inf	1	0	5	0	252	1597	gadoxetate disodium	nuclear magnetic resonance imaging	0	0	Inf	1	0	8	0	553	1597	gadoxetate disodium	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1598	doripenem	0.53	0.06	1.93	0.5989617	2	1039	31951	8831347	1598	doripenem	prophylaxis	0	0	7.91	1	0	98	507	104225	1598	doripenem	prophylaxis	0	89.4	0	0	332.67	1	0	13	29	28049	1598	doripenem	prophylaxis	0	0	1214.42	1	0	8	8	13794	1598	doripenem	prophylaxis	0	0	732.83	1	0	5	23	14532	1598	doripenem	prophylaxis	-9.98	4.63170691808076e-05	617.76	0.9871122	-0.03	0.01	0.001199701	-0.95	0.41	0.02086622	8283708
1599	telavancin	0	0	7.49	1	0	138	31953	8832248	1599	telavancin	fungal infection	0	0	495.45	1	0	4	21	6652	1599	telavancin	fungal infection	NA	NA	0	0	Inf	1	0	0	0	0	1599	telavancin	fungal infection	0	0	Inf	1	0	4	0	631	1599	telavancin	fungal infection	0	0	Inf	1	0	0	0	912	1599	telavancin	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1600	asenapine maleate	0.46	0.23	0.82	0.005333419	11	6600	31942	8825786	1600	asenapine maleate	bipolar disorder	0.21	0.04	0.63	0.001206613	3	1843	399	52281	1600	asenapine maleate	bipolar disorder	0	67.5	2.84	0.07	17.56	0.3067199	1	86	28	6830	1600	asenapine maleate	bipolar disorder	13.22	0.29	102.28	0.0830624	1	24	9	2866	1600	asenapine maleate	bipolar disorder	0	0	14.48	1	0	64	21	4703	1600	asenapine maleate	bipolar disorder	1.07	2.915379499977	1.02	0.2959114	-0.03	0.01	0.000845224	-0.44	0.39	0.2617141	876888
1601	ammonia n-13	0	0	1481.07	1	0	2	31953	8832384	1601	ammonia n-13	coronary artery disease	0	0	1933.03	1	0	2	38	13329	1601	ammonia n-13	coronary artery disease	NA	NA	0	0	Inf	1	0	0	0	0	1601	ammonia n-13	coronary artery disease	0	0	Inf	1	0	0	0	2486	1601	ammonia n-13	coronary artery disease	0	0	Inf	1	0	0	0	1284	1601	ammonia n-13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1602	sevelamer carbonate	0.11	0.02	0.33	1.657611e-08	3	7362	31950	8825024	1602	sevelamer carbonate	hyperphosphataemia	0.19	0	1.13	0.0780309	1	657	34	4236	1602	sevelamer carbonate	hyperphosphataemia	74	74	0	0	Inf	1	0	0	0	0	1602	sevelamer carbonate	hyperphosphataemia	0	0	113.01	1	0	113	1	327	1602	sevelamer carbonate	hyperphosphataemia	0	0	Inf	1	0	123	0	223	1602	sevelamer carbonate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1603	maraviroc	0.62	0.2	1.44	0.3754066	5	2240	31948	8830146	1603	maraviroc	hiv infection	0.32	0.09	0.84	0.01207722	4	1704	412	56771	1603	maraviroc	hiv infection	42	57.3	0	0	1457.9	1	0	91	1	3480	1603	maraviroc	hiv infection	0	0	1256.42	1	0	172	1	5651	1603	maraviroc	hiv infection	0	0	404.93	1	0	46	2	3431	1603	maraviroc	hiv infection	-13.41	1.50006817633345e-06	1911.95	0.9944037	0.04	0.04	0.2979509	-1.56	1.27	0.2186385	893038
1604	benzyl alcohol	0	0	6.98	1	0	148	31953	8832238	1604	benzyl alcohol	lice infestation	0	0	28.09	1	0	59	3	675	1604	benzyl alcohol	lice infestation	NA	NA	0	0	Inf	1	0	0	0	0	1604	benzyl alcohol	lice infestation	0	0	Inf	1	0	0	0	24	1604	benzyl alcohol	lice infestation	0	0	Inf	1	0	0	0	104	1604	benzyl alcohol	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1605	alcaftadine	0	0	1.73	0.2854202	0	592	31953	8831794	1605	alcaftadine	hypersensitivity	0	0	14.8	1	0	80	115	35519	1605	alcaftadine	hypersensitivity	23.5	78.6	0	0	70.04	1	0	30	17	8222	1605	alcaftadine	hypersensitivity	0	0	3633.38	1	0	2	5	2963	1605	alcaftadine	hypersensitivity	0	0	70.88	1	0	32	14	7171	1605	alcaftadine	hypersensitivity	-12.39	4.15998121219741e-06	1114.89	0.9911356	0.02	0.01	0.2028224	-0.12	0.52	0.815304	8101878
1606	raltegravir potassium	0.56	0.33	0.89	0.01245187	18	8822	31935	8823564	1606	raltegravir potassium	hiv infection	0.27	0.14	0.47	4.03049e-08	12	5890	404	52585	1606	raltegravir potassium	hiv infection	42	57.3	Inf	0.13	Inf	0.1604143	1	572	0	2999	1606	raltegravir potassium	hiv infection	Inf	0.13	Inf	0.1612294	1	938	0	4885	1606	raltegravir potassium	hiv infection	9.4	0.12	734.13	0.1833369	1	334	1	3143	1606	raltegravir potassium	hiv infection	2.64	14.0132036077336	1.24	0.03377022	0.03	0.04	0.4203922	-1.81	1.27	0.1551829	893038
1607	icatibant acetate	0	0	0.75	0.0190567	0	1355	31953	8831031	1607	icatibant acetate	hereditary angioedema	0	0	12.83	1	0	1232	2	2965	1607	icatibant acetate	hereditary angioedema	NA	NA	0	0	Inf	1	0	0	0	0	1607	icatibant acetate	hereditary angioedema	0	0	Inf	1	0	109	0	220	1607	icatibant acetate	hereditary angioedema	0	0	Inf	1	0	444	0	886	1607	icatibant acetate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1608	clevidipine	0	0	4.92	1	0	209	31953	8832177	1608	clevidipine	hypertension	0	0	15.63	1	0	44	1807	322657	1608	clevidipine	hypertension	16	87.6	0	0	15558.38	1	0	1	132	69570	1608	clevidipine	hypertension	0	0	16384	1	0	1	44	31935	1608	clevidipine	hypertension	0	0	Inf	1	0	0	105	40587	1608	clevidipine	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1609	regadenoson	0.1	0	0.58	0.001649983	1	2658	31952	8829728	1609	regadenoson	scan myocardial perfusion	0	0	16.89	0.3021534	0	1037	1	448	1609	regadenoson	scan myocardial perfusion	NA	NA	0	0	Inf	1	0	0	0	0	1609	regadenoson	scan myocardial perfusion	0	0	Inf	1	0	78	0	21	1609	regadenoson	scan myocardial perfusion	0	0	Inf	1	0	100	0	12	1609	regadenoson	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1610	olanzapine pamoate	0.35	0.01	1.94	0.5426576	1	796	31952	8831590	1610	olanzapine pamoate	schizophrenia	0	0	3.08	0.6374393	0	254	289	60496	1610	olanzapine pamoate	schizophrenia	0	67.9	0	0	15.92	1	0	53	39	8233	1610	olanzapine pamoate	schizophrenia	0	0	19.68	1	0	34	33	5377	1610	olanzapine pamoate	schizophrenia	0	0	101.71	1	0	21	8	3414	1610	olanzapine pamoate	schizophrenia	-12	6.14421235332821e-06	521.62	0.9816471	-0.04	0.01	0.0003924756	0.87	0.4	0.02749439	888878
1611	ferumoxytol	0	0	1.23	0.08273792	0	831	31953	8831555	1611	ferumoxytol	iron deficiency anaemia	0	0	1.07	0.06545066	0	448	25	2989	1611	ferumoxytol	iron deficiency anaemia	28.1	79	0	0	484.23	1	0	47	1	587	1611	ferumoxytol	iron deficiency anaemia	0	0	466.28	1	0	23	1	276	1611	ferumoxytol	iron deficiency anaemia	0	0	70.71	1	0	41	2	538	1611	ferumoxytol	iron deficiency anaemia	-14.95	3.21586267857925e-07	2214.91	0.9946132	0.01	0.03	0.8440814	-0.08	1.26	0.9490297	88818
1612	sapropterin	0.72	0.23	1.68	0.5708175	5	1928	31948	8830458	1612	sapropterin	phenylketonuria	Inf	0	Inf	1	4	1534	0	8	1612	sapropterin	phenylketonuria	NA	NA	0	0	Inf	1	0	0	0	0	1612	sapropterin	phenylketonuria	0	0	Inf	1	0	155	0	0	1612	sapropterin	phenylketonuria	0	0	Inf	1	0	256	0	0	1612	sapropterin	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1613	etravirine	1.54	0.94	2.38	0.06835098	20	3594	31933	8828792	1613	etravirine	hiv infection	0.89	0.51	1.45	0.8126861	17	2662	399	55813	1613	etravirine	hiv infection	42	57.3	0	0	556.59	1	0	232	1	3339	1613	etravirine	hiv infection	0	0	738.33	1	0	289	1	5534	1613	etravirine	hiv infection	0	0	173.55	1	0	104	2	3373	1613	etravirine	hiv infection	-14.52	4.94360909734407e-07	2351.1	0.9950716	0.04	0.04	0.2925666	-1.56	1.27	0.2186635	893038
1614	iloperidone	0.76	0.16	2.24	1	3	1085	31950	8831301	1614	iloperidone	schizophrenia	0.92	0.02	5.23	1	1	228	288	60522	1614	iloperidone	schizophrenia	0	67.9	0	0	33.71	1	0	26	39	8260	1614	iloperidone	schizophrenia	0	0	47.82	1	0	15	33	5396	1614	iloperidone	schizophrenia	0	0	206.58	1	0	11	8	3424	1614	iloperidone	schizophrenia	-12.21	4.98040173750325e-06	756.34	0.9871217	-0.04	0.01	0.0003720703	0.87	0.4	0.02756973	888878
1615	oxiglutatione	0	0	301.25	1	0	5	31953	8832381	1615	oxiglutatione	adverse event	0	0	3920.1	1	0	2	2	1063	1615	oxiglutatione	adverse event	26	26	0	0	Inf	1	0	0	0	0	1615	oxiglutatione	adverse event	0	0	Inf	1	0	2	0	215	1615	oxiglutatione	adverse event	0	0	Inf	1	0	0	1	160	1615	oxiglutatione	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1616	degarelix acetate	1	0.27	2.58	0.8038029	4	1102	31949	8831284	1616	degarelix acetate	prostate cancer	1.41	0.38	3.7	0.3759503	4	737	174	45280	1616	degarelix acetate	prostate cancer	61	90	3.9	0.45	15.55	0.1014478	2	214	30	12530	1616	degarelix acetate	prostate cancer	3.4	0.39	13.38	0.1258544	2	251	34	14503	1616	degarelix acetate	prostate cancer	0	0	Inf	1	0	0	1	50	1616	degarelix acetate	prostate cancer	1.33	3.78104338756878	0.73	0.06976751	0.04	0.02	0.02113756	-2.4	1.03	0.02001649	8148418
1617	silodosin	0.55	0.18	1.28	0.2412431	5	2531	31948	8829855	1617	silodosin	benign prostatic hyperplasia	0	0	2	0.265793	0	599	60	18833	1617	silodosin	benign prostatic hyperplasia	67	72	0	0	985.12	1	0	26	1	666	1617	silodosin	benign prostatic hyperplasia	0	0	26.23	1	0	162	5	3866	1617	silodosin	benign prostatic hyperplasia	0	0	Inf	1	0	0	0	11	1617	silodosin	benign prostatic hyperplasia	-13.89	9.28217274092067e-07	1387.67	0.9920136	-0.02	0.03	0.4438059	14.09	5327.22	0.9978898	840448
1618	difluprednate	0	0	0.83	0.02702539	0	1225	31953	8831161	1618	difluprednate	prophylaxis	0	0	8.08	1	0	96	507	104227	1618	difluprednate	prophylaxis	0	89.4	0	0	156.14	1	0	26	29	28036	1618	difluprednate	prophylaxis	0	0	482.58	1	0	18	8	13784	1618	difluprednate	prophylaxis	0	0	391.1	1	0	8	23	14529	1618	difluprednate	prophylaxis	-10.43	2.95330672102962e-05	760.86	0.9890606	-0.03	0.01	0.001214136	-0.95	0.41	0.02101248	8283708
1619	testosterone undecanoate	0	0	1.56	0.1847968	0	657	31953	8831729	1619	testosterone undecanoate	blood testosterone decreased	0	0	113.02	1	0	92	6	12049	1619	testosterone undecanoate	blood testosterone decreased	46.4	46.4	0	0	Inf	1	0	0	0	0	1619	testosterone undecanoate	blood testosterone decreased	0	0	3283.07	1	0	41	1	3637	1619	testosterone undecanoate	blood testosterone decreased	0	0	Inf	1	0	0	0	20	1619	testosterone undecanoate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1620	choline fenofibrate	0.16	0.03	0.48	3.071082e-05	3	5102	31950	8827284	1620	choline fenofibrate	blood cholesterol increased	0	0	0.99	0.05818176	0	969	368	95147	1620	choline fenofibrate	blood cholesterol increased	48.2	89.6	0	0	42.24	1	0	56	30	17538	1620	choline fenofibrate	blood cholesterol increased	0	0	54.11	1	0	39	14	6729	1620	choline fenofibrate	blood cholesterol increased	0	0	103.01	1	0	28	19	12681	1620	choline fenofibrate	blood cholesterol increased	-12.14	5.34152160940495e-06	792.38	0.9877729	0.02	0.02	0.128266	0.3	0.35	0.3940488	8195108
1621	sugammadex sodium	0	0	1.89	0.2755228	0	542	31953	8831844	1621	sugammadex sodium	neuromuscular blockade reversal	0	0	Inf	1	0	304	0	183	1621	sugammadex sodium	neuromuscular blockade reversal	NA	NA	0	0	Inf	1	0	0	0	0	1621	sugammadex sodium	neuromuscular blockade reversal	0	0	Inf	1	0	72	0	16	1621	sugammadex sodium	neuromuscular blockade reversal	0	0	Inf	1	0	66	0	29	1621	sugammadex sodium	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1622	fospropofol disodium	0	0	418.13	1	0	4	31953	8832382	1622	fospropofol disodium	sedation	0	0	1440.59	1	0	2	21	5536	1622	fospropofol disodium	sedation	42	42	0	0	Inf	1	0	0	0	0	1622	fospropofol disodium	sedation	0	0	Inf	1	0	0	1	543	1622	fospropofol disodium	sedation	0	0	Inf	1	0	0	0	446	1622	fospropofol disodium	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1623	bazedoxifene acetate	0	0	1.81	0.2793956	0	566	31953	8831820	1623	bazedoxifene acetate	hot flush	0	0	38.97	1	0	103	7	5710	1623	bazedoxifene acetate	hot flush	52	70	0	0	Inf	1	0	35	0	796	1623	bazedoxifene acetate	hot flush	0	0	Inf	1	0	0	0	42	1623	bazedoxifene acetate	hot flush	0	0	118.28	1	0	62	2	1366	1623	bazedoxifene acetate	hot flush	-14.9	3.38074348390474e-07	3696.77	0.9967834	0.03	0.06	0.6948639	-15.39	4483.05	0.9972606	814728
1624	bendamustine	0.32	0.16	0.55	1.827204e-06	12	10492	31941	8821894	1624	bendamustine	chronic lymphocytic leukaemia	0.88	0.27	2.24	1	5	2777	39	19110	1624	bendamustine	chronic lymphocytic leukaemia	70.4	74.5	0	0	273.94	1	0	166	1	1170	1624	bendamustine	chronic lymphocytic leukaemia	0	0	16.28	1	0	701	3	4708	1624	bendamustine	chronic lymphocytic leukaemia	0	0	Inf	1	0	291	0	2718	1624	bendamustine	chronic lymphocytic leukaemia	-16.74	5.36920978441495e-08	3941.73	0.9966116	0.03	0.06	0.6523467	17.11	2340.69	0.9941672	884218
1625	dalfampridine	0.27	0.18	0.37	7.700551e-22	33	34201	31920	8798185	1625	dalfampridine	multiple sclerosis	0.94	0.58	1.44	0.9157681	22	15783	626	422271	1625	dalfampridine	multiple sclerosis	25.8	68.2	0.7	0.25	1.58	0.470799	6	5705	84	55634	1625	dalfampridine	multiple sclerosis	0.75	0.09	3.05	1	2	1477	23	12782	1625	dalfampridine	multiple sclerosis	0.55	0.15	1.47	0.3184438	4	4922	71	48070	1625	dalfampridine	multiple sclerosis	-0.42	0.657046819815057	0.42	0.317344	-0.01	0.01	0.144775	0.21	0.23	0.356478	8673518
1626	dienogest	0	0	2.09	0.4306679	0	490	31953	8831896	1626	dienogest	contraception	0	0	15.3	1	0	162	237	156236	1626	dienogest	contraception	19.2	37.3	0	0	514.5	1	0	14	15	23030	1626	dienogest	contraception	0	0	Inf	1	0	0	0	22	1626	dienogest	contraception	0	0	330.53	1	0	24	17	30803	1626	dienogest	contraception	-10.87	1.9020370909727e-05	1317.1	0.993417	-0.05	0.03	0.1631725	-11.48	1339.96	0.9931654	8308668
1627	lacosamide	0.89	0.61	1.27	0.6092957	31	9608	31922	8822778	1627	lacosamide	epilepsy	0.45	0.18	0.95	0.03127878	7	2723	244	43092	1627	lacosamide	epilepsy	0	74.2	1.16	0.13	4.81	0.6933555	2	597	19	6554	1627	lacosamide	epilepsy	0	0	5.97	1	0	282	9	3302	1627	lacosamide	epilepsy	2.91	0.52	11.08	0.1131744	3	362	11	3864	1627	lacosamide	epilepsy	0.55	1.7332530178674	0.62	0.3788363	-0.02	0.01	0.07195891	-0.29	0.43	0.5043244	878338
1628	milnacipran	0.77	0.43	1.27	0.363418	15	5401	31938	8826985	1628	milnacipran	fibromyalgia	0.37	0.12	0.88	0.0196372	5	2270	191	32067	1628	milnacipran	fibromyalgia	37	71.9	0	0	3.29	0.6298171	0	245	35	7195	1628	milnacipran	fibromyalgia	0	0	1836	1	0	15	1	726	1628	milnacipran	fibromyalgia	0	0	2.81	0.6437046	0	269	41	7988	1628	milnacipran	fibromyalgia	-14.25	6.47595217584221e-07	636.37	0.9821367	0	0.01	0.980619	-1.31	1.01	0.194301	890408
1629	paliperidone palmitate	0.59	0.38	0.89	0.009579361	23	10688	31930	8821698	1629	paliperidone palmitate	schizophrenia	0.43	0.17	0.9	0.01874129	7	3302	282	57448	1629	paliperidone palmitate	schizophrenia	0	67.9	0.6	0.07	2.34	0.7681849	2	684	37	7602	1629	paliperidone palmitate	schizophrenia	0.35	0.01	2.12	0.516204	1	440	32	4971	1629	paliperidone palmitate	schizophrenia	1.73	0.04	13.55	0.4707898	1	262	7	3173	1629	paliperidone palmitate	schizophrenia	-0.84	0.43171052342908	0.73	0.2519369	-0.04	0.01	0.0002238498	0.87	0.4	0.0283156	888878
1630	artemether	0	0	5.25	1	0	196	31953	8832190	1630	artemether	malaria	0	0	13.28	1	0	110	3	598	1630	artemether	malaria	NA	NA	0	0	Inf	1	0	0	0	0	1630	artemether	malaria	0	0	Inf	1	0	12	0	34	1630	artemether	malaria	0	0	Inf	1	0	13	0	35	1630	artemether	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1631	lumefantrine	0	0	6.41	1	0	161	31953	8832225	1631	lumefantrine	malaria	0	0	18.69	1	0	82	3	626	1631	lumefantrine	malaria	NA	NA	0	0	Inf	1	0	0	0	0	1631	lumefantrine	malaria	0	0	Inf	1	0	10	0	36	1631	lumefantrine	malaria	0	0	Inf	1	0	13	0	35	1631	lumefantrine	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1632	alogliptin benzoate	0.19	0	1.08	0.07267205	1	1426	31952	8830960	1632	alogliptin benzoate	diabetes mellitus	0	0	2.47	0.41295	0	518	707	244000	1632	alogliptin benzoate	diabetes mellitus	45	82.7	0	0	12.66	1	0	215	71	50621	1632	alogliptin benzoate	diabetes mellitus	0	0	23.41	1	0	162	31	29691	1632	alogliptin benzoate	diabetes mellitus	0	0	20.57	1	0	101	53	28329	1632	alogliptin benzoate	diabetes mellitus	-11.99	6.20596271407977e-06	399.12	0.9760282	0.02	0.01	0.08659088	-0.58	0.23	0.01095276	8583678
1633	tolvaptan	0.39	0.13	0.91	0.02393823	5	3541	31948	8828845	1633	tolvaptan	cardiac failure	0.49	0.06	1.82	0.4415762	2	633	90	13856	1633	tolvaptan	cardiac failure	65	99.8	0	0	38.78	1	0	104	4	2636	1633	tolvaptan	cardiac failure	0	0	69.15	1	0	78	3	2207	1633	tolvaptan	cardiac failure	11.57	0.19	224.86	0.1203287	1	61	2	1419	1633	tolvaptan	cardiac failure	1.37	3.93535069547047	1.11	0.2172886	0.1	0.05	0.05260839	-0.1	0.84	0.9046475	837718
1634	dexlansoprazole	0.44	0.23	0.77	0.001926293	12	7502	31941	8824884	1634	dexlansoprazole	gastrooesophageal reflux disease	0.72	0.29	1.51	0.5109541	7	1940	387	77662	1634	dexlansoprazole	gastrooesophageal reflux disease	35.2	78.7	1.35	0.27	4.16	0.4929155	3	664	60	17939	1634	dexlansoprazole	gastrooesophageal reflux disease	10.41	1.89	38.36	0.004736073	3	178	13	8041	1634	dexlansoprazole	gastrooesophageal reflux disease	0.42	0.01	2.48	0.7294626	1	615	54	14099	1634	dexlansoprazole	gastrooesophageal reflux disease	0.42	1.52196155561863	0.52	0.4206721	-0.01	0.01	0.3025717	-0.64	0.28	0.02437036	8230048
1635	bepotastine besilate	0	0	2.9	0.6430568	0	353	31953	8832033	1635	bepotastine besilate	rheumatoid arthritis	0	0	105.02	1	0	20	896	462871	1635	bepotastine besilate	rheumatoid arthritis	32	78.8	0	0	1180.6	1	0	6	92	121892	1635	bepotastine besilate	rheumatoid arthritis	0	0	Inf	1	0	0	17	25554	1635	bepotastine besilate	rheumatoid arthritis	0	0	1047.11	1	0	6	87	108882	1635	bepotastine besilate	rheumatoid arthritis	-7.44	0.000587285197545991	360.38	0.983535	0	0.01	0.8752816	-0.18	0.27	0.4952747	81345468
1636	iobenguane i-123	0	0	45.96	1	0	24	31953	8832362	1636	iobenguane i-123	diagnostic procedure	0	0	Inf	1	0	23	0	4382	1636	iobenguane i-123	diagnostic procedure	NA	NA	0	0	Inf	1	0	0	0	0	1636	iobenguane i-123	diagnostic procedure	0	0	Inf	1	0	3	0	837	1636	iobenguane i-123	diagnostic procedure	0	0	Inf	1	0	5	0	1171	1636	iobenguane i-123	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1637	eltrombopag olamine	0.1	0.01	0.35	6.338687e-07	2	5692	31951	8826694	1637	eltrombopag olamine	idiopathic thrombocytopenic purpura	6.06	0.44	83.45	0.09891029	2	1856	2	11251	1637	eltrombopag olamine	idiopathic thrombocytopenic purpura	NA	NA	0	0	Inf	1	0	0	0	0	1637	eltrombopag olamine	idiopathic thrombocytopenic purpura	0	0	Inf	1	0	0	0	0	1637	eltrombopag olamine	idiopathic thrombocytopenic purpura	0	0	Inf	1	0	0	0	0	1637	eltrombopag olamine	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1638	tapentadol	1.06	0.64	1.66	0.7227814	19	4953	31934	8827433	1638	tapentadol	pain	1.04	0.52	1.88	0.8759002	11	1454	1408	194080	1638	tapentadol	pain	28.6	81.4	1.71	0.2	6.36	0.3304134	2	365	119	37159	1638	tapentadol	pain	0	0	12.69	1	0	123	39	15519	1638	tapentadol	pain	3.24	0.65	9.85	0.07094552	3	270	93	27081	1638	tapentadol	pain	0.91	2.48432253338482	0.59	0.122907	0	0.01	0.3868974	-0.34	0.19	0.07032771	8431288
1639	purified water	0	0	140.18	1	0	9	31953	8832377	1639	purified water	asthma	0	0	1655.59	1	0	2	336	103080	1639	purified water	asthma	36	85	0	0	Inf	1	0	0	30	16878	1639	purified water	asthma	0	0	Inf	1	0	0	8	6397	1639	purified water	asthma	0	0	Inf	1	0	0	27	14993	1639	purified water	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
