results.N	results.drug	results.ROR	results.CI_low	results.CI_up	results.pval	results.DrugReac	results.DrugNoReac	results.NoDrugReac	results.NoDrugNoReac	results_indication.N	results_indication.drug	results_indication.indication	results_indication.ROR	results_indication.CI_low	results_indication.CI_up	results_indication.pval	results_indication.DrugReac	results_indication.DrugNoReac	results_indication.NoDrugReac	results_indication.NoDrugNoReac	results_age.N	results_age.drug	results_age.indication	results_age.min_age	results_age.max_age	results_age.ROR	results_age.CI_low	results_age.CI_up	results_age.pval	results_age.DrugReac	results_age.DrugNoReac	results_age.NoDrugReac	results_age.NoDrugNoReac	results_male.N	results_male.drug	results_male.indication	results_male.ROR	results_male.CI_low	results_male.CI_up	results_male.pval	results_male.DrugReac	results_male.DrugNoReac	results_male.NoDrugReac	results_male.NoDrugNoReac	results_female.N	results_female.drug	results_female.indication	results_female.ROR	results_female.CI_low	results_female.CI_up	results_female.pval	results_female.DrugReac	results_female.DrugNoReac	results_female.NoDrugReac	results_female.NoDrugNoReac	results_logReg.N	results_logReg.drug	results_logReg.indication	results_logReg.logOR_Drug	results_logReg.OR_Drug	results_logReg.SE_Drug	results_logReg.pval_Drug	results_logReg.logOR_Age	results_logReg.SE_Age	results_logReg.pval_Age	results_logReg.logOR_Sex	results_logReg.SE_Sex	results_logReg.pval_Sex	results_logReg.N_logReg
1888	peginterferon alfa-2b	1.12	0.72	1.65	0.5260633	25	16198	12219	8835897	1888	peginterferon alfa-2b	hepatitis c	1	0.61	1.55	1	22	8346	229	86700	1888	peginterferon alfa-2b	hepatitis c	30	60	1.52	0.04	9.42	0.4918941	1	365	23	12780	1888	peginterferon alfa-2b	hepatitis c	0	0	11.08	1	0	335	14	12263	1888	peginterferon alfa-2b	hepatitis c	3.07	0.07	20.36	0.2924059	1	228	14	9810	1888	peginterferon alfa-2b	hepatitis c	0.12	1.12749685157938	1.02	0.9027103	-0.05	0.01	5.748846e-06	-0.23	0.37	0.538417	8226658
1889	anakinra	0	0	0.98	0.03816939	0	2732	12244	8849363	1889	anakinra	rheumatoid arthritis	0	0	17.33	1	0	1094	92	462601	1889	anakinra	rheumatoid arthritis	42.6	66.6	0	0	188.06	1	0	117	16	83827	1889	anakinra	rheumatoid arthritis	0	0	Inf	1	0	25	0	25546	1889	anakinra	rheumatoid arthritis	0	0	150.5	1	0	166	18	108791	1889	anakinra	rheumatoid arthritis	-15.69	1.5343328343549e-07	9237.04	0.9986446	-0.02	0.02	0.3144416	-15.82	816.76	0.984546	81345468
1890	darbepoetin alfa	0.16	0.07	0.31	1.785128e-13	8	36885	12236	8815210	1890	darbepoetin alfa	nephrogenic anaemia	0	0	Inf	1	0	5555	0	3457	1890	darbepoetin alfa	nephrogenic anaemia	NA	NA	0	0	Inf	1	0	0	0	0	1890	darbepoetin alfa	nephrogenic anaemia	0	0	Inf	1	0	1542	0	546	1890	darbepoetin alfa	nephrogenic anaemia	0	0	Inf	1	0	1243	0	446	1890	darbepoetin alfa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1891	peginterferon alfa-2a	1.62	1.36	1.92	2.20363e-07	135	60562	12109	8791533	1891	peginterferon alfa-2a	hepatitis c	0.62	0.47	0.82	0.0005028342	76	38975	175	56071	1891	peginterferon alfa-2a	hepatitis c	30	60	1.32	0.51	3.22	0.5133134	9	4111	15	9034	1891	peginterferon alfa-2a	hepatitis c	1.47	0.34	5.12	0.5151221	4	2689	10	9909	1891	peginterferon alfa-2a	hepatitis c	1.88	0.55	5.92	0.2421143	6	2628	9	7410	1891	peginterferon alfa-2a	hepatitis c	0.19	1.20924959765725	0.4	0.6256577	-0.05	0.01	1.222627e-05	-0.22	0.37	0.5648669	8226658
1892	omalizumab	0.25	0.12	0.48	2.927272e-07	9	25484	12235	8826611	1892	omalizumab	asthma	0.25	0.11	0.5	4.324703e-06	8	18831	144	84435	1892	omalizumab	asthma	12.5	65	0.49	0.15	1.3	0.1634025	5	3672	26	9355	1892	omalizumab	asthma	0.75	0.14	2.8	1	3	1590	12	4800	1892	omalizumab	asthma	0.42	0.05	1.75	0.2842005	2	3141	18	11859	1892	omalizumab	asthma	-0.6	0.548811636094027	0.48	0.2116298	-0.02	0.01	0.008832115	0.46	0.35	0.180968	8214258
1893	agalsidase beta	0	0	0.47	0.0008918801	0	5667	12244	8846428	1893	agalsidase beta	fabry s disease	0	0	Inf	1	0	5282	0	89	1893	agalsidase beta	fabry s disease	NA	NA	0	0	Inf	1	0	0	0	0	1893	agalsidase beta	fabry s disease	0	0	Inf	1	0	803	0	5	1893	agalsidase beta	fabry s disease	0	0	Inf	1	0	514	0	6	1893	agalsidase beta	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1894	ibritumomab tiuxetan	0	0	1.57	0.1847986	0	1703	12244	8850392	1894	ibritumomab tiuxetan	b-cell lymphoma	0	0	8.77	1	0	325	12	7881	1894	ibritumomab tiuxetan	b-cell lymphoma	NA	NA	0	0	Inf	1	0	0	0	0	1894	ibritumomab tiuxetan	b-cell lymphoma	0	0	Inf	1	0	22	0	1126	1894	ibritumomab tiuxetan	b-cell lymphoma	0	0	Inf	1	0	13	0	964	1894	ibritumomab tiuxetan	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1895	pegfilgrastim	0.06	0.01	0.23	2.191937e-11	2	22701	12242	8829394	1895	pegfilgrastim	breast cancer	0	0	2.55	0.4046943	0	2430	41	65757	1895	pegfilgrastim	breast cancer	55.9	75	0	0	162.67	1	0	201	2	6124	1895	pegfilgrastim	breast cancer	0	0	2148.41	1	0	2	1	113	1895	pegfilgrastim	breast cancer	0	0	16.53	1	0	409	8	11503	1895	pegfilgrastim	breast cancer	-13.94	8.82947583446219e-07	1385.89	0.9919718	0.07	0.03	0.02255511	2.46	1.07	0.021401	8120368
1896	adalimumab	0.13	0.1	0.16	3.976903e-140	68	373568	12176	8478527	1896	adalimumab	rheumatoid arthritis	0.81	0.48	1.32	0.4180722	22	129961	70	333734	1896	adalimumab	rheumatoid arthritis	42.6	66.6	0.73	0.13	2.67	0.7759149	3	20082	13	63862	1896	adalimumab	rheumatoid arthritis	0	0	Inf	1	0	5562	0	20009	1896	adalimumab	rheumatoid arthritis	0.94	0.23	3	1	4	25328	14	83629	1896	adalimumab	rheumatoid arthritis	-0.08	0.923116346386636	0.57	0.8929237	-0.02	0.02	0.3127067	-15.82	816.85	0.984547	81345468
1897	laronidase	1.25	0.26	3.66	0.5205571	3	1733	12241	8850362	1897	laronidase	mucopolysaccharidosis i	Inf	0	Inf	1	3	1373	0	15	1897	laronidase	mucopolysaccharidosis i	14	14	0	0	Inf	1	0	0	0	0	1897	laronidase	mucopolysaccharidosis i	Inf	0	Inf	1	1	146	0	1	1897	laronidase	mucopolysaccharidosis i	0	0	Inf	1	0	163	0	1	1897	laronidase	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1898	cetuximab	0.2	0.08	0.41	1.58893e-08	7	25580	12237	8826515	1898	cetuximab	non-small cell lung cancer	5.61	0.1	107.78	0.226074	1	2791	2	31306	1898	cetuximab	non-small cell lung cancer	NA	NA	0	0	Inf	1	0	0	0	0	1898	cetuximab	non-small cell lung cancer	0	0	Inf	1	0	16	0	3372	1898	cetuximab	non-small cell lung cancer	0	0	Inf	1	0	13	0	2842	1898	cetuximab	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1899	bevacizumab	0.08	0.03	0.15	1.611191e-33	8	74167	12236	8777928	1899	bevacizumab	colorectal cancer metastatic	0	0	Inf	1	0	5418	0	6971	1899	bevacizumab	colorectal cancer metastatic	NA	NA	0	0	Inf	1	0	0	0	0	1899	bevacizumab	colorectal cancer metastatic	0	0	Inf	1	0	360	0	997	1899	bevacizumab	colorectal cancer metastatic	0	0	Inf	1	0	288	0	664	1899	bevacizumab	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1900	palifermin	0	0	5.21	1	0	514	12244	8851581	1900	palifermin	mucosal inflammation	0	0	Inf	1	0	231	0	847	1900	palifermin	mucosal inflammation	NA	NA	0	0	Inf	1	0	0	0	0	1900	palifermin	mucosal inflammation	0	0	Inf	1	0	1	0	114	1900	palifermin	mucosal inflammation	0	0	Inf	1	0	0	0	124	1900	palifermin	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1901	natalizumab	0.44	0.36	0.53	8.633456e-22	103	168597	12141	8683498	1901	natalizumab	multiple sclerosis	0.71	0.56	0.9	0.004027039	98	158250	244	280110	1901	natalizumab	multiple sclerosis	31.9	65.9	1.07	0.43	2.32	0.8425185	8	8573	40	45992	1901	natalizumab	multiple sclerosis	0.32	0.01	2.11	0.5005304	1	2431	15	11837	1901	natalizumab	multiple sclerosis	1.24	0.46	2.86	0.6515026	7	7949	32	45079	1901	natalizumab	multiple sclerosis	-0.06	0.941764533584249	0.38	0.8679826	0.01	0.01	0.5951742	0.42	0.3	0.1527543	8673518
1902	galsulfase	0	0	1.46	0.192233	0	1832	12244	8850263	1902	galsulfase	mucopolysaccharidosis vi	0	0	Inf	1	0	1569	0	6	1902	galsulfase	mucopolysaccharidosis vi	NA	NA	0	0	Inf	1	0	0	0	0	1902	galsulfase	mucopolysaccharidosis vi	0	0	Inf	1	0	166	0	2	1902	galsulfase	mucopolysaccharidosis vi	0	0	Inf	1	0	170	0	2	1902	galsulfase	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1903	abatacept	0.08	0.02	0.22	2.482136e-13	3	28237	12241	8823858	1903	abatacept	rheumatoid arthritis	0	0	1	0.05365162	0	18258	92	445437	1903	abatacept	rheumatoid arthritis	42.6	66.6	0	0	6.45	1	0	3247	16	80697	1903	abatacept	rheumatoid arthritis	0	0	Inf	1	0	1042	0	24529	1903	abatacept	rheumatoid arthritis	0	0	4.96	1	0	4779	18	104178	1903	abatacept	rheumatoid arthritis	-15.6	1.67882752999566e-07	1662.22	0.9925127	-0.02	0.02	0.332306	-15.81	811.88	0.9844605	81345468
1904	alglucosidase alfa	0.23	0.01	1.29	0.1427748	1	3120	12243	8848975	1904	alglucosidase alfa	glycogen storage disease type ii	Inf	0	Inf	1	1	2933	0	19	1904	alglucosidase alfa	glycogen storage disease type ii	46	46	0	0	Inf	1	0	0	0	0	1904	alglucosidase alfa	glycogen storage disease type ii	0	0	Inf	1	1	278	0	0	1904	alglucosidase alfa	glycogen storage disease type ii	0	0	Inf	1	0	323	0	1	1904	alglucosidase alfa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1905	panitumumab	0.09	0	0.48	0.000190998	1	8455	12243	8843640	1905	panitumumab	colorectal cancer	Inf	0.06	Inf	0.2850508	1	3559	0	8929	1905	panitumumab	colorectal cancer	NA	NA	0	0	Inf	1	0	0	0	0	1905	panitumumab	colorectal cancer	0	0	Inf	1	0	115	0	703	1905	panitumumab	colorectal cancer	0	0	Inf	1	0	105	0	481	1905	panitumumab	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1906	idursulfase	0.42	0.01	2.34	0.7379471	1	1726	12243	8850369	1906	idursulfase	mucopolysaccharidosis ii	Inf	0	Inf	1	1	1563	0	5	1906	idursulfase	mucopolysaccharidosis ii	NA	NA	0	0	Inf	1	0	0	0	0	1906	idursulfase	mucopolysaccharidosis ii	0	0	Inf	1	0	450	0	0	1906	idursulfase	mucopolysaccharidosis ii	0	0	Inf	1	0	6	0	0	1906	idursulfase	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1907	ranibizumab	0	0	0.13	3.402032e-13	0	21235	12244	8830860	1907	ranibizumab	age-related macular degeneration	0	0	Inf	1	0	4879	0	1866	1907	ranibizumab	age-related macular degeneration	NA	NA	0	0	Inf	1	0	0	0	0	1907	ranibizumab	age-related macular degeneration	0	0	Inf	1	0	358	0	167	1907	ranibizumab	age-related macular degeneration	0	0	Inf	1	0	369	0	220	1907	ranibizumab	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1908	certolizumab pegol	0.22	0.11	0.41	5.519858e-10	10	32598	12234	8819497	1908	certolizumab pegol	rheumatoid arthritis	1.97	0.63	4.79	0.1914337	5	13118	87	450577	1908	certolizumab pegol	rheumatoid arthritis	42.6	66.6	0	0	7.73	1	0	2726	16	81218	1908	certolizumab pegol	rheumatoid arthritis	0	0	Inf	1	0	1001	0	24570	1908	certolizumab pegol	rheumatoid arthritis	0	0	6.34	1	0	3776	18	105181	1908	certolizumab pegol	rheumatoid arthritis	-15.61	1.66212291696573e-07	1823.22	0.9931677	-0.02	0.02	0.3049809	-15.8	811.82	0.9844676	81345468
1909	methoxy polyethylene glycol-epoetin beta	0	0	0.52	0.001884652	0	5108	12244	8846987	1909	methoxy polyethylene glycol-epoetin beta	nephrogenic anaemia	0	0	Inf	1	0	2361	0	6651	1909	methoxy polyethylene glycol-epoetin beta	nephrogenic anaemia	NA	NA	0	0	Inf	1	0	0	0	0	1909	methoxy polyethylene glycol-epoetin beta	nephrogenic anaemia	0	0	Inf	1	0	346	0	1742	1909	methoxy polyethylene glycol-epoetin beta	nephrogenic anaemia	0	0	Inf	1	0	292	0	1397	1909	methoxy polyethylene glycol-epoetin beta	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1910	eculizumab	0.05	0.01	0.19	7.643475e-14	2	27228	12242	8824867	1910	eculizumab	paroxysmal nocturnal haemoglobinuria	Inf	0	Inf	1	1	15900	0	33	1910	eculizumab	paroxysmal nocturnal haemoglobinuria	NA	NA	0	0	Inf	1	0	0	0	0	1910	eculizumab	paroxysmal nocturnal haemoglobinuria	0	0	Inf	1	0	678	0	2	1910	eculizumab	paroxysmal nocturnal haemoglobinuria	0	0	Inf	1	0	782	0	2	1910	eculizumab	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1911	rilonacept	0	0	46.71	1	0	59	12244	8852036	1911	rilonacept	juvenile idiopathic arthritis	0	0	7413.45	1	0	6	2	7775	1911	rilonacept	juvenile idiopathic arthritis	NA	NA	0	0	Inf	1	0	0	0	0	1911	rilonacept	juvenile idiopathic arthritis	0	0	Inf	1	0	0	0	1259	1911	rilonacept	juvenile idiopathic arthritis	0	0	Inf	1	0	2	0	3457	1911	rilonacept	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1912	ustekinumab	0.61	0.35	0.99	0.04939035	16	18988	12228	8833107	1912	ustekinumab	psoriasis	0.44	0.01	2.66	0.7208219	1	13694	25	149161	1912	ustekinumab	psoriasis	32.2	64.3	0	0	6.6	1	0	3147	7	29935	1912	ustekinumab	psoriasis	1.91	0.04	19.33	0.4591756	1	2485	4	19003	1912	ustekinumab	psoriasis	0	0	17.28	1	0	2227	4	25386	1912	ustekinumab	psoriasis	0.11	1.11627807045887	1.06	0.9183685	-0.01	0.02	0.671992	0.47	0.67	0.4855382	8491108
1913	romiplostim	0	0	0.18	3.65346e-09	0	14402	12244	8837693	1913	romiplostim	idiopathic thrombocytopenic purpura	0	0	Inf	1	0	9587	0	3524	1913	romiplostim	idiopathic thrombocytopenic purpura	NA	NA	0	0	Inf	1	0	0	0	0	1913	romiplostim	idiopathic thrombocytopenic purpura	0	0	Inf	1	0	0	0	0	1913	romiplostim	idiopathic thrombocytopenic purpura	0	0	Inf	1	0	0	0	0	1913	romiplostim	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1914	abobotulinumtoxina	1.38	0.17	4.98	0.6602074	2	1051	12242	8851044	1914	abobotulinumtoxina	skin wrinkling	12.9	0.26	131.17	0.0916922	1	365	4	18844	1914	abobotulinumtoxina	skin wrinkling	40.7	48	0	0	Inf	1	0	16	0	475	1914	abobotulinumtoxina	skin wrinkling	0	0	Inf	1	0	3	0	126	1914	abobotulinumtoxina	skin wrinkling	17.33	0.29	336.57	0.08268488	1	56	2	1952	1914	abobotulinumtoxina	skin wrinkling	2.84	17.1157655371459	1.24	0.02167451	-0.01	0.04	0.8980239	-14.93	2493.74	0.9952225	821408
1915	tocilizumab	0.18	0.06	0.41	2.167797e-07	5	20380	12239	8831715	1915	tocilizumab	rheumatoid arthritis	1.23	0.33	3.26	0.5722724	4	16529	88	447166	1915	tocilizumab	rheumatoid arthritis	42.6	66.6	0	0	6.09	1	0	3431	16	80513	1915	tocilizumab	rheumatoid arthritis	0	0	Inf	1	0	1138	0	24433	1915	tocilizumab	rheumatoid arthritis	1.33	0.03	8.52	0.5401657	1	4602	17	104355	1915	tocilizumab	rheumatoid arthritis	0.29	1.33642748802547	1.03	0.779205	-0.02	0.02	0.3146725	-15.82	816.73	0.9845455	81345468
1916	ecallantide	0	0	2.11	0.4293997	0	1266	12244	8850829	1916	ecallantide	hereditary angioedema	0	0	Inf	1	0	1211	0	2988	1916	ecallantide	hereditary angioedema	NA	NA	0	0	Inf	1	0	0	0	0	1916	ecallantide	hereditary angioedema	0	0	Inf	1	0	87	0	242	1916	ecallantide	hereditary angioedema	0	0	Inf	1	0	458	0	872	1916	ecallantide	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1917	belatacept	0	0	1.83	0.2784468	0	1457	12244	8850638	1917	belatacept	renal transplant	0	0	10	1	0	833	11	20879	1917	belatacept	renal transplant	53	66.6	0	0	Inf	1	0	82	0	1229	1917	belatacept	renal transplant	0	0	672.54	1	0	124	1	2160	1917	belatacept	renal transplant	0	0	100.06	1	0	77	2	1435	1917	belatacept	renal transplant	-14.54	4.84571907856387e-07	2015.17	0.9942439	0.03	0.04	0.4747582	-1.13	1.23	0.355609	837998
1918	golimumab	0	0	0.13	7.265463e-13	0	20729	12244	8831366	1918	golimumab	rheumatoid arthritis	0	0	1.73	0.2804918	0	10706	92	452989	1918	golimumab	rheumatoid arthritis	42.6	66.6	0	0	9.02	1	0	2346	16	81598	1918	golimumab	rheumatoid arthritis	0	0	Inf	1	0	627	0	24944	1918	golimumab	rheumatoid arthritis	0	0	7.03	1	0	3418	18	105539	1918	golimumab	rheumatoid arthritis	-15.68	1.5497531357029e-07	2000.43	0.9937451	-0.02	0.02	0.3095766	-15.82	813.73	0.9844897	81345468
1919	pegloticase	0	0	4.57	1	0	586	12244	8851509	1919	pegloticase	gout	0	0	17.77	1	0	419	9	14649	1919	pegloticase	gout	53.8	80.9	0	0	2310.44	1	0	50	1	3072	1919	pegloticase	gout	0	0	96.44	1	0	77	3	3035	1919	pegloticase	gout	0	0	Inf	1	0	13	0	1410	1919	pegloticase	gout	-16.4	7.54345834984426e-08	8179.24	0.9984004	0	0.04	0.9030616	16.65	2102.99	0.9936823	845388
1920	tbo-filgrastim	0	0	21.3	1	0	127	12244	8851968	1920	tbo-filgrastim	neutropenia	0	0	5804.95	1	0	29	1	4746	1920	tbo-filgrastim	neutropenia	NA	NA	0	0	Inf	1	0	0	0	0	1920	tbo-filgrastim	neutropenia	0	0	Inf	1	0	6	0	722	1920	tbo-filgrastim	neutropenia	0	0	Inf	1	0	14	0	832	1920	tbo-filgrastim	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1921	canakinumab	0	0	1.14	0.08618704	0	2351	12244	8849744	1921	canakinumab	juvenile idiopathic arthritis	0	0	105.73	1	0	374	2	7407	1921	canakinumab	juvenile idiopathic arthritis	NA	NA	0	0	Inf	1	0	0	0	0	1921	canakinumab	juvenile idiopathic arthritis	0	0	Inf	1	0	68	0	1191	1921	canakinumab	juvenile idiopathic arthritis	0	0	Inf	1	0	116	0	3343	1921	canakinumab	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1922	denosumab	0.1	0.05	0.19	5.828522e-27	9	64143	12235	8787952	1922	denosumab	osteoporosis postmenopausal	Inf	0.13	Inf	1	4	15028	0	3025	1922	denosumab	osteoporosis postmenopausal	76.8	90.2	0	0	Inf	1	0	1979	0	88	1922	denosumab	osteoporosis postmenopausal	0	0	Inf	1	0	20	0	1	1922	denosumab	osteoporosis postmenopausal	Inf	0.01	Inf	1	2	4941	0	299	1922	denosumab	osteoporosis postmenopausal	14.23	1513597.76399102	2624.42	0.9956726	0.1	0.08	0.2443383	-15.01	10121.49	0.9988168	852638
1923	ofatumumab	0	0	0.91	0.04024048	0	2937	12244	8849158	1923	ofatumumab	chronic lymphocytic leukaemia	0	0	18.76	1	0	1639	4	20288	1923	ofatumumab	chronic lymphocytic leukaemia	70	85.5	0	0	358.22	1	0	397	1	3666	1923	ofatumumab	chronic lymphocytic leukaemia	0	0	Inf	1	0	439	0	4973	1923	ofatumumab	chronic lymphocytic leukaemia	0	0	20.06	1	0	212	4	2793	1923	ofatumumab	chronic lymphocytic leukaemia	-16.58	6.30082605064654e-08	4485.65	0.9970501	0.03	0.05	0.5607501	-17.85	1751.38	0.9918684	884218
1924	glucarpidase	0	0	35.93	1	0	76	12244	8852019	1924	glucarpidase	toxicity to various agents	0	0	Inf	1	0	44	0	398	1924	glucarpidase	toxicity to various agents	NA	NA	0	0	Inf	1	0	0	0	0	1924	glucarpidase	toxicity to various agents	0	0	Inf	1	0	8	0	49	1924	glucarpidase	toxicity to various agents	0	0	Inf	1	0	7	0	87	1924	glucarpidase	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1925	collagenase clostridium histolyticum	0	0	2.12	0.4288929	0	1262	12244	8850833	1925	collagenase clostridium histolyticum	peyronie s disease	0	0	Inf	1	0	635	0	46	1925	collagenase clostridium histolyticum	peyronie s disease	NA	NA	0	0	Inf	1	0	0	0	0	1925	collagenase clostridium histolyticum	peyronie s disease	0	0	Inf	1	0	353	0	10	1925	collagenase clostridium histolyticum	peyronie s disease	0	0	Inf	1	0	0	0	0	1925	collagenase clostridium histolyticum	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1926	raxibacumab	0	0	4101.35	1	0	2	12244	8852093	1926	raxibacumab	bacterial infection	0	0	12507.55	1	0	1	10	3985	1926	raxibacumab	bacterial infection	35.3	58.7	0	0	Inf	1	0	0	1	217	1926	raxibacumab	bacterial infection	0	0	Inf	1	0	0	2	272	1926	raxibacumab	bacterial infection	0	0	Inf	1	0	0	1	404	1926	raxibacumab	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1927	asparaginase erwinia chrysanthemi	0	0	15.23	1	0	177	12244	8851918	1927	asparaginase erwinia chrysanthemi	acute lymphocytic leukaemia	0	0	Inf	1	0	76	0	12077	1927	asparaginase erwinia chrysanthemi	acute lymphocytic leukaemia	NA	NA	0	0	Inf	1	0	0	0	0	1927	asparaginase erwinia chrysanthemi	acute lymphocytic leukaemia	0	0	Inf	1	0	10	0	1503	1927	asparaginase erwinia chrysanthemi	acute lymphocytic leukaemia	0	0	Inf	1	0	10	0	1233	1927	asparaginase erwinia chrysanthemi	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1928	incobotulinumtoxina	0	0	4.08	1	0	655	12244	8851440	1928	incobotulinumtoxina	skin wrinkling	0	0	172.34	1	0	122	5	19087	1928	incobotulinumtoxina	skin wrinkling	40.7	48	0	0	Inf	1	0	8	0	483	1928	incobotulinumtoxina	skin wrinkling	0	0	Inf	1	0	4	0	125	1928	incobotulinumtoxina	skin wrinkling	0	0	163.26	1	0	30	3	1978	1928	incobotulinumtoxina	skin wrinkling	-14.89	3.41472052078669e-07	4916.28	0.997584	-0.01	0.04	0.8134898	-15.04	2558.71	0.9953091	821408
1929	belimumab	0.57	0.16	1.46	0.3421806	4	5074	12240	8847021	1929	belimumab	systemic lupus erythematosus	2.88	0.49	19.66	0.2181097	4	4176	3	9018	1929	belimumab	systemic lupus erythematosus	27.1	28.9	0	0	Inf	1	0	27	0	29	1929	belimumab	systemic lupus erythematosus	0	0	Inf	1	0	82	0	221	1929	belimumab	systemic lupus erythematosus	Inf	0.31	Inf	0.143307	2	1215	0	1997	1929	belimumab	systemic lupus erythematosus	17.94	61836230.2097743	2412.17	0.9940662	-0.1	0.06	0.09359966	-16.16	5505.82	0.9976583	835178
1930	ipilimumab	0	0	0.24	3.232499e-07	0	11221	12244	8840874	1930	ipilimumab	malignant melanoma	0	0	11.62	1	0	4357	2	9501	1930	ipilimumab	malignant melanoma	NA	NA	0	0	Inf	1	0	0	0	0	1930	ipilimumab	malignant melanoma	0	0	Inf	1	0	821	0	1843	1930	ipilimumab	malignant melanoma	0	0	Inf	1	0	541	0	1478	1930	ipilimumab	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1931	aflibercept	0	0	0.4	0.0001909627	0	6677	12244	8845418	1931	aflibercept	colorectal cancer metastatic	0	0	Inf	1	0	513	0	11876	1931	aflibercept	colorectal cancer metastatic	NA	NA	0	0	Inf	1	0	0	0	0	1931	aflibercept	colorectal cancer metastatic	0	0	Inf	1	0	134	0	1223	1931	aflibercept	colorectal cancer metastatic	0	0	Inf	1	0	80	0	872	1931	aflibercept	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1932	brentuximab vedotin	0	0	1.23	0.08304958	0	2169	12244	8849926	1932	brentuximab vedotin	hodgkin s disease	0	0	7.46	1	0	1166	3	3588	1932	brentuximab vedotin	hodgkin s disease	67	67	0	0	Inf	1	0	0	0	0	1932	brentuximab vedotin	hodgkin s disease	0	0	139.48	1	0	113	1	404	1932	brentuximab vedotin	hodgkin s disease	0	0	Inf	1	0	112	0	300	1932	brentuximab vedotin	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1933	metreleptin	0	0	14.48	1	0	186	12244	8851909	1933	metreleptin	lipodystrophy acquired	0	0	Inf	1	0	94	0	825	1933	metreleptin	lipodystrophy acquired	NA	NA	0	0	Inf	1	0	0	0	0	1933	metreleptin	lipodystrophy acquired	0	0	Inf	1	0	6	0	36	1933	metreleptin	lipodystrophy acquired	0	0	Inf	1	0	29	0	4	1933	metreleptin	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1934	pertuzumab	0	0	0.61	0.003842515	0	4384	12244	8847711	1934	pertuzumab	breast cancer	0	0	4.34	1	0	1450	41	66737	1934	pertuzumab	breast cancer	55.9	75	0	0	98.96	1	0	324	2	6001	1934	pertuzumab	breast cancer	0	0	707.11	1	0	6	1	109	1934	pertuzumab	breast cancer	0	0	9.71	1	0	679	8	11233	1934	pertuzumab	breast cancer	-13.96	8.65464049893389e-07	1066.81	0.9895569	0.07	0.03	0.02414763	2.46	1.07	0.02144525	8120368
1935	ziv-aflibercept	0	0	5.14	1	0	521	12244	8851574	1935	ziv-aflibercept	colorectal cancer metastatic	0	0	Inf	1	0	185	0	12204	1935	ziv-aflibercept	colorectal cancer metastatic	NA	NA	0	0	Inf	1	0	0	0	0	1935	ziv-aflibercept	colorectal cancer metastatic	0	0	Inf	1	0	78	0	1279	1935	ziv-aflibercept	colorectal cancer metastatic	0	0	Inf	1	0	39	0	913	1935	ziv-aflibercept	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1936	ocriplasmin	0	0	3.97	1	0	674	12244	8851421	1936	ocriplasmin	vitreous adhesions	0	0	Inf	1	0	388	0	6	1936	ocriplasmin	vitreous adhesions	NA	NA	0	0	Inf	1	0	0	0	0	1936	ocriplasmin	vitreous adhesions	0	0	Inf	1	0	40	0	0	1936	ocriplasmin	vitreous adhesions	0	0	Inf	1	0	101	0	0	1936	ocriplasmin	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
