results.N	results.drug	results.ROR	results.CI_low	results.CI_up	results.pval	results.DrugReac	results.DrugNoReac	results.NoDrugReac	results.NoDrugNoReac	results_indication.N	results_indication.drug	results_indication.indication	results_indication.ROR	results_indication.CI_low	results_indication.CI_up	results_indication.pval	results_indication.DrugReac	results_indication.DrugNoReac	results_indication.NoDrugReac	results_indication.NoDrugNoReac	results_age.N	results_age.drug	results_age.indication	results_age.min_age	results_age.max_age	results_age.ROR	results_age.CI_low	results_age.CI_up	results_age.pval	results_age.DrugReac	results_age.DrugNoReac	results_age.NoDrugReac	results_age.NoDrugNoReac	results_male.N	results_male.drug	results_male.indication	results_male.ROR	results_male.CI_low	results_male.CI_up	results_male.pval	results_male.DrugReac	results_male.DrugNoReac	results_male.NoDrugReac	results_male.NoDrugNoReac	results_female.N	results_female.drug	results_female.indication	results_female.ROR	results_female.CI_low	results_female.CI_up	results_female.pval	results_female.DrugReac	results_female.DrugNoReac	results_female.NoDrugReac	results_female.NoDrugNoReac	results_logReg.N	results_logReg.drug	results_logReg.indication	results_logReg.logOR_Drug	results_logReg.OR_Drug	results_logReg.SE_Drug	results_logReg.pval_Drug	results_logReg.logOR_Age	results_logReg.SE_Age	results_logReg.pval_Age	results_logReg.logOR_Sex	results_logReg.SE_Sex	results_logReg.pval_Sex	results_logReg.N_logReg	count	count_change	count_label
2090	netupitant	0	0	14.9	1	0	35	65610	8798694	2090	netupitant	prophylaxis of nausea and vomiting	0	0	196.34	1	0	23	9	8397	2090	netupitant	prophylaxis of nausea and vomiting	39.3	56.3	0	0	264.39	1	0	6	3	575	2090	netupitant	prophylaxis of nausea and vomiting	0	0	Inf	1	0	9	0	1018	2090	netupitant	prophylaxis of nausea and vomiting	0	0	180.14	1	0	12	4	1309	2090	netupitant	prophylaxis of nausea and vomiting	-17.01	4.09874465021516e-08	15963.52	0.99915	-0.02	0.03	0.3660526	-17.68	2445.76	0.9942325	823528	5	1468	1466
622	potassium phosphate, dibasic	0	0	93.12	1	0	7	65610	8798722	622	potassium phosphate, dibasic	prophylaxis of nausea and vomiting	0	0	2546.61	1	0	3	9	8417	622	potassium phosphate, dibasic	prophylaxis of nausea and vomiting	39.3	56.3	0	0	Inf	1	0	0	3	581	622	potassium phosphate, dibasic	prophylaxis of nausea and vomiting	0	0	Inf	1	0	0	0	1027	622	potassium phosphate, dibasic	prophylaxis of nausea and vomiting	0	0	Inf	1	0	0	4	1321	622	potassium phosphate, dibasic	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	1468	1466
1593	lanreotide acetate	0.37	0.04	1.34	0.1905264	2	728	65608	8798001	1593	lanreotide acetate	acromegaly	0.26	0.01	1.52	0.2627645	1	406	45	4701	1593	lanreotide acetate	acromegaly	42.2	76.6	0	0	5.64	1	0	40	17	893	1593	lanreotide acetate	acromegaly	0	0	16.6	1	0	19	7	423	1593	lanreotide acetate	acromegaly	0	0	10.35	1	0	29	12	790	1593	lanreotide acetate	acromegaly	-14.41	5.51844242428616e-07	941.34	0.9877853	0	0.02	0.9385133	0.09	0.48	0.8577266	812808	4	1472	1470
1000	octreotide acetate	1.1	0.94	1.28	0.2285062	172	21023	65438	8777706	1000	octreotide acetate	acromegaly	10.46	2.72	89.21	8.129795e-06	44	3461	2	1646	1000	octreotide acetate	acromegaly	42.2	76.6	Inf	2.58	Inf	0.0004832469	17	572	0	361	1000	octreotide acetate	acromegaly	Inf	1.11	Inf	0.02102299	7	248	0	194	1000	octreotide acetate	acromegaly	7.38	1.06	318.42	0.03375312	11	490	1	329	1000	octreotide acetate	acromegaly	2.57	13.0658244409346	1.03	0.01257888	-0.01	0.02	0.7279591	0.13	0.48	0.7812874	812808	4	1472	1470
2021	pasireotide pamoate	0.84	0.02	4.74	1	1	160	65609	8798569	2021	pasireotide pamoate	acromegaly	0.99	0.02	5.92	1	1	112	45	4995	2021	pasireotide pamoate	acromegaly	42.2	76.6	0	0	6.73	1	0	34	17	899	2021	pasireotide pamoate	acromegaly	0	0	20.1	1	0	16	7	426	2021	pasireotide pamoate	acromegaly	1.98	0.04	14.29	0.4232188	1	36	11	783	2021	pasireotide pamoate	acromegaly	0.27	1.30996445073325	1.04	0.7927618	0	0.02	0.9036081	0.08	0.48	0.8660499	812808	4	1472	1470
1382	pegvisomant	0.54	0.2	1.18	0.1698967	6	1483	65604	8797246	1382	pegvisomant	acromegaly	0.48	0.15	1.22	0.1394082	5	1032	41	4075	1382	pegvisomant	acromegaly	42.2	76.6	0.59	0.11	2.12	0.5811851	3	250	14	683	1382	pegvisomant	acromegaly	2.01	0.29	12.06	0.3983405	3	120	4	322	1382	pegvisomant	acromegaly	0	0	0.94	0.04370712	0	228	12	591	1382	pegvisomant	acromegaly	-0.71	0.491644197460965	0.63	0.2625927	0	0.02	0.9484907	0.08	0.48	0.8713621	812808	4	1472	1470
1334	aminolevulinic acid	0.59	0.01	3.31	1	1	228	65609	8798501	1334	aminolevulinic acid	actinic keratosis	Inf	0.94	Inf	0.02668891	1	95	0	3501	1334	aminolevulinic acid	actinic keratosis	40	40	0	0	Inf	1	0	0	0	0	1334	aminolevulinic acid	actinic keratosis	0	0	Inf	1	0	32	0	424	1334	aminolevulinic acid	actinic keratosis	Inf	0.64	Inf	0.03833333	1	22	0	577	1334	aminolevulinic acid	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	1476	1474
1267	imiquimod	1.26	0.72	2.05	0.3236553	16	1702	65594	8797027	1267	imiquimod	actinic keratosis	0	0	354.2	1	0	355	1	3241	1267	imiquimod	actinic keratosis	40	40	0	0	Inf	1	0	0	0	0	1267	imiquimod	actinic keratosis	0	0	Inf	1	0	49	0	407	1267	imiquimod	actinic keratosis	0	0	541.39	1	0	40	1	559	1267	imiquimod	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	1476	1474
2007	ingenol mebutate	0	0	0.12	6.849848e-14	0	4161	65610	8794568	2007	ingenol mebutate	actinic keratosis	0	0	12.57	0.2438143	0	2720	1	876	2007	ingenol mebutate	actinic keratosis	40	40	0	0	Inf	1	0	0	0	0	2007	ingenol mebutate	actinic keratosis	0	0	Inf	1	0	284	0	172	2007	ingenol mebutate	actinic keratosis	0	0	8.37	0.1766667	0	494	1	105	2007	ingenol mebutate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	1476	1474
1468	methyl aminolevulinate	0	0	5.88	1	0	86	65610	8798643	1468	methyl aminolevulinate	actinic keratosis	0	0	3001.6	1	0	44	1	3552	1468	methyl aminolevulinate	actinic keratosis	40	40	0	0	Inf	1	0	0	0	0	1468	methyl aminolevulinate	actinic keratosis	0	0	Inf	1	0	1	0	455	1468	methyl aminolevulinate	actinic keratosis	0	0	Inf	1	0	0	1	599	1468	methyl aminolevulinate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	1476	1474
161	phenindione	0	0	32.49	1	0	17	65610	8798712	161	phenindione	acute coronary syndrome	0	0	226.75	1	0	7	27	8428	161	phenindione	acute coronary syndrome	64.4	75.8	0	0	Inf	1	0	0	1	670	161	phenindione	acute coronary syndrome	0	0	Inf	1	0	0	2	1280	161	phenindione	acute coronary syndrome	0	0	4026.27	1	0	6	1	660	161	phenindione	acute coronary syndrome	-12.44	3.95709653441233e-06	2662.86	0.9962733	0.03	0.05	0.6008324	0.09	1.23	0.9398924	819498	4	1480	1478
1661	ticagrelor	0.28	0.18	0.43	7.642171e-14	23	10842	65587	8787887	1661	ticagrelor	acute coronary syndrome	2.02	0.87	4.94	0.08262423	17	3855	10	4580	1661	ticagrelor	acute coronary syndrome	64.4	75.8	Inf	0.02	Inf	1	1	339	0	331	1661	ticagrelor	acute coronary syndrome	1.01	0.01	79.31	1	1	637	1	643	1661	ticagrelor	acute coronary syndrome	Inf	0.03	Inf	0.4782609	1	318	0	348	1661	ticagrelor	acute coronary syndrome	0.71	2.03399125864675	1.23	0.5605084	0.02	0.05	0.6177596	0.09	1.23	0.945062	819498	4	1480	1478
1320	tirofiban	1.03	0.41	2.14	0.8461105	7	908	65603	8797821	1320	tirofiban	acute coronary syndrome	0	0	8.35	1	0	147	27	8288	1320	tirofiban	acute coronary syndrome	64.4	75.8	0	0	5903.47	1	0	4	1	666	1320	tirofiban	acute coronary syndrome	0	0	2750.41	1	0	3	2	1277	1320	tirofiban	acute coronary syndrome	0	0	16384	1	0	1	1	665	1320	tirofiban	acute coronary syndrome	-11.21	1.35381355414809e-05	1977.07	0.9954749	0.03	0.05	0.6049388	0.11	1.23	0.9313807	819498	4	1480	1478
2130	tirofibran	0	0	203.33	1	0	4	65610	8798725	2130	tirofibran	acute coronary syndrome	0	0	10235.49	1	0	1	27	8434	2130	tirofibran	acute coronary syndrome	64.4	75.8	0	0	Inf	1	0	0	1	670	2130	tirofibran	acute coronary syndrome	0	0	Inf	1	0	0	2	1280	2130	tirofibran	acute coronary syndrome	0	0	Inf	1	0	0	1	666	2130	tirofibran	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	1480	1478
2166	etelcalcetide	0	0	4835.1	1	0	1	65610	8798728	2166	etelcalcetide	anaemia	0	0	4246.51	1	0	1	169	19708	2166	etelcalcetide	anaemia	21.6	68.1	0	0	7283.92	1	0	1	12	2528	2166	etelcalcetide	anaemia	0	0	Inf	1	0	0	1	1871	2166	etelcalcetide	anaemia	0	0	7371.55	1	0	1	13	2776	2166	etelcalcetide	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	1484	1482
268	iron dextran	5.23	3.57	7.4	1.015383e-13	33	847	65577	8797882	268	iron dextran	anaemia	9.8	5.13	17.36	1.210605e-09	14	180	155	19529	268	iron dextran	anaemia	21.6	68.1	0	0	197.96	1	0	6	12	2523	268	iron dextran	anaemia	0	0	10196.72	1	0	6	1	1865	268	iron dextran	anaemia	0	0	163.53	1	0	7	13	2770	268	iron dextran	anaemia	-12.19	5.08101252647241e-06	1003.6	0.9903109	-0.04	0.01	0.003681754	-1.95	1.04	0.06149111	846628	4	1484	1482
1389	iron sucrose	1.83	1.37	2.4	5.542649e-05	53	3888	65557	8794841	1389	iron sucrose	anaemia	2.32	1.13	4.29	0.01794621	11	575	158	19134	1389	iron sucrose	anaemia	21.6	68.1	0	0	13.53	1	0	67	12	2462	1389	iron sucrose	anaemia	0	0	1655.36	1	0	42	1	1829	1389	iron sucrose	anaemia	0	0	15.8	1	0	58	13	2719	1389	iron sucrose	anaemia	-13.73	1.08927306178943e-06	1015.22	0.9892126	-0.04	0.01	0.003703126	-1.94	1.04	0.06245995	846628	4	1484	1482
20	sulfadiazine sodium	0	0	322.41	1	0	3	65610	8798726	20	sulfadiazine sodium	anaemia	0	0	4246.51	1	0	1	169	19708	20	sulfadiazine sodium	anaemia	21.6	68.1	0	0	Inf	1	0	0	12	2529	20	sulfadiazine sodium	anaemia	0	0	Inf	1	0	0	1	1871	20	sulfadiazine sodium	anaemia	0	0	7371.55	1	0	1	13	2776	20	sulfadiazine sodium	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	1484	1482
688	dobutamine	18.14	16.41	19.99	0	462	3439	65148	8795290	688	dobutamine	cardiac failure	0	0	7.42	1	0	263	29	14289	688	dobutamine	cardiac failure	70	70.2	0	0	Inf	1	0	0	0	10	688	dobutamine	cardiac failure	0	0	Inf	1	0	16	0	2272	688	dobutamine	cardiac failure	0	0	344.73	1	0	11	3	1469	688	dobutamine	cardiac failure	-17.32	3.0062117880409e-08	22458	0.9993845	-0.01	0.03	0.8614479	-18.37	2735.17	0.9946419	837718	4	1488	1486
2107	ivabradine	0.09	0	0.51	0.0003762991	1	1478	65609	8797251	2107	ivabradine	cardiac failure	0	0	14.56	1	0	136	29	14416	2107	ivabradine	cardiac failure	70	70.2	0	0	Inf	1	0	0	0	10	2107	ivabradine	cardiac failure	0	0	Inf	1	0	42	0	2246	2107	ivabradine	cardiac failure	0	0	247.4	1	0	15	3	1465	2107	ivabradine	cardiac failure	-16.74	5.36920978441495e-08	14898.81	0.9991035	0	0.03	0.8696679	-18.36	2730.81	0.9946371	837718	4	1488	1486
2142	sacubitril	0.04	0	0.13	2.089571e-21	2	7527	65608	8791202	2142	sacubitril	cardiac failure	0	0	1.03	0.04269208	0	1691	29	12861	2142	sacubitril	cardiac failure	70	70.2	0	0	Inf	1	0	4	0	6	2142	sacubitril	cardiac failure	0	0	Inf	1	0	396	0	1892	2142	sacubitril	cardiac failure	0	0	17.45	1	0	181	3	1299	2142	sacubitril	cardiac failure	-17.08	3.82164418123319e-08	4757.23	0.9971352	-0.01	0.03	0.8403587	-18.26	2666.12	0.9945362	837718	4	1488	1486
1633	tolvaptan	0.04	0	0.21	2.09788e-10	1	3545	65609	8795184	1633	tolvaptan	cardiac failure	0	0	2.98	0.6367114	0	635	29	13917	1633	tolvaptan	cardiac failure	70	70.2	0	0	Inf	1	0	0	0	10	1633	tolvaptan	cardiac failure	0	0	Inf	1	0	78	0	2210	1633	tolvaptan	cardiac failure	0	0	56.11	1	0	62	3	1418	1633	tolvaptan	cardiac failure	-17.38	2.83114364241981e-08	9951.38	0.9986062	0	0.03	0.8681424	-18.37	2724.07	0.9946201	837718	4	1488	1486
2038	sulfur hexafluoride lipid-type a microspheres	0	0	706.5	1	0	2	65610	8798727	2038	sulfur hexafluoride lipid-type a microspheres	cardiac stress test	0	0	2371.02	1	0	1	15	946	2038	sulfur hexafluoride lipid-type a microspheres	cardiac stress test	NA	NA	0	0	Inf	1	0	0	0	0	2038	sulfur hexafluoride lipid-type a microspheres	cardiac stress test	0	0	Inf	1	0	0	0	69	2038	sulfur hexafluoride lipid-type a microspheres	cardiac stress test	0	0	Inf	1	0	1	0	88	2038	sulfur hexafluoride lipid-type a microspheres	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	1492	1490
1016	technetium tc-99m sestamibi kit	1.16	0.38	2.73	0.6260747	5	576	65605	8798153	1016	technetium tc-99m sestamibi kit	cardiac stress test	0.32	0.01	2.1	0.3296465	1	175	14	772	1016	technetium tc-99m sestamibi kit	cardiac stress test	NA	NA	0	0	Inf	1	0	0	0	0	1016	technetium tc-99m sestamibi kit	cardiac stress test	0	0	Inf	1	0	6	0	63	1016	technetium tc-99m sestamibi kit	cardiac stress test	0	0	Inf	1	0	6	0	83	1016	technetium tc-99m sestamibi kit	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	1492	1490
586	technetium tc-99m sodium pertechnetate generator	3.76	0.76	11.29	0.04883278	3	107	65607	8798622	586	technetium tc-99m sodium pertechnetate generator	cardiac stress test	3.48	0.08	25.27	0.2720179	1	19	14	928	586	technetium tc-99m sodium pertechnetate generator	cardiac stress test	NA	NA	0	0	Inf	1	0	0	0	0	586	technetium tc-99m sodium pertechnetate generator	cardiac stress test	0	0	Inf	1	0	0	0	69	586	technetium tc-99m sodium pertechnetate generator	cardiac stress test	0	0	Inf	1	0	0	0	89	586	technetium tc-99m sodium pertechnetate generator	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	1492	1490
686	thallous chloride tl-201	0	0	11.2	1	0	46	65610	8798683	686	thallous chloride tl-201	cardiac stress test	0	0	27.51	1	0	11	15	936	686	thallous chloride tl-201	cardiac stress test	NA	NA	0	0	Inf	1	0	0	0	0	686	thallous chloride tl-201	cardiac stress test	0	0	Inf	1	0	0	0	69	686	thallous chloride tl-201	cardiac stress test	0	0	Inf	1	0	0	0	89	686	thallous chloride tl-201	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	1492	1490
900	sodium anhydrous	5.69	3.34	9.11	1.038061e-08	18	424	65592	8798305	900	sodium anhydrous	colonoscopy	0	0	19.21	1	0	104	11	4944	900	sodium anhydrous	colonoscopy	68	68	0	0	Inf	1	0	0	0	0	900	sodium anhydrous	colonoscopy	0	0	Inf	1	0	20	0	497	900	sodium anhydrous	colonoscopy	0	0	1534.79	1	0	25	1	1007	900	sodium anhydrous	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	1496	1494
1379	sodium phosphate, dibasic anhydrous	2.74	1.09	5.7	0.016472	7	343	65603	8798386	1379	sodium phosphate, dibasic anhydrous	colonoscopy	0	0	11.46	1	0	171	11	4877	1379	sodium phosphate, dibasic anhydrous	colonoscopy	68	68	0	0	Inf	1	0	0	0	0	1379	sodium phosphate, dibasic anhydrous	colonoscopy	0	0	Inf	1	0	0	0	517	1379	sodium phosphate, dibasic anhydrous	colonoscopy	0	0	Inf	1	0	0	1	1032	1379	sodium phosphate, dibasic anhydrous	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	1496	1494
1558	sodium phosphate, dibasic, anhydrous	5.15	2.78	8.74	1.358775e-06	14	365	65596	8798364	1558	sodium phosphate, dibasic, anhydrous	colonoscopy	0	0	9.02	1	0	215	11	4833	1558	sodium phosphate, dibasic, anhydrous	colonoscopy	68	68	0	0	Inf	1	0	0	0	0	1558	sodium phosphate, dibasic, anhydrous	colonoscopy	0	0	Inf	1	0	4	0	513	1558	sodium phosphate, dibasic, anhydrous	colonoscopy	0	0	6045.07	1	0	6	1	1026	1558	sodium phosphate, dibasic, anhydrous	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	1496	1494
1380	sodium phosphate, monobasic, monohydrate	3.98	2.45	6.13	2.348021e-07	21	708	65589	8798021	1380	sodium phosphate, monobasic, monohydrate	colonoscopy	0	0	4.83	1	0	386	11	4662	1380	sodium phosphate, monobasic, monohydrate	colonoscopy	68	68	0	0	Inf	1	0	0	0	0	1380	sodium phosphate, monobasic, monohydrate	colonoscopy	0	0	Inf	1	0	4	0	513	1380	sodium phosphate, monobasic, monohydrate	colonoscopy	0	0	6045.07	1	0	6	1	1026	1380	sodium phosphate, monobasic, monohydrate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	1496	1494
791	buprenorphine	0.51	0.44	0.59	1.549352e-25	192	50427	65418	8748302	791	buprenorphine	drug dependence	0.41	0.25	0.67	0.000239221	36	8003	34	3065	791	buprenorphine	drug dependence	22.8	49.6	0.69	0.16	4.06	0.7062629	8	1137	3	294	791	buprenorphine	drug dependence	Inf	0.07	Inf	1	2	808	0	294	791	buprenorphine	drug dependence	0.51	0.12	3.04	0.4003839	8	794	3	153	791	buprenorphine	drug dependence	-0.31	0.733446956224289	0.67	0.6435455	-0.02	0.02	0.4604486	-1.88	0.77	0.01519605	820628	4	1500	1498
1147	levomethadyl acetate	0	0	53.44	1	0	11	65610	8798718	1147	levomethadyl acetate	drug dependence	0	0	384.36	1	0	3	70	11065	1147	levomethadyl acetate	drug dependence	22.8	49.6	0	0	Inf	1	0	0	11	1431	1147	levomethadyl acetate	drug dependence	0	0	Inf	1	0	0	2	1102	1147	levomethadyl acetate	drug dependence	0	0	3190.23	1	0	1	11	946	1147	levomethadyl acetate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	1500	1498
514	naloxone	1.27	1.09	1.47	0.002630383	178	18879	65432	8779850	514	naloxone	drug dependence	0.7	0.42	1.15	0.1442408	35	6517	35	4551	514	naloxone	drug dependence	22.8	49.6	0.71	0.18	3.35	0.7393327	7	1016	4	415	514	naloxone	drug dependence	Inf	0.1	Inf	0.5470128	2	720	0	382	514	naloxone	drug dependence	0.56	0.14	2.63	0.4772389	7	718	4	229	514	naloxone	drug dependence	-0.22	0.802518797962478	0.61	0.7196711	-0.02	0.02	0.4628002	-1.87	0.77	0.0156257	820628	4	1500	1498
888	naltrexone	0.83	0.62	1.08	0.1904687	54	8735	65556	8789994	888	naltrexone	drug dependence	2.77	1.6	4.67	0.0001660694	23	1661	47	9407	888	naltrexone	drug dependence	22.8	49.6	2.1	0.22	10.28	0.287224	2	137	9	1294	888	naltrexone	drug dependence	0	0	40	1	0	130	2	972	888	naltrexone	drug dependence	2.58	0.27	12.79	0.2192294	2	75	9	872	888	naltrexone	drug dependence	0.58	1.78603843075007	0.79	0.464235	-0.01	0.02	0.5199281	-1.88	0.77	0.01499724	820628	4	1500	1498
918	somatrem	1.91	0.39	5.65	0.2120971	3	211	65607	8798518	918	somatrem	growth hormone deficiency	12.14	2.29	41.4	0.00276022	3	82	23	7641	918	somatrem	growth hormone deficiency	7.4	13.8	18.65	0.33	259.99	0.07370055	1	9	3	516	918	somatrem	growth hormone deficiency	25.15	0.45	342.73	0.05462558	1	11	3	847	918	somatrem	growth hormone deficiency	0	0	433.05	1	0	7	2	538	918	somatrem	growth hormone deficiency	2.69	14.7316759204426	1.13	0.01768203	-0.08	0.07	0.2620507	0.1	0.87	0.9086664	814098	4	1504	1502
673	somatropin	0.14	0.04	0.37	5.12717e-08	4	3728	65606	8795001	673	somatropin	growth hormone deficiency	0.36	0.04	1.44	0.2075032	2	1461	24	6262	673	somatropin	growth hormone deficiency	7.4	13.8	0	0	7.33	1	0	91	4	434	673	somatropin	growth hormone deficiency	0	0	6.88	1	0	156	4	702	673	somatropin	growth hormone deficiency	0	0	23.02	1	0	103	2	442	673	somatropin	growth hormone deficiency	-16.29	8.42059713135101e-08	1779.46	0.992698	-0.07	0.06	0.2554429	0.05	0.87	0.9573898	814098	4	1504	1502
1002	somatropin [rdna origin]	0.15	0.04	0.38	9.976892e-08	4	3618	65606	8795111	1002	somatropin [rdna origin]	growth hormone deficiency	0.8	0.15	2.67	1	3	1077	23	6646	1002	somatropin [rdna origin]	growth hormone deficiency	7.4	13.8	3.54	0.07	45.14	0.3057841	1	45	3	480	1002	somatropin [rdna origin]	growth hormone deficiency	3.15	0.06	39.76	0.3335037	1	82	3	776	1002	somatropin [rdna origin]	growth hormone deficiency	11	0.14	867	0.1612592	1	45	1	500	1002	somatropin [rdna origin]	growth hormone deficiency	1.59	4.90374892832662	0.88	0.07001286	-0.07	0.06	0.2599324	0.01	0.87	0.9864832	814098	4	1504	1502
991	somatropin recombinant	0.37	0.28	0.48	6.73932e-19	57	20655	65553	8778074	991	somatropin recombinant	growth hormone deficiency	1.94	0.58	10.1	0.3363811	23	6164	3	1559	991	somatropin recombinant	growth hormone deficiency	7.4	13.8	0.76	0.06	40.21	1	3	419	1	106	991	somatropin recombinant	growth hormone deficiency	0.81	0.06	42.63	1	3	676	1	182	991	somatropin recombinant	growth hormone deficiency	Inf	0.05	Inf	1	2	434	0	111	991	somatropin recombinant	growth hormone deficiency	0.29	1.33642748802547	1.1	0.7936464	-0.07	0.07	0.256761	0.09	0.87	0.918652	814098	4	1504	1502
1480	lanthanum carbonate	2.29	1.78	2.91	1.412589e-09	69	4040	65541	8794689	1480	lanthanum carbonate	hyperphosphataemia	1.4	0.02	109.8	1	1	2053	1	2873	1480	lanthanum carbonate	hyperphosphataemia	NA	NA	0	0	Inf	1	0	0	0	0	1480	lanthanum carbonate	hyperphosphataemia	0	0	Inf	1	0	155	0	286	1480	lanthanum carbonate	hyperphosphataemia	0	0	Inf	1	0	99	0	247	1480	lanthanum carbonate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	1508	1506
1325	sevelamer	5.62	5.06	6.24	4.345507e-147	375	8986	65235	8789743	1325	sevelamer	hyperphosphataemia	1.68	0.02	131.9	1	1	1837	1	3089	1325	sevelamer	hyperphosphataemia	NA	NA	0	0	Inf	1	0	0	0	0	1325	sevelamer	hyperphosphataemia	0	0	Inf	1	0	73	0	368	1325	sevelamer	hyperphosphataemia	0	0	Inf	1	0	49	0	297	1325	sevelamer	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	1508	1506
1602	sevelamer carbonate	0.71	0.51	0.98	0.03464688	39	7326	65571	8791403	1602	sevelamer carbonate	hyperphosphataemia	0	0	34.57	1	0	658	2	4268	1602	sevelamer carbonate	hyperphosphataemia	NA	NA	0	0	Inf	1	0	0	0	0	1602	sevelamer carbonate	hyperphosphataemia	0	0	Inf	1	0	113	0	328	1602	sevelamer carbonate	hyperphosphataemia	0	0	Inf	1	0	123	0	223	1602	sevelamer carbonate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	1508	1506
2075	sucroferric oxyhydroxide	0	0	1.7	0.2873237	0	293	65610	8798436	2075	sucroferric oxyhydroxide	hyperphosphataemia	0	0	111.07	1	0	226	2	4700	2075	sucroferric oxyhydroxide	hyperphosphataemia	NA	NA	0	0	Inf	1	0	0	0	0	2075	sucroferric oxyhydroxide	hyperphosphataemia	0	0	Inf	1	0	63	0	378	2075	sucroferric oxyhydroxide	hyperphosphataemia	0	0	Inf	1	0	50	0	296	2075	sucroferric oxyhydroxide	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	1508	1506
1276	alatrofloxacin mesylate	0	0	13.67	1	0	38	65610	8798691	1276	alatrofloxacin mesylate	ill-defined disorder	0	0	281.55	1	0	5	120	30723	1276	alatrofloxacin mesylate	ill-defined disorder	24.3	70.9	0	0	Inf	1	0	0	2	520	1276	alatrofloxacin mesylate	ill-defined disorder	0	0	Inf	1	0	0	2	281	1276	alatrofloxacin mesylate	ill-defined disorder	0	0	Inf	1	0	0	2	482	1276	alatrofloxacin mesylate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	1512	1510
217	meprobamate	0.12	0.01	0.43	1.898903e-05	2	2238	65608	8796491	217	meprobamate	ill-defined disorder	0	0	14.68	1	0	67	120	30661	217	meprobamate	ill-defined disorder	24.3	70.9	0	0	Inf	1	0	0	2	520	217	meprobamate	ill-defined disorder	0	0	Inf	1	0	0	2	281	217	meprobamate	ill-defined disorder	0	0	1722.03	1	0	2	2	480	217	meprobamate	ill-defined disorder	-10.42	2.98298794702676e-05	1696.73	0.9950996	-0.03	0.02	0.2148042	0.57	1	0.5682604	87678	4	1512	1510
1973	sodium nitrite	0	0	706.5	1	0	2	65610	8798727	1973	sodium nitrite	ill-defined disorder	0	0	8638.74	1	0	1	120	30727	1973	sodium nitrite	ill-defined disorder	24.3	70.9	0	0	Inf	1	0	0	2	520	1973	sodium nitrite	ill-defined disorder	0	0	Inf	1	0	0	2	281	1973	sodium nitrite	ill-defined disorder	0	0	Inf	1	0	0	2	482	1973	sodium nitrite	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	1512	1510
1275	trovafloxacin mesylate	0	0	13.67	1	0	38	65610	8798691	1275	trovafloxacin mesylate	ill-defined disorder	0	0	281.55	1	0	5	120	30723	1275	trovafloxacin mesylate	ill-defined disorder	24.3	70.9	0	0	Inf	1	0	0	2	520	1275	trovafloxacin mesylate	ill-defined disorder	0	0	Inf	1	0	0	2	281	1275	trovafloxacin mesylate	ill-defined disorder	0	0	Inf	1	0	0	2	482	1275	trovafloxacin mesylate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	1512	1510
1446	ertapenem sodium	1.59	1.05	2.3	0.02233428	28	2368	65582	8796361	1446	ertapenem sodium	infection	0	0	1.78	0.2762345	0	217	140	14361	1446	ertapenem sodium	infection	24	63.6	0	0	25.87	1	0	10	28	1541	1446	ertapenem sodium	infection	0	0	58.87	1	0	17	8	1575	1446	ertapenem sodium	infection	0	0	36.99	1	0	9	24	1652	1446	ertapenem sodium	infection	-12.36	4.28667150127027e-06	755.67	0.9869492	-0.03	0.01	0.0002163533	-1	0.41	0.01463723	832858	4	1516	1514
