results.N	results.drug	results.ROR	results.CI_low	results.CI_up	results.pval	results.DrugReac	results.DrugNoReac	results.NoDrugReac	results.NoDrugNoReac	results_indication.N	results_indication.drug	results_indication.indication	results_indication.ROR	results_indication.CI_low	results_indication.CI_up	results_indication.pval	results_indication.DrugReac	results_indication.DrugNoReac	results_indication.NoDrugReac	results_indication.NoDrugNoReac	results_age.N	results_age.drug	results_age.indication	results_age.min_age	results_age.max_age	results_age.ROR	results_age.CI_low	results_age.CI_up	results_age.pval	results_age.DrugReac	results_age.DrugNoReac	results_age.NoDrugReac	results_age.NoDrugNoReac	results_male.N	results_male.drug	results_male.indication	results_male.ROR	results_male.CI_low	results_male.CI_up	results_male.pval	results_male.DrugReac	results_male.DrugNoReac	results_male.NoDrugReac	results_male.NoDrugNoReac	results_female.N	results_female.drug	results_female.indication	results_female.ROR	results_female.CI_low	results_female.CI_up	results_female.pval	results_female.DrugReac	results_female.DrugNoReac	results_female.NoDrugReac	results_female.NoDrugNoReac	results_logReg.N	results_logReg.drug	results_logReg.indication	results_logReg.logOR_Drug	results_logReg.OR_Drug	results_logReg.SE_Drug	results_logReg.pval_Drug	results_logReg.logOR_Age	results_logReg.SE_Age	results_logReg.pval_Age	results_logReg.logOR_Sex	results_logReg.SE_Sex	results_logReg.pval_Sex	results_logReg.N_logReg	count	count_change	count_label
1650	romidepsin	0	0	1.92	0.2746342	0	670	25392	8838277	1650	romidepsin	peripheral t-cell lymphoma unspecified	0	0	Inf	1	0	189	0	625	1650	romidepsin	peripheral t-cell lymphoma unspecified	NA	NA	0	0	Inf	1	0	0	0	0	1650	romidepsin	peripheral t-cell lymphoma unspecified	0	0	Inf	1	0	43	0	43	1650	romidepsin	peripheral t-cell lymphoma unspecified	0	0	Inf	1	0	29	0	36	1650	romidepsin	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	1630	1628
2193	daclizumab	0.4	0.05	1.45	0.2567971	2	1734	25390	8837213	2193	daclizumab	prophylaxis against transplant rejection	0	0	30.16	1	0	190	8	9720	2193	daclizumab	prophylaxis against transplant rejection	51.1	51.1	0	0	Inf	1	0	0	0	0	2193	daclizumab	prophylaxis against transplant rejection	0	0	4.5036e+15	1	0	1	1	867	2193	daclizumab	prophylaxis against transplant rejection	0	0	Inf	1	0	1	0	573	2193	daclizumab	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	1633	1632
1374	sirolimus	0.32	0.15	0.58	1.510343e-05	10	10969	25382	8827978	1374	sirolimus	prophylaxis against transplant rejection	0.94	0.15	4.85	1	3	3853	5	6057	1374	sirolimus	prophylaxis against transplant rejection	51.1	51.1	0	0	Inf	1	0	0	0	0	1374	sirolimus	prophylaxis against transplant rejection	0	0	259.86	1	0	113	1	755	1374	sirolimus	prophylaxis against transplant rejection	0	0	Inf	1	0	105	0	469	1374	sirolimus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	1633	1632
9	thyroglobulin	0	0	125.27	1	0	12	25392	8838935	9	thyroglobulin	prophylaxis against transplant rejection	0	0	2251.19	1	0	4	8	9906	9	thyroglobulin	prophylaxis against transplant rejection	51.1	51.1	0	0	Inf	1	0	0	0	0	9	thyroglobulin	prophylaxis against transplant rejection	0	0	Inf	1	0	0	1	868	9	thyroglobulin	prophylaxis against transplant rejection	0	0	Inf	1	0	0	0	574	9	thyroglobulin	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	1633	1632
1914	abobotulinumtoxina	0	0	1.22	0.08287067	0	1053	25392	8837894	1914	abobotulinumtoxina	skin wrinkling	0	0	274.71	1	0	366	2	18846	1914	abobotulinumtoxina	skin wrinkling	24.3	28.9	0	0	Inf	1	0	3	0	51	1914	abobotulinumtoxina	skin wrinkling	0	0	Inf	1	0	3	0	126	1914	abobotulinumtoxina	skin wrinkling	0	0	183.94	1	0	57	2	1952	1914	abobotulinumtoxina	skin wrinkling	-15.56	1.74734178123028e-07	5806.12	0.997862	-0.07	0.04	0.04376843	-15.6	3889.62	0.9967992	821408	3	1636	1634
1928	incobotulinumtoxina	0	0	1.97	0.2737271	0	655	25392	8838292	1928	incobotulinumtoxina	skin wrinkling	0	0	841.42	1	0	122	2	19090	1928	incobotulinumtoxina	skin wrinkling	24.3	28.9	0	0	Inf	1	0	0	0	54	1928	incobotulinumtoxina	skin wrinkling	0	0	Inf	1	0	4	0	125	1928	incobotulinumtoxina	skin wrinkling	0	0	358.41	1	0	30	2	1979	1928	incobotulinumtoxina	skin wrinkling	-13.88	9.37546012787103e-07	4804.01	0.9976948	-0.07	0.04	0.04474765	-14.58	2358.55	0.9950691	821408	3	1636	1634
1859	onabotulinumtoxina	0.11	0.05	0.22	3.34652e-23	9	27477	25383	8811470	1859	onabotulinumtoxina	skin wrinkling	0	0	0.28	0.002493888	0	18254	2	958	1859	onabotulinumtoxina	skin wrinkling	24.3	28.9	0	0	Inf	1	0	49	0	5	1859	onabotulinumtoxina	skin wrinkling	0	0	Inf	1	0	118	0	11	1859	onabotulinumtoxina	skin wrinkling	0	0	0.49	0.007107674	0	1841	2	168	1859	onabotulinumtoxina	skin wrinkling	-21.76	3.54610894290828e-10	4019.22	0.9956794	-0.12	0.05	0.02117318	-17.57	13752.47	0.9989804	821408	3	1636	1634
46	dimercaprol	0	0	379.29	1	0	5	25392	8838942	46	dimercaprol	status epilepticus	0	0	5069.06	1	0	1	13	1834	46	dimercaprol	status epilepticus	28	28	0	0	Inf	1	0	0	0	0	46	dimercaprol	status epilepticus	0	0	Inf	1	0	1	0	204	46	dimercaprol	status epilepticus	0	0	Inf	1	0	0	1	245	46	dimercaprol	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	1639	1638
174	edetate calcium disodium	0	0	203.75	1	0	8	25392	8838939	174	edetate calcium disodium	status epilepticus	0	0	5069.06	1	0	1	13	1834	174	edetate calcium disodium	status epilepticus	28	28	0	0	Inf	1	0	0	0	0	174	edetate calcium disodium	status epilepticus	0	0	Inf	1	0	1	0	204	174	edetate calcium disodium	status epilepticus	0	0	Inf	1	0	0	1	245	174	edetate calcium disodium	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	1639	1638
1845	pentobarbital	3.49	0.95	9.01	0.02973103	4	399	25388	8838548	1845	pentobarbital	status epilepticus	0	0	8.34	1	0	71	13	1764	1845	pentobarbital	status epilepticus	28	28	0	0	Inf	1	0	0	0	0	1845	pentobarbital	status epilepticus	0	0	Inf	1	0	8	0	197	1845	pentobarbital	status epilepticus	0	0	595.03	1	0	15	1	230	1845	pentobarbital	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	1639	1638
204	busulfan	0.69	0.37	1.15	0.1818075	14	7098	25378	8831849	204	busulfan	stem cell transplant	0	0	3.88	0.2900082	0	2338	3	3742	204	busulfan	stem cell transplant	NA	NA	0	0	Inf	1	0	0	0	0	204	busulfan	stem cell transplant	0	0	Inf	1	0	100	0	311	204	busulfan	stem cell transplant	0	0	Inf	1	0	62	0	187	204	busulfan	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	1642	1640
684	dimethyl sulfoxide	0	0	12.57	1	0	104	25392	8838843	684	dimethyl sulfoxide	stem cell transplant	0	0	1269.15	1	0	12	3	6068	684	dimethyl sulfoxide	stem cell transplant	NA	NA	0	0	Inf	1	0	0	0	0	684	dimethyl sulfoxide	stem cell transplant	0	0	Inf	1	0	0	0	411	684	dimethyl sulfoxide	stem cell transplant	0	0	Inf	1	0	1	0	248	684	dimethyl sulfoxide	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	1642	1640
1032	indium in-111 chloride	0	0	379.29	1	0	5	25392	8838942	1032	indium in-111 chloride	stem cell transplant	0	0	7434.13	1	0	3	3	6077	1032	indium in-111 chloride	stem cell transplant	NA	NA	0	0	Inf	1	0	0	0	0	1032	indium in-111 chloride	stem cell transplant	0	0	Inf	1	0	0	0	411	1032	indium in-111 chloride	stem cell transplant	0	0	Inf	1	0	0	0	249	1032	indium in-111 chloride	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	1642	1640
2039	cabozantinib s-malate	0	0	1.15	0.08510009	0	1120	25392	8837827	2039	cabozantinib s-malate	thyroid cancer	0	0	10.55	1	0	420	4	2916	2039	cabozantinib s-malate	thyroid cancer	59	59	0	0	Inf	1	0	0	0	0	2039	cabozantinib s-malate	thyroid cancer	0	0	153.04	1	0	90	1	353	2039	cabozantinib s-malate	thyroid cancer	0	0	Inf	1	0	42	0	560	2039	cabozantinib s-malate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	1645	1644
2133	lenvatinib mesylate	0	0	1.42	0.1227605	0	909	25392	8838038	2133	lenvatinib mesylate	thyroid cancer	0	0	10.13	1	0	435	4	2901	2133	lenvatinib mesylate	thyroid cancer	59	59	0	0	Inf	1	0	0	0	0	2133	lenvatinib mesylate	thyroid cancer	0	0	83.7	1	0	141	1	302	2133	lenvatinib mesylate	thyroid cancer	0	0	Inf	1	0	197	0	405	2133	lenvatinib mesylate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	1645	1644
1654	vandetanib	0	0	1.15	0.08522078	0	1122	25392	8837825	1654	vandetanib	thyroid cancer	0	0	8.97	1	0	483	4	2853	1654	vandetanib	thyroid cancer	59	59	0	0	Inf	1	0	0	0	0	1654	vandetanib	thyroid cancer	0	0	860.65	1	0	19	1	424	1654	vandetanib	thyroid cancer	0	0	Inf	1	0	19	0	583	1654	vandetanib	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	1645	1644
74	isoproterenol	0	0	5.94	1	0	218	25392	8838729	74	isoproterenol	ventricular tachycardia	0	0	792.85	1	0	12	2	1708	74	isoproterenol	ventricular tachycardia	NA	NA	0	0	Inf	1	0	0	0	0	74	isoproterenol	ventricular tachycardia	0	0	Inf	1	0	0	0	237	74	isoproterenol	ventricular tachycardia	0	0	Inf	1	0	1	0	113	74	isoproterenol	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	1648	1646
104	procainamide	1.2	0.03	6.74	0.5660312	1	290	25391	8838657	104	procainamide	ventricular tachycardia	0	0	327.76	1	0	28	2	1692	104	procainamide	ventricular tachycardia	NA	NA	0	0	Inf	1	0	0	0	0	104	procainamide	ventricular tachycardia	0	0	Inf	1	0	5	0	232	104	procainamide	ventricular tachycardia	0	0	Inf	1	0	3	0	111	104	procainamide	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	1648	1646
115	quinidine gluconate	3.7	0.09	21.14	0.2385422	1	94	25391	8838853	115	quinidine gluconate	ventricular tachycardia	0	0	2073.98	1	0	5	2	1715	115	quinidine gluconate	ventricular tachycardia	NA	NA	0	0	Inf	1	0	0	0	0	115	quinidine gluconate	ventricular tachycardia	0	0	Inf	1	0	0	0	237	115	quinidine gluconate	ventricular tachycardia	0	0	Inf	1	0	0	0	114	115	quinidine gluconate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	1648	1646
734	miconazole	0.37	0.12	0.87	0.0186966	5	4679	25387	8834268	734	miconazole	vulvovaginal mycotic infection	0	0	Inf	1	0	1272	0	953	734	miconazole	vulvovaginal mycotic infection	NA	NA	0	0	Inf	1	0	0	0	0	734	miconazole	vulvovaginal mycotic infection	0	0	Inf	1	0	0	0	5	734	miconazole	vulvovaginal mycotic infection	0	0	Inf	1	0	304	0	233	734	miconazole	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	1651	1650
613	miconazole nitrate	0.21	0.01	1.17	0.1022999	1	1659	25391	8837288	613	miconazole nitrate	vulvovaginal mycotic infection	0	0	Inf	1	0	591	0	1634	613	miconazole nitrate	vulvovaginal mycotic infection	NA	NA	0	0	Inf	1	0	0	0	0	613	miconazole nitrate	vulvovaginal mycotic infection	0	0	Inf	1	0	0	0	5	613	miconazole nitrate	vulvovaginal mycotic infection	0	0	Inf	1	0	172	0	365	613	miconazole nitrate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	1651	1650
840	tioconazole	0	0	1.08	0.05611683	0	1192	25392	8837755	840	tioconazole	vulvovaginal mycotic infection	0	0	Inf	1	0	562	0	1663	840	tioconazole	vulvovaginal mycotic infection	NA	NA	0	0	Inf	1	0	0	0	0	840	tioconazole	vulvovaginal mycotic infection	0	0	Inf	1	0	0	0	5	840	tioconazole	vulvovaginal mycotic infection	0	0	Inf	1	0	136	0	401	840	tioconazole	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	1651	1650
1852	benzyl benzoate	7.25	0.18	42.35	0.131131	1	48	25391	8838899	1852	benzyl benzoate	acarodermatitis	0	0	1049.1	1	0	23	1	628	1852	benzyl benzoate	acarodermatitis	NA	NA	0	0	Inf	1	0	0	0	0	1852	benzyl benzoate	acarodermatitis	0	0	Inf	1	0	0	0	54	1852	benzyl benzoate	acarodermatitis	0	0	Inf	1	0	1	0	59	1852	benzyl benzoate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	1653	1652
1813	ivermectin	0.58	0.16	1.49	0.3410059	4	2397	25388	8836550	1813	ivermectin	acarodermatitis	Inf	0.01	Inf	1	1	480	0	171	1813	ivermectin	acarodermatitis	NA	NA	0	0	Inf	1	0	0	0	0	1813	ivermectin	acarodermatitis	0	0	Inf	1	0	26	0	28	1813	ivermectin	acarodermatitis	0	0	Inf	1	0	29	0	31	1813	ivermectin	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	1653	1652
1772	cefmenoxime	0	0	38.71	1	0	35	25392	8838912	1772	cefmenoxime	age-related macular degeneration	0	0	6009.25	1	0	7	2	6736	1772	cefmenoxime	age-related macular degeneration	NA	NA	0	0	Inf	1	0	0	0	0	1772	cefmenoxime	age-related macular degeneration	0	0	Inf	1	0	0	0	525	1772	cefmenoxime	age-related macular degeneration	0	0	Inf	1	0	0	0	589	1772	cefmenoxime	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	1655	1654
1907	ranibizumab	0.25	0.14	0.41	4.99303e-12	15	21220	25377	8817727	1907	ranibizumab	age-related macular degeneration	Inf	0.07	Inf	1	2	4877	0	1866	1907	ranibizumab	age-related macular degeneration	NA	NA	0	0	Inf	1	0	0	0	0	1907	ranibizumab	age-related macular degeneration	0	0	Inf	1	0	358	0	167	1907	ranibizumab	age-related macular degeneration	0	0	Inf	1	0	369	0	220	1907	ranibizumab	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	1655	1654
1107	finasteride	0.83	0.63	1.07	0.1567841	60	25201	25332	8813746	1107	finasteride	alopecia	43.1	10.82	373.99	4.083773e-15	27	3021	2	9648	1107	finasteride	alopecia	NA	NA	0	0	Inf	1	0	0	0	0	1107	finasteride	alopecia	0	0	Inf	1	0	315	0	1096	1107	finasteride	alopecia	0	0	Inf	1	0	32	0	3835	1107	finasteride	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	1657	1656
752	minoxidil	0.27	0.14	0.49	8.983452e-08	11	14085	25381	8824862	752	minoxidil	alopecia	0.02	0	0.13	1.431275e-11	1	8000	28	4669	752	minoxidil	alopecia	NA	NA	0	0	Inf	1	0	0	0	0	752	minoxidil	alopecia	0	0	Inf	1	0	1087	0	324	752	minoxidil	alopecia	0	0	Inf	1	0	3553	0	314	752	minoxidil	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	1657	1656
720	testosterone cypionate	0.54	0.22	1.11	0.1231331	7	4528	25385	8834419	720	testosterone cypionate	androgen replacement therapy	0	0	31.2	1	0	694	2	4059	720	testosterone cypionate	androgen replacement therapy	47.2	51.5	0	0	Inf	1	0	25	0	123	720	testosterone cypionate	androgen replacement therapy	0	0	28.2	1	0	202	2	1066	720	testosterone cypionate	androgen replacement therapy	0	0	Inf	1	0	0	0	2	720	testosterone cypionate	androgen replacement therapy	-16.29	8.42059713135101e-08	3274.71	0.9960307	-0.08	0.07	0.2435888	20.54	34079.82	0.9995192	812728	2	1659	1658
187	testosterone enanthate	0.34	0.01	1.88	0.3826195	1	1034	25391	8837913	187	testosterone enanthate	androgen replacement therapy	0	0	57.45	1	0	404	2	4349	187	testosterone enanthate	androgen replacement therapy	47.2	51.5	0	0	Inf	1	0	14	0	134	187	testosterone enanthate	androgen replacement therapy	0	0	70.89	1	0	89	2	1179	187	testosterone enanthate	androgen replacement therapy	0	0	Inf	1	0	0	0	2	187	testosterone enanthate	androgen replacement therapy	-15.15	2.63292567262856e-07	2995.9	0.9959641	-0.08	0.07	0.2506105	19.38	20670.46	0.9992521	812728	2	1659	1658
1019	podofilox	0	0	17.55	1	0	75	25392	8838872	1019	podofilox	anogenital warts	0	0	Inf	1	0	11	0	122	1019	podofilox	anogenital warts	NA	NA	0	0	Inf	1	0	0	0	0	1019	podofilox	anogenital warts	0	0	Inf	1	0	2	0	12	1019	podofilox	anogenital warts	0	0	Inf	1	0	0	0	12	1019	podofilox	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	1661	1660
1560	sinecatechins	0	0	70.5	1	0	20	25392	8838927	1560	sinecatechins	anogenital warts	0	0	Inf	1	0	8	0	125	1560	sinecatechins	anogenital warts	NA	NA	0	0	Inf	1	0	0	0	0	1560	sinecatechins	anogenital warts	0	0	Inf	1	0	1	0	13	1560	sinecatechins	anogenital warts	0	0	Inf	1	0	0	0	12	1560	sinecatechins	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	1661	1660
883	ioxaglate meglumine	0	0	4	1	0	323	25392	8838624	883	ioxaglate meglumine	arteriogram coronary	0	0	Inf	1	0	66	0	973	883	ioxaglate meglumine	arteriogram coronary	NA	NA	0	0	Inf	1	0	0	0	0	883	ioxaglate meglumine	arteriogram coronary	0	0	Inf	1	0	9	0	33	883	ioxaglate meglumine	arteriogram coronary	0	0	Inf	1	0	3	0	11	883	ioxaglate meglumine	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	1663	1662
884	ioxaglate sodium	0	0	3.99	1	0	324	25392	8838623	884	ioxaglate sodium	arteriogram coronary	0	0	Inf	1	0	66	0	973	884	ioxaglate sodium	arteriogram coronary	NA	NA	0	0	Inf	1	0	0	0	0	884	ioxaglate sodium	arteriogram coronary	0	0	Inf	1	0	9	0	33	884	ioxaglate sodium	arteriogram coronary	0	0	Inf	1	0	3	0	11	884	ioxaglate sodium	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	1663	1662
1420	diclofenac epolamine	0.21	0.03	0.75	0.008499735	2	3349	25390	8835598	1420	diclofenac epolamine	back pain	0	0	2.08	0.4293218	0	545	177	53764	1420	diclofenac epolamine	back pain	19.5	68.1	0	0	34.49	1	0	34	24	6726	1420	diclofenac epolamine	back pain	0	0	76.17	1	0	18	14	4172	1420	diclofenac epolamine	back pain	0	0	52.62	1	0	37	14	6194	1420	diclofenac epolamine	back pain	-12.44	3.95709653441233e-06	867.65	0.9885591	-0.03	0.01	0.002256818	0.38	0.38	0.3197666	8104498	2	1665	1664
166	rauwolfia serpentina root	0	0	520.37	1	0	4	25392	8838943	166	rauwolfia serpentina root	back pain	0	0	10081.55	1	0	1	177	54308	166	rauwolfia serpentina root	back pain	19.5	68.1	0	0	Inf	1	0	0	24	6760	166	rauwolfia serpentina root	back pain	0	0	Inf	1	0	0	14	4190	166	rauwolfia serpentina root	back pain	0	0	Inf	1	0	0	14	6231	166	rauwolfia serpentina root	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	1665	1664
1677	hexaminolevulinate	0	0	176.29	1	0	9	25392	8838938	1677	hexaminolevulinate	bladder cancer	0	0	2494.81	1	0	6	3	5260	1677	hexaminolevulinate	bladder cancer	NA	NA	0	0	Inf	1	0	0	0	0	1677	hexaminolevulinate	bladder cancer	0	0	Inf	1	0	0	0	544	1677	hexaminolevulinate	bladder cancer	0	0	Inf	1	0	0	0	109	1677	hexaminolevulinate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	1667	1666
1314	valrubicin	0	0	8.79	1	0	148	25392	8838799	1314	valrubicin	bladder cancer	0	0	277.37	1	0	46	3	5220	1314	valrubicin	bladder cancer	NA	NA	0	0	Inf	1	0	0	0	0	1314	valrubicin	bladder cancer	0	0	Inf	1	0	12	0	532	1314	valrubicin	bladder cancer	0	0	Inf	1	0	1	0	108	1314	valrubicin	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	1667	1666
1011	testosterone	0.43	0.31	0.57	2.656387e-11	46	37528	25346	8801419	1011	testosterone	blood testosterone decreased	Inf	0.02	Inf	1	5	11888	0	254	1011	testosterone	blood testosterone decreased	NA	NA	0	0	Inf	1	0	0	0	0	1011	testosterone	blood testosterone decreased	0	0	Inf	1	0	3578	0	101	1011	testosterone	blood testosterone decreased	0	0	Inf	1	0	18	0	2	1011	testosterone	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	1669	1668
1619	testosterone undecanoate	1.06	0.13	3.85	0.7133476	2	655	25390	8838292	1619	testosterone undecanoate	blood testosterone decreased	0	0	144.97	1	0	92	5	12050	1619	testosterone undecanoate	blood testosterone decreased	NA	NA	0	0	Inf	1	0	0	0	0	1619	testosterone undecanoate	blood testosterone decreased	0	0	Inf	1	0	41	0	3638	1619	testosterone undecanoate	blood testosterone decreased	0	0	Inf	1	0	0	0	20	1619	testosterone undecanoate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	1669	1668
444	piperacetazine	0	0	824.46	1	0	3	25392	8838944	444	piperacetazine	bone marrow conditioning regimen	0	0	4064.99	1	0	3	4	4959	444	piperacetazine	bone marrow conditioning regimen	21	21	0	0	Inf	1	0	0	0	0	444	piperacetazine	bone marrow conditioning regimen	0	0	Inf	1	0	0	2	526	444	piperacetazine	bone marrow conditioning regimen	0	0	Inf	1	0	0	0	323	444	piperacetazine	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	1671	1670
323	thiotepa	0.19	0	1.07	0.07324555	1	1809	25391	8837138	323	thiotepa	bone marrow conditioning regimen	0	0	28.18	1	0	254	4	4708	323	thiotepa	bone marrow conditioning regimen	21	21	0	0	Inf	1	0	0	0	0	323	thiotepa	bone marrow conditioning regimen	0	0	75.73	1	0	35	2	491	323	thiotepa	bone marrow conditioning regimen	0	0	Inf	1	0	20	0	303	323	thiotepa	bone marrow conditioning regimen	-16.68	5.70122317516072e-08	5999.87	0.9977817	-0.03	0.03	0.404831	16.87	2602.16	0.9948267	88518	2	1671	1670
1115	dexrazoxane	1.94	0.4	5.69	0.2042915	3	539	25389	8838408	1115	dexrazoxane	burkitt s lymphoma	0	0	155.37	1	0	34	2	978	1115	dexrazoxane	burkitt s lymphoma	NA	NA	0	0	Inf	1	0	0	0	0	1115	dexrazoxane	burkitt s lymphoma	0	0	Inf	1	0	0	0	75	1115	dexrazoxane	burkitt s lymphoma	0	0	Inf	1	0	0	0	51	1115	dexrazoxane	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	1673	1672
1091	teniposide	0	0	5.6	1	0	231	25392	8838716	1091	teniposide	burkitt s lymphoma	0	0	223.61	1	0	24	2	988	1091	teniposide	burkitt s lymphoma	NA	NA	0	0	Inf	1	0	0	0	0	1091	teniposide	burkitt s lymphoma	0	0	Inf	1	0	2	0	73	1091	teniposide	burkitt s lymphoma	0	0	Inf	1	0	0	0	51	1091	teniposide	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	1673	1672
1556	dalbavancin	0	0	14.9	1	0	88	25392	8838859	1556	dalbavancin	cellulitis	0	0	70.3	1	0	25	11	4159	1556	dalbavancin	cellulitis	52	52	0	0	Inf	1	0	0	0	0	1556	dalbavancin	cellulitis	0	0	Inf	1	0	16	0	514	1556	dalbavancin	cellulitis	0	0	2868.45	1	0	7	1	538	1556	dalbavancin	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	1675	1674
2119	oritavancin diphosphate	0	0	5.7	1	0	227	25392	8838720	2119	oritavancin diphosphate	cellulitis	0	0	31.3	1	0	54	11	4130	2119	oritavancin diphosphate	cellulitis	52	52	0	0	Inf	1	0	0	0	0	2119	oritavancin diphosphate	cellulitis	0	0	Inf	1	0	15	0	515	2119	oritavancin diphosphate	cellulitis	0	0	960.38	1	0	21	1	524	2119	oritavancin diphosphate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	1675	1674
1601	ammonia n-13	0	0	1893.85	1	0	2	25392	8838945	1601	ammonia n-13	coronary artery disease	0	0	7459.61	1	0	2	10	13357	1601	ammonia n-13	coronary artery disease	73.2	73.2	0	0	Inf	1	0	0	0	0	1601	ammonia n-13	coronary artery disease	0	0	Inf	1	0	0	1	2485	1601	ammonia n-13	coronary artery disease	0	0	Inf	1	0	0	0	1284	1601	ammonia n-13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	1677	1676
414	polythiazide	0	0	176.29	1	0	9	25392	8838938	414	polythiazide	coronary artery disease	0	0	4.5036e+15	1	0	1	10	13358	414	polythiazide	coronary artery disease	73.2	73.2	0	0	Inf	1	0	0	0	0	414	polythiazide	coronary artery disease	0	0	Inf	1	0	0	1	2485	414	polythiazide	coronary artery disease	0	0	Inf	1	0	0	0	1284	414	polythiazide	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	1677	1676
1967	cysteamine	0	0	8.61	1	0	151	25392	8838796	1967	cysteamine	cystinosis	0	0	5.54	0.5961042	0	73	5	363	1967	cysteamine	cystinosis	9	9	0	0	Inf	1	0	0	0	0	1967	cysteamine	cystinosis	0	0	Inf	1	0	8	0	49	1967	cysteamine	cystinosis	0	0	17.89	1	0	19	2	61	1967	cysteamine	cystinosis	-17.47	2.58747046478984e-08	5178.16	0.9973088	-0.07	0.07	0.3815085	-17.85	3695.06	0.9961457	81398	2	1679	1678
1161	cysteamine bitartrate	4.13	1.33	9.7	0.008253698	5	422	25387	8838525	1161	cysteamine bitartrate	cystinosis	Inf	0.4	Inf	0.3288834	5	302	0	134	1161	cysteamine bitartrate	cystinosis	9	9	0	0	Inf	1	0	0	0	0	1161	cysteamine bitartrate	cystinosis	0	0	Inf	1	0	52	0	5	1161	cysteamine bitartrate	cystinosis	Inf	0.02	Inf	1	2	72	0	8	1161	cysteamine bitartrate	cystinosis	15	3269017.37247211	6823.07	0.9982462	-0.07	0.08	0.3820284	-17.74	3711.39	0.9961862	81398	2	1679	1678
600	dydrogesterone	0	0	10.02	1	0	130	25392	8838817	600	dydrogesterone	drug exposure during pregnancy	0	0	4068.98	1	0	5	3	6476	600	dydrogesterone	drug exposure during pregnancy	NA	NA	0	0	Inf	1	0	0	0	0	600	dydrogesterone	drug exposure during pregnancy	0	0	Inf	1	0	0	0	0	600	dydrogesterone	drug exposure during pregnancy	0	0	Inf	1	0	0	0	0	600	dydrogesterone	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	1681	1680
