results.N	results.drug	results.ROR	results.CI_low	results.CI_up	results.pval	results.DrugReac	results.DrugNoReac	results.NoDrugReac	results.NoDrugNoReac	results_indication.N	results_indication.drug	results_indication.indication	results_indication.ROR	results_indication.CI_low	results_indication.CI_up	results_indication.pval	results_indication.DrugReac	results_indication.DrugNoReac	results_indication.NoDrugReac	results_indication.NoDrugNoReac	results_age.N	results_age.drug	results_age.indication	results_age.min_age	results_age.max_age	results_age.ROR	results_age.CI_low	results_age.CI_up	results_age.pval	results_age.DrugReac	results_age.DrugNoReac	results_age.NoDrugReac	results_age.NoDrugNoReac	results_male.N	results_male.drug	results_male.indication	results_male.ROR	results_male.CI_low	results_male.CI_up	results_male.pval	results_male.DrugReac	results_male.DrugNoReac	results_male.NoDrugReac	results_male.NoDrugNoReac	results_female.N	results_female.drug	results_female.indication	results_female.ROR	results_female.CI_low	results_female.CI_up	results_female.pval	results_female.DrugReac	results_female.DrugNoReac	results_female.NoDrugReac	results_female.NoDrugNoReac	results_logReg.N	results_logReg.drug	results_logReg.indication	results_logReg.logOR_Drug	results_logReg.OR_Drug	results_logReg.SE_Drug	results_logReg.pval_Drug	results_logReg.logOR_Age	results_logReg.SE_Age	results_logReg.pval_Age	results_logReg.logOR_Sex	results_logReg.SE_Sex	results_logReg.pval_Sex	results_logReg.N_logReg	count	count_change	count_label
1919	pegloticase	0.37	0.12	0.87	0.01737818	5	581	201920	8661833	1919	pegloticase	gout	0.21	0.04	0.62	0.0007474398	3	416	491	14167	1919	pegloticase	gout	49.1	85.2	0.9	0.1	3.45	1	2	58	136	3530	1919	pegloticase	gout	0.74	0.09	2.86	1	2	75	105	2933	1919	pegloticase	gout	0	0	9.84	1	0	13	47	1363	1919	pegloticase	gout	-0.28	0.755783741455725	0.72	0.6994891	0.02	0.01	0.003218653	0.11	0.18	0.5310266	845388	5	1443	1440
122	probenecid	3.99	3.15	4.98	2.030341e-24	85	915	201840	8661499	122	probenecid	gout	1.94	0.95	3.6	0.05222964	11	169	483	14414	122	probenecid	gout	49.1	85.2	0	0	2.52	0.4024682	0	40	138	3548	122	probenecid	gout	0	0	3.05	0.6345275	0	36	107	2972	122	probenecid	gout	2.97	0.07	21.65	0.3098037	1	10	46	1366	122	probenecid	gout	-0.41	0.663650250136319	1.02	0.6856445	0.02	0.01	0.002908763	0.11	0.18	0.5355631	845388	5	1443	1440
1492	darifenacin	1.29	1.07	1.54	0.005671254	130	4326	201795	8658088	1492	darifenacin	hypertonic bladder	0.07	0	0.39	3.065969e-05	1	1162	149	11796	1492	darifenacin	hypertonic bladder	52.5	94.9	0	0	12.71	1	0	18	44	2369	1492	darifenacin	hypertonic bladder	0	0	54.24	1	0	5	15	691	1492	darifenacin	hypertonic bladder	0	0	12.92	1	0	20	34	2066	1492	darifenacin	hypertonic bladder	-13.36	1.57697831637286e-06	786.86	0.9864528	0.02	0.01	0.08730093	0.21	0.32	0.4961167	828318	5	1448	1446
1584	fesoterodine fumarate	0.53	0.42	0.66	2.433646e-10	83	6704	201842	8655710	1584	fesoterodine fumarate	hypertonic bladder	0.32	0.12	0.67	0.000651709	7	1738	143	11220	1584	fesoterodine fumarate	hypertonic bladder	52.5	94.9	1.24	0.38	3.2	0.600342	5	223	39	2164	1584	fesoterodine fumarate	hypertonic bladder	0	0	2.83	0.3844396	0	64	15	632	1584	fesoterodine fumarate	hypertonic bladder	1.73	0.52	4.59	0.2318778	5	189	29	1897	1584	fesoterodine fumarate	hypertonic bladder	0.11	1.11627807045887	0.48	0.8214637	0.02	0.01	0.08274783	0.22	0.31	0.4890254	828318	5	1448	1446
2002	mirabegron	0.36	0.28	0.45	1.254468e-24	70	8414	201855	8654000	2002	mirabegron	hypertonic bladder	0.95	0.56	1.53	0.905968	20	1812	130	11146	2002	mirabegron	hypertonic bladder	52.5	94.9	1.19	0.58	2.33	0.6133241	14	673	30	1714	2002	mirabegron	hypertonic bladder	0.49	0.09	1.86	0.4072182	3	234	12	462	2002	mirabegron	hypertonic bladder	1.45	0.63	3.12	0.3200301	11	518	23	1568	2002	mirabegron	hypertonic bladder	0	1	0.32	0.9940928	0.02	0.01	0.08304784	0.22	0.32	0.4902641	828318	5	1448	1446
1493	solifenacin succinate	0.92	0.83	1.02	0.1104598	380	17720	201545	8644694	1493	solifenacin succinate	hypertonic bladder	1.1	0.75	1.6	0.5697129	40	3210	110	9748	1493	solifenacin succinate	hypertonic bladder	52.5	94.9	0.97	0.36	2.22	1	7	390	37	1997	1493	solifenacin succinate	hypertonic bladder	0.29	0.01	1.93	0.3253731	1	138	14	558	1493	solifenacin succinate	hypertonic bladder	1.62	0.63	3.72	0.2384929	8	333	26	1753	1493	solifenacin succinate	hypertonic bladder	0.12	1.12749685157938	0.37	0.7555418	0.02	0.01	0.07999147	0.21	0.32	0.4978727	828318	5	1448	1446
1504	trospium chloride	1.33	1.03	1.7	0.02271678	67	2154	201858	8660260	1504	trospium chloride	hypertonic bladder	0	0	0.81	0.02431146	0	386	150	12572	1504	trospium chloride	hypertonic bladder	52.5	94.9	0	0	10.72	1	0	21	44	2366	1504	trospium chloride	hypertonic bladder	0	0	22.54	1	0	10	15	686	1504	trospium chloride	hypertonic bladder	0	0	14.52	1	0	18	34	2068	1504	trospium chloride	hypertonic bladder	-13.58	1.26555474286844e-06	742.62	0.9854073	0.02	0.01	0.08092081	0.23	0.31	0.4728354	828318	5	1448	1446
2005	dabrafenib mesylate	0.36	0.22	0.55	2.7888e-08	21	2526	201904	8659888	2005	dabrafenib mesylate	malignant melanoma	0.25	0.09	0.56	5.029578e-05	6	943	318	12593	2005	dabrafenib mesylate	malignant melanoma	45	86	0.47	0.15	1.15	0.1249026	5	366	98	3377	2005	dabrafenib mesylate	malignant melanoma	0.65	0.2	1.6	0.4343064	5	261	69	2329	2005	dabrafenib mesylate	malignant melanoma	0	0	0.79	0.01833514	0	204	43	1772	2005	dabrafenib mesylate	malignant melanoma	-0.84	0.43171052342908	0.46	0.06676618	0.03	0.01	0.000100073	0.22	0.19	0.2624995	846838	5	1453	1450
1930	ipilimumab	1.2	1.07	1.35	0.001903896	306	10915	201619	8651499	1930	ipilimumab	malignant melanoma	1.17	0.92	1.48	0.1829481	113	4244	211	9292	1930	ipilimumab	malignant melanoma	45	86	0.98	0.62	1.54	1	30	1102	73	2641	1930	ipilimumab	malignant melanoma	1.01	0.59	1.7	1	23	798	51	1792	1930	ipilimumab	malignant melanoma	1.06	0.49	2.14	0.862566	12	529	31	1447	1930	ipilimumab	malignant melanoma	0.1	1.10517091807565	0.21	0.6257302	0.03	0.01	5.314088e-05	0.21	0.19	0.282087	846838	5	1453	1450
1866	sargramostim	1.83	1.43	2.31	3.33286e-06	73	1711	201852	8660703	1866	sargramostim	malignant melanoma	1.31	0.59	2.55	0.4333011	9	289	315	13247	1866	sargramostim	malignant melanoma	45	86	0	0	18.62	1	0	9	103	3734	1866	sargramostim	malignant melanoma	0	0	38.72	1	0	5	74	2585	1866	sargramostim	malignant melanoma	0	0	51.33	1	0	5	43	1971	1866	sargramostim	malignant melanoma	-11.97	6.33133147706026e-06	456.49	0.9790851	0.03	0.01	5.603834e-05	0.21	0.19	0.275435	846838	5	1453	1450
2048	trametinib dimethyl sulfoxide	0.43	0.28	0.64	1.856833e-06	25	2495	201900	8659919	2048	trametinib dimethyl sulfoxide	malignant melanoma	0.32	0.13	0.67	0.0007319613	7	877	317	12659	2048	trametinib dimethyl sulfoxide	malignant melanoma	45	86	0.5	0.16	1.22	0.1630475	5	346	98	3397	2048	trametinib dimethyl sulfoxide	malignant melanoma	0.69	0.21	1.71	0.5464969	5	247	69	2343	2048	trametinib dimethyl sulfoxide	malignant melanoma	0	0	0.89	0.02866709	0	182	43	1794	2048	trametinib dimethyl sulfoxide	malignant melanoma	-0.74	0.477113915521034	0.46	0.1085289	0.03	0.01	0.0001022414	0.22	0.19	0.2605968	846838	5	1453	1450
1997	vemurafenib	0.84	0.72	0.98	0.02194831	174	8879	201751	8653535	1997	vemurafenib	malignant melanoma	1.23	0.93	1.6	0.1225403	76	2702	248	10834	1997	vemurafenib	malignant melanoma	45	86	1.4	0.85	2.23	0.1596684	25	699	78	3044	1997	vemurafenib	malignant melanoma	1.03	0.51	1.92	0.8763809	13	444	61	2146	1997	vemurafenib	malignant melanoma	1.81	0.88	3.57	0.08772651	14	416	29	1560	1997	vemurafenib	malignant melanoma	0.32	1.37712776433596	0.22	0.158596	0.03	0.01	4.630708e-05	0.23	0.2	0.248473	846838	5	1453	1450
82	calcium gluceptate	0	0	9.76	1	0	18	201925	8662396	82	calcium gluceptate	multiple myeloma	0	0	24.09	1	0	3	5364	53413	82	calcium gluceptate	multiple myeloma	NA	NA	0	0	Inf	1	0	0	0	0	82	calcium gluceptate	multiple myeloma	0	0	Inf	1	0	0	0	0	82	calcium gluceptate	multiple myeloma	0	0	Inf	1	0	0	0	0	82	calcium gluceptate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	1458	1456
679	chlorhexidine gluconate	8.53	7.92	9.18	0	864	4363	201061	8658051	679	chlorhexidine gluconate	multiple myeloma	5.4	4.48	6.51	2.483198e-58	180	341	5184	53075	679	chlorhexidine gluconate	multiple myeloma	NA	NA	0	0	Inf	1	0	0	0	0	679	chlorhexidine gluconate	multiple myeloma	0	0	Inf	1	0	0	0	0	679	chlorhexidine gluconate	multiple myeloma	0	0	Inf	1	0	0	0	0	679	chlorhexidine gluconate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	1458	1456
459	melphalan	4.79	4.55	5.03	0	1725	15560	200200	8646854	459	melphalan	multiple myeloma	1.5	1.37	1.63	1.409664e-17	629	4358	4735	49058	459	melphalan	multiple myeloma	NA	NA	0	0	Inf	1	0	0	0	0	459	melphalan	multiple myeloma	0	0	Inf	1	0	0	0	0	459	melphalan	multiple myeloma	0	0	Inf	1	0	0	0	0	459	melphalan	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	1458	1456
1070	pamidronate disodium	6.46	6.16	6.76	0	2078	13926	199847	8648488	1070	pamidronate disodium	multiple myeloma	2.22	2.03	2.42	1.373662e-62	695	3362	4669	50054	1070	pamidronate disodium	multiple myeloma	NA	NA	0	0	Inf	1	0	0	0	0	1070	pamidronate disodium	multiple myeloma	0	0	Inf	1	0	0	0	0	1070	pamidronate disodium	multiple myeloma	0	0	Inf	1	0	0	0	0	1070	pamidronate disodium	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	1458	1456
1285	thalidomide	3.57	3.42	3.73	0	2386	28904	199539	8633510	1285	thalidomide	multiple myeloma	1.26	1.18	1.35	6.926994e-12	1327	11037	4037	42379	1285	thalidomide	multiple myeloma	NA	NA	0	0	Inf	1	0	0	0	0	1285	thalidomide	multiple myeloma	0	0	Inf	1	0	0	0	0	1285	thalidomide	multiple myeloma	0	0	Inf	1	0	0	0	0	1285	thalidomide	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	1458	1456
2108	amphetamine aspartate monohydrate	0	0	19.14	1	0	10	201925	8662404	2108	amphetamine aspartate monohydrate	narcolepsy	0	0	277.39	1	0	3	282	32445	2108	amphetamine aspartate monohydrate	narcolepsy	23.8	78.2	0	0	Inf	1	0	0	93	9606	2108	amphetamine aspartate monohydrate	narcolepsy	0	0	Inf	1	0	0	27	3055	2108	amphetamine aspartate monohydrate	narcolepsy	0	0	Inf	1	0	0	78	8141	2108	amphetamine aspartate monohydrate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	1463	1460
1550	armodafinil	0.49	0.41	0.57	3.977823e-23	150	13238	201775	8649176	1550	armodafinil	narcolepsy	0.67	0.47	0.94	0.02038744	41	6535	241	25913	1550	armodafinil	narcolepsy	23.8	78.2	0.62	0.31	1.15	0.1448887	12	1851	81	7755	1550	armodafinil	narcolepsy	1.43	0.51	3.54	0.4638488	7	601	20	2454	1550	armodafinil	narcolepsy	0.43	0.17	0.94	0.02746995	7	1519	71	6622	1550	armodafinil	narcolepsy	-0.34	0.71177032276261	0.29	0.2334466	0.05	0.01	2.022877e-13	-0.24	0.23	0.2904528	8113018	5	1463	1460
1264	modafinil	1.13	1.04	1.24	0.00515326	525	19862	201400	8642552	1264	modafinil	narcolepsy	1.04	0.76	1.39	0.8223668	58	6477	224	25971	1264	modafinil	narcolepsy	23.8	78.2	1.13	0.64	1.92	0.5858809	18	1679	75	7927	1264	modafinil	narcolepsy	1.17	0.39	3.02	0.8069103	6	598	21	2457	1264	modafinil	narcolepsy	1.09	0.56	1.97	0.7603001	14	1359	64	6782	1264	modafinil	narcolepsy	0.07	1.07250818125422	0.25	0.7843351	0.05	0.01	1.357456e-13	-0.24	0.23	0.285076	8113018	5	1463	1460
474	protriptyline	0.61	0.22	1.35	0.3253886	6	419	201919	8661995	474	protriptyline	narcolepsy	1.93	0.52	5.06	0.1604085	4	240	278	32208	474	protriptyline	narcolepsy	23.8	78.2	4.04	0.47	15.75	0.09449725	2	52	91	9554	474	protriptyline	narcolepsy	0	0	24.21	1	0	20	27	3035	474	protriptyline	narcolepsy	4.63	0.53	18.27	0.07580629	2	46	76	8095	474	protriptyline	narcolepsy	0.85	2.33964685192599	0.74	0.2463238	0.05	0.01	2.090263e-13	-0.25	0.23	0.2802391	8113018	5	1463	1460
1407	sodium oxybate	0.38	0.34	0.42	4.042338e-102	349	39568	201576	8622846	1407	sodium oxybate	narcolepsy	0.65	0.44	1	0.03456986	253	30187	29	2261	1407	sodium oxybate	narcolepsy	23.8	78.2	0.95	0.31	4.72	0.7635013	90	9311	3	295	1407	sodium oxybate	narcolepsy	1.02	0.16	42.05	1	26	2940	1	115	1407	sodium oxybate	narcolepsy	0.41	0.17	1.32	0.06598089	73	7917	5	224	1407	sodium oxybate	narcolepsy	-0.4	0.670320046035639	0.43	0.3535151	0.05	0.01	2.696719e-13	-0.24	0.23	0.2834209	8113018	5	1463	1460
1497	aprepitant	1.45	1.29	1.63	3.315815e-09	288	8505	201637	8653909	1497	aprepitant	prophylaxis of nausea and vomiting	0.3	0.21	0.42	3.396346e-16	38	1976	390	6025	1497	aprepitant	prophylaxis of nausea and vomiting	33	81.5	0.21	0.1	0.4	5.230121e-09	11	548	127	1347	1497	aprepitant	prophylaxis of nausea and vomiting	0.27	0.1	0.65	0.00098764	6	271	56	694	1497	aprepitant	prophylaxis of nausea and vomiting	0.14	0.04	0.34	4.753724e-08	5	352	89	879	1497	aprepitant	prophylaxis of nausea and vomiting	-1.63	0.195929574126909	0.32	2.519466e-07	0.01	0.01	0.12884	-0.2	0.17	0.2386327	823528	5	1468	1466
1993	esomeprazole strontium	0	0	29.74	1	0	7	201925	8662407	1993	esomeprazole strontium	prophylaxis of nausea and vomiting	0	0	99.81	1	0	2	428	7999	1993	esomeprazole strontium	prophylaxis of nausea and vomiting	33	81.5	0	0	73.23	1	0	2	138	1893	1993	esomeprazole strontium	prophylaxis of nausea and vomiting	0	0	83.22	1	0	2	62	963	1993	esomeprazole strontium	prophylaxis of nausea and vomiting	0	0	Inf	1	0	0	94	1231	1993	esomeprazole strontium	prophylaxis of nausea and vomiting	-10.87	1.9020370909727e-05	378.59	0.9771049	0.01	0.01	0.0544923	-0.21	0.17	0.2267179	823528	5	1468	1466
1581	fosaprepitant dimeglumine	1.38	1.21	1.58	5.801647e-06	223	6918	201702	8655496	1581	fosaprepitant dimeglumine	prophylaxis of nausea and vomiting	0.28	0.19	0.4	2.451172e-16	34	1875	394	6126	1581	fosaprepitant dimeglumine	prophylaxis of nausea and vomiting	33	81.5	0.14	0.06	0.31	1.136772e-10	7	514	131	1381	1581	fosaprepitant dimeglumine	prophylaxis of nausea and vomiting	0.25	0.08	0.63	0.0007584522	5	251	57	714	1581	fosaprepitant dimeglumine	prophylaxis of nausea and vomiting	0.06	0.01	0.22	3.487404e-10	2	333	92	898	1581	fosaprepitant dimeglumine	prophylaxis of nausea and vomiting	-2.02	0.132655465080122	0.39	2.237486e-07	0.01	0.01	0.1604643	-0.2	0.17	0.2389584	823528	5	1468	1466
2090	netupitant	0	0	4.77	1	0	35	201925	8662379	2090	netupitant	prophylaxis of nausea and vomiting	0	0	3.26	0.6284703	0	23	428	7978	2090	netupitant	prophylaxis of nausea and vomiting	33	81.5	0	0	2.64	0.393499	0	21	138	1874	2090	netupitant	prophylaxis of nausea and vomiting	0	0	8.01	1	0	9	62	956	2090	netupitant	prophylaxis of nausea and vomiting	0	0	4.75	1	0	12	94	1219	2090	netupitant	prophylaxis of nausea and vomiting	-13.95	8.74162108200159e-07	523.15	0.978724	0.01	0.01	0.05309772	-0.21	0.17	0.2221032	823528	5	1468	1466
622	potassium phosphate, dibasic	0	0	29.74	1	0	7	201925	8662407	622	potassium phosphate, dibasic	prophylaxis of nausea and vomiting	0	0	45.25	1	0	3	428	7998	622	potassium phosphate, dibasic	prophylaxis of nausea and vomiting	33	81.5	0	0	Inf	1	0	0	138	1895	622	potassium phosphate, dibasic	prophylaxis of nausea and vomiting	0	0	Inf	1	0	0	62	965	622	potassium phosphate, dibasic	prophylaxis of nausea and vomiting	0	0	Inf	1	0	0	94	1231	622	potassium phosphate, dibasic	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	1468	1466
1593	lanreotide acetate	1.15	0.69	1.8	0.5336708	19	711	201906	8661703	1593	lanreotide acetate	acromegaly	0.32	0.1	0.77	0.004916316	5	402	177	4569	1593	lanreotide acetate	acromegaly	44.7	89.6	0.41	0.01	2.5	0.7241893	1	39	56	889	1593	lanreotide acetate	acromegaly	0	0	2.82	0.3840032	0	19	32	398	1593	lanreotide acetate	acromegaly	0.99	0.02	6.44	1	1	28	28	774	1593	lanreotide acetate	acromegaly	-0.76	0.467666427009909	1.03	0.456026	0.06	0.01	3.221168e-08	0.83	0.27	0.002020898	812808	4	1472	1470
1000	octreotide acetate	1.64	1.52	1.76	3.667987e-36	779	20416	201146	8641998	1000	octreotide acetate	acromegaly	3.73	2.35	6.21	1.180289e-10	161	3344	21	1627	1000	octreotide acetate	acromegaly	44.7	89.6	2.72	1.37	5.9	0.001922824	46	562	11	366	1000	octreotide acetate	acromegaly	2.41	1.02	6.36	0.04047135	24	231	8	186	1000	octreotide acetate	acromegaly	5.96	1.8	31.01	0.0007300994	26	475	3	327	1000	octreotide acetate	acromegaly	1.08	2.94467955106552	0.34	0.001616118	0.06	0.01	1.372248e-07	0.85	0.27	0.001764193	812808	4	1472	1470
2021	pasireotide pamoate	0	0	0.99	0.05650368	0	161	201925	8662253	2021	pasireotide pamoate	acromegaly	0	0	0.9	0.03423528	0	113	182	4858	2021	pasireotide pamoate	acromegaly	44.7	89.6	0	0	1.98	0.251892	0	32	57	896	2021	pasireotide pamoate	acromegaly	0	0	3.43	0.6179207	0	16	32	401	2021	pasireotide pamoate	acromegaly	0	0	2.95	0.6347328	0	37	29	765	2021	pasireotide pamoate	acromegaly	-15.12	2.71311019692271e-07	844.07	0.9857047	0.06	0.01	5.097154e-08	0.84	0.27	0.001884103	812808	4	1472	1470
1382	pegvisomant	0.52	0.31	0.83	0.003962313	18	1471	201907	8660943	1382	pegvisomant	acromegaly	0.37	0.21	0.63	4.275404e-05	16	1021	166	3950	1382	pegvisomant	acromegaly	44.7	89.6	0.55	0.24	1.12	0.09371011	10	259	47	669	1382	pegvisomant	acromegaly	0.73	0.26	1.79	0.5426237	7	116	25	301	1382	pegvisomant	acromegaly	0.3	0.06	0.98	0.03466381	3	225	26	577	1382	pegvisomant	acromegaly	-0.63	0.532591801006897	0.36	0.07870408	0.06	0.01	3.809963e-08	0.82	0.27	0.002487507	812808	4	1472	1470
1334	aminolevulinic acid	0.57	0.12	1.69	0.5013843	3	226	201922	8662188	1334	aminolevulinic acid	actinic keratosis	0	0	10.29	1	0	96	15	3486	1334	aminolevulinic acid	actinic keratosis	60.7	88.5	0	0	37.23	1	0	38	3	572	1334	aminolevulinic acid	actinic keratosis	0	0	71.33	1	0	32	2	422	1334	aminolevulinic acid	actinic keratosis	0	0	62.42	1	0	23	3	574	1334	aminolevulinic acid	actinic keratosis	-15.28	2.31196000308859e-07	2268.68	0.9946246	0.09	0.04	0.01859915	-0.66	0.93	0.4797255	810568	4	1476	1474
1267	imiquimod	1.66	1.27	2.13	0.0001844381	64	1654	201861	8660760	1267	imiquimod	actinic keratosis	14.01	4.42	48.14	2.354104e-06	9	346	6	3236	1267	imiquimod	actinic keratosis	60.7	88.5	4.48	0.08	87.46	0.2741723	1	61	2	549	1267	imiquimod	actinic keratosis	Inf	1.58	Inf	0.01133603	2	47	0	407	1267	imiquimod	actinic keratosis	0	0	34.39	1	0	40	3	557	1267	imiquimod	actinic keratosis	1.82	6.17185844988355	0.94	0.05104315	0.09	0.04	0.03286761	-0.85	0.95	0.3690937	810568	4	1476	1474
2007	ingenol mebutate	0.04	0.01	0.11	1.76392e-35	4	4157	201921	8658257	2007	ingenol mebutate	actinic keratosis	0.05	0.01	0.22	6.362362e-07	2	2718	13	864	2007	ingenol mebutate	actinic keratosis	60.7	88.5	0.25	0	4.9	0.2647216	1	405	2	205	2007	ingenol mebutate	actinic keratosis	0	0	3.22	0.1417582	0	284	2	170	2007	ingenol mebutate	actinic keratosis	0.43	0.02	25.42	0.4424809	2	492	1	105	2007	ingenol mebutate	actinic keratosis	-1.12	0.326279794623039	0.96	0.2437641	0.08	0.04	0.04435237	-0.96	0.97	0.3194116	810568	4	1476	1474
1468	methyl aminolevulinate	0	0	1.88	0.2712562	0	86	201925	8662328	1468	methyl aminolevulinate	actinic keratosis	0	0	23.24	1	0	44	15	3538	1468	methyl aminolevulinate	actinic keratosis	60.7	88.5	0	0	7055.85	1	0	1	3	609	1468	methyl aminolevulinate	actinic keratosis	0	0	7777.3	1	0	1	2	453	1468	methyl aminolevulinate	actinic keratosis	0	0	Inf	1	0	0	3	597	1468	methyl aminolevulinate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	1476	1474
161	phenindione	0	0	10.4	1	0	17	201925	8662397	161	phenindione	acute coronary syndrome	0	0	48.71	1	0	7	120	8335	161	phenindione	acute coronary syndrome	47.2	82.6	0	0	Inf	1	0	0	18	1640	161	phenindione	acute coronary syndrome	0	0	Inf	1	0	0	14	1268	161	phenindione	acute coronary syndrome	0	0	81.27	1	0	6	8	653	161	phenindione	acute coronary syndrome	-12.36	4.28667150127027e-06	979.61	0.98993	0.01	0.02	0.4574028	-0.07	0.45	0.8673902	819498	4	1480	1478
1661	ticagrelor	0.53	0.44	0.63	5.225647e-16	132	10733	201793	8651681	1661	ticagrelor	acute coronary syndrome	0.43	0.27	0.65	1.822005e-05	32	3840	88	4502	1661	ticagrelor	acute coronary syndrome	47.2	82.6	1.02	0.36	2.93	1	9	810	9	830	1661	ticagrelor	acute coronary syndrome	1.01	0.3	3.39	1	7	631	7	637	1661	ticagrelor	acute coronary syndrome	1.09	0.2	5.91	1	4	315	4	344	1661	ticagrelor	acute coronary syndrome	0.03	1.03045453395352	0.43	0.9425054	0.01	0.02	0.4711755	-0.07	0.45	0.8839054	819498	4	1480	1478
1320	tirofiban	0.81	0.47	1.31	0.5045622	17	898	201908	8661516	1320	tirofiban	acute coronary syndrome	0.96	0.11	3.6	1	2	145	118	8197	1320	tirofiban	acute coronary syndrome	47.2	82.6	0	0	144.78	1	0	4	18	1636	1320	tirofiban	acute coronary syndrome	0	0	229.89	1	0	3	14	1265	1320	tirofiban	acute coronary syndrome	0	0	3059.11	1	0	1	8	658	1320	tirofiban	acute coronary syndrome	-11.15	1.43752870900291e-05	727.68	0.9877695	0.01	0.02	0.4674084	-0.06	0.45	0.8874398	819498	4	1480	1478
2130	tirofibran	0	0	64.96	1	0	4	201925	8662410	2130	tirofibran	acute coronary syndrome	0	0	2601.01	1	0	1	120	8341	2130	tirofibran	acute coronary syndrome	47.2	82.6	0	0	Inf	1	0	0	18	1640	2130	tirofibran	acute coronary syndrome	0	0	Inf	1	0	0	14	1268	2130	tirofibran	acute coronary syndrome	0	0	Inf	1	0	0	8	659	2130	tirofibran	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	1480	1478
2166	etelcalcetide	0	0	1630.47	1	0	1	201925	8662413	2166	etelcalcetide	anaemia	0	0	721.12	1	0	1	1009	18868	2166	etelcalcetide	anaemia	30.7	87	0	0	671.42	1	0	1	221	3844	2166	etelcalcetide	anaemia	0	0	Inf	1	0	0	146	1726	2166	etelcalcetide	anaemia	0	0	1001.5	1	0	1	103	2686	2166	etelcalcetide	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	1484	1482
268	iron dextran	1.62	1.1	2.3	0.01217349	32	848	201893	8661566	268	iron dextran	anaemia	1.35	0.7	2.37	0.3201652	13	181	996	18688	268	iron dextran	anaemia	30.7	87	1.94	0.04	14.08	0.4285043	1	9	220	3836	268	iron dextran	anaemia	0	0	10.1	1	0	6	146	1720	268	iron dextran	anaemia	4.38	0.09	36.58	0.2317214	1	6	102	2681	268	iron dextran	anaemia	0.53	1.69893230861855	1.06	0.6171622	0.02	0	6.388704e-06	0.7	0.13	1.855127e-07	846628	4	1484	1482
1389	iron sucrose	1.37	1.14	1.64	0.001092001	122	3819	201803	8658595	1389	iron sucrose	anaemia	0.55	0.32	0.9	0.01265815	17	569	992	18300	1389	iron sucrose	anaemia	30.7	87	0.6	0.12	1.84	0.6321577	3	86	218	3759	1389	iron sucrose	anaemia	0.59	0.07	2.3	0.7681756	2	40	144	1686	1389	iron sucrose	anaemia	0.45	0.01	2.68	0.7232352	1	57	102	2630	1389	iron sucrose	anaemia	-0.53	0.588604969678355	0.59	0.3714378	0.02	0	8.26534e-06	0.7	0.13	1.713069e-07	846628	4	1484	1482
20	sulfadiazine sodium	0	0	104.02	1	0	3	201925	8662411	20	sulfadiazine sodium	anaemia	0	0	721.12	1	0	1	1009	18868	20	sulfadiazine sodium	anaemia	30.7	87	0	0	Inf	1	0	0	221	3845	20	sulfadiazine sodium	anaemia	0	0	Inf	1	0	0	146	1726	20	sulfadiazine sodium	anaemia	0	0	1001.5	1	0	1	103	2686	20	sulfadiazine sodium	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	1484	1482
688	dobutamine	2.62	2.27	2.99	3.251737e-34	224	3677	201701	8658737	688	dobutamine	cardiac failure	1.5	0.87	2.45	0.1041023	18	245	667	13651	688	dobutamine	cardiac failure	45	91.2	3.64	0.67	12.89	0.06465214	3	16	168	3263	688	dobutamine	cardiac failure	0	0	4.72	1	0	16	120	2152	688	dobutamine	cardiac failure	7.72	1.29	33.09	0.01315621	3	8	68	1404	688	dobutamine	cardiac failure	0.89	2.43512965128987	0.62	0.1534604	0	0	0.7287736	0.1	0.15	0.5196076	837718	4	1488	1486
2107	ivabradine	0.44	0.25	0.73	0.0004506478	15	1464	201910	8660950	2107	ivabradine	cardiac failure	0.3	0.04	1.11	0.09795526	2	134	683	13762	2107	ivabradine	cardiac failure	45	91.2	0.38	0.01	2.25	0.5164352	1	50	170	3229	2107	ivabradine	cardiac failure	0.9	0.1	3.55	1	2	40	118	2128	2107	ivabradine	cardiac failure	0	0	5.62	1	0	15	71	1397	2107	ivabradine	cardiac failure	-0.4	0.670320046035639	0.72	0.5849302	0	0	0.834372	0.1	0.15	0.5149083	837718	4	1488	1486
