results.N	results.drug	results.ROR	results.CI_low	results.CI_up	results.pval	results.DrugReac	results.DrugNoReac	results.NoDrugReac	results.NoDrugNoReac	results_indication.N	results_indication.drug	results_indication.indication	results_indication.ROR	results_indication.CI_low	results_indication.CI_up	results_indication.pval	results_indication.DrugReac	results_indication.DrugNoReac	results_indication.NoDrugReac	results_indication.NoDrugNoReac	results_age.N	results_age.drug	results_age.indication	results_age.min_age	results_age.max_age	results_age.ROR	results_age.CI_low	results_age.CI_up	results_age.pval	results_age.DrugReac	results_age.DrugNoReac	results_age.NoDrugReac	results_age.NoDrugNoReac	results_male.N	results_male.drug	results_male.indication	results_male.ROR	results_male.CI_low	results_male.CI_up	results_male.pval	results_male.DrugReac	results_male.DrugNoReac	results_male.NoDrugReac	results_male.NoDrugNoReac	results_female.N	results_female.drug	results_female.indication	results_female.ROR	results_female.CI_low	results_female.CI_up	results_female.pval	results_female.DrugReac	results_female.DrugNoReac	results_female.NoDrugReac	results_female.NoDrugNoReac	results_logReg.N	results_logReg.drug	results_logReg.indication	results_logReg.logOR_Drug	results_logReg.OR_Drug	results_logReg.SE_Drug	results_logReg.pval_Drug	results_logReg.logOR_Age	results_logReg.SE_Age	results_logReg.pval_Age	results_logReg.logOR_Sex	results_logReg.SE_Sex	results_logReg.pval_Sex	results_logReg.N_logReg
1952	ixekizumab	0	0	2.16	0.4253521	0	386	39251	8824702	1952	ixekizumab	psoriasis	0	0	12.04	1	0	291	174	162416	1952	ixekizumab	psoriasis	52	86.7	0	0	55.73	1	0	42	46	26884	1952	ixekizumab	psoriasis	0	0	100.79	1	0	37	24	21432	1952	ixekizumab	psoriasis	0	0	75.47	1	0	53	28	27536	1952	ixekizumab	psoriasis	-11.05	1.58871492308885e-05	647.2	0.986384	0.09	0.01	1.362209e-14	0.17	0.28	0.5313668	8491108
1953	evolocumab	0.94	0.59	1.43	0.9170713	22	5240	39229	8819848	1953	evolocumab	hypercholesterolaemia	0.53	0.14	1.39	0.2591668	4	1256	218	36606	1953	evolocumab	hypercholesterolaemia	41.6	84.1	0.64	0.16	1.78	0.5051532	4	1068	35	5938	1953	evolocumab	hypercholesterolaemia	0.89	0.1	3.7	1	2	413	19	3486	1953	evolocumab	hypercholesterolaemia	0.39	0.04	1.6	0.2918413	2	707	22	3045	1953	evolocumab	hypercholesterolaemia	-0.6	0.548811636094027	0.53	0.2562592	0	0.01	0.9890074	-0.21	0.3	0.4822421	876968
1954	mepolizumab	0.4	0.01	2.21	0.5290488	1	569	39250	8824519	1954	mepolizumab	asthma	0.89	0.02	5.04	1	1	386	298	102733	1954	mepolizumab	asthma	39	93	1.4	0.03	8.17	0.5154287	1	186	64	16652	1954	mepolizumab	asthma	3.32	0.08	20.81	0.2702705	1	76	25	6303	1954	mepolizumab	asthma	0	0	7.18	1	0	163	49	14808	1954	mepolizumab	asthma	0.43	1.53725752354828	1.01	0.6743975	0.05	0.01	1.17988e-10	0.25	0.24	0.3040495	8214258
1955	nivolumab	0.4	0.24	0.62	4.015309e-06	19	10738	39232	8814350	1955	nivolumab	non-small cell lung cancer	1.28	0.53	2.66	0.5322015	8	2519	78	31495	1955	nivolumab	non-small cell lung cancer	42.6	79.1	1.43	0.37	4.75	0.5543188	5	1502	9	3855	1955	nivolumab	non-small cell lung cancer	2.05	0.27	15.31	0.4014963	3	1110	3	2272	1955	nivolumab	non-small cell lung cancer	1.67	0.28	7.34	0.4369083	3	581	7	2264	1955	nivolumab	non-small cell lung cancer	0.6	1.82211880039051	0.52	0.2549348	-0.01	0.02	0.7456699	-0.76	0.52	0.1479066	862438
1956	infliximab-dyyb	1.65	0.04	9.37	0.4555522	1	136	39250	8824952	1956	infliximab-dyyb	rheumatoid arthritis	0	0	87.69	1	0	23	920	462844	1956	infliximab-dyyb	rheumatoid arthritis	47.2	86	0	0	703.54	1	0	4	236	107889	1956	infliximab-dyyb	rheumatoid arthritis	0	0	11764.7	1	0	1	69	25501	1956	infliximab-dyyb	rheumatoid arthritis	0	0	248.61	1	0	10	196	108769	1956	infliximab-dyyb	rheumatoid arthritis	-7.65	0.000476044129022269	236.02	0.9741309	0.09	0.01	3.475533e-54	0.31	0.14	0.02698288	81345468
1957	necitumumab	0	0	2.03	0.2728771	0	411	39251	8824677	1957	necitumumab	non-small cell lung cancer	0	0	5.32	1	0	280	86	33734	1957	necitumumab	non-small cell lung cancer	42.6	79.1	0	0	449.62	1	0	5	14	5352	1957	necitumumab	non-small cell lung cancer	0	0	16362.87	1	0	1	6	3381	1957	necitumumab	non-small cell lung cancer	0	0	468.5	1	0	4	10	2841	1957	necitumumab	non-small cell lung cancer	-10.78	2.0811600715958e-05	1069.08	0.9919548	-0.01	0.02	0.7422146	-0.68	0.52	0.1912066	862438
1958	filgrastim-sndz	0	0	15.89	1	0	54	39251	8825034	1958	filgrastim-sndz	plasma cell myeloma	0	0	141.95	1	0	8	435	105006	1958	filgrastim-sndz	plasma cell myeloma	54.9	85.6	0	0	302.31	1	0	5	142	39097	1958	filgrastim-sndz	plasma cell myeloma	0	0	435.63	1	0	4	86	24565	1958	filgrastim-sndz	plasma cell myeloma	0	0	1575.03	1	0	2	72	20975	1958	filgrastim-sndz	plasma cell myeloma	-8.68	0.000169951067599028	358.63	0.9806952	0.04	0.01	1.803869e-07	0.04	0.16	0.8022646	8457048
1959	blinatumomab	1.15	0.46	2.38	0.6808397	7	1369	39244	8823719	1959	blinatumomab	acute lymphocytic leukaemia	2.94	0.9	7.56	0.03671919	5	546	36	11566	1959	blinatumomab	acute lymphocytic leukaemia	12.1	72.5	15.16	1.49	745.23	0.008019662	4	374	1	1420	1959	blinatumomab	acute lymphocytic leukaemia	20.75	2.04	1020.02	0.003031309	4	243	1	1265	1959	blinatumomab	acute lymphocytic leukaemia	0	0	30.32	1	0	186	2	1055	1959	blinatumomab	acute lymphocytic leukaemia	1.96	7.09932706515663	0.79	0.01335899	0	0.02	0.9918897	0.68	0.84	0.4169495	827568
1960	alirocumab	1.29	0.76	2.04	0.2803143	18	3136	39233	8821952	1960	alirocumab	blood cholesterol increased	1.14	0.23	3.36	0.7506684	3	478	527	95476	1960	alirocumab	blood cholesterol increased	44	84.2	0.75	0.09	2.78	1	2	418	111	17335	1960	alirocumab	blood cholesterol increased	2.19	0.43	6.86	0.1706671	3	173	52	6554	1960	alirocumab	blood cholesterol increased	0	0	2.48	0.4080832	0	261	73	12394	1960	alirocumab	blood cholesterol increased	-0.02	0.980198673306755	0.59	0.9788782	0.01	0.01	0.163176	0.34	0.18	0.06062168	8195108
1961	sebelipase alfa	0	0	12.73	1	0	67	39251	8825021	1961	sebelipase alfa	lysosomal acid lipase deficiency	0	0	Inf	1	0	60	0	0	1961	sebelipase alfa	lysosomal acid lipase deficiency	NA	NA	0	0	Inf	1	0	0	0	0	1961	sebelipase alfa	lysosomal acid lipase deficiency	0	0	Inf	1	0	5	0	0	1961	sebelipase alfa	lysosomal acid lipase deficiency	0	0	Inf	1	0	11	0	0	1961	sebelipase alfa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1963	ceftaroline fosamil	0	0	2.73	0.6499738	0	306	39251	8824782	1963	ceftaroline fosamil	osteomyelitis	0	0	18.93	1	0	38	16	2659	1963	ceftaroline fosamil	osteomyelitis	NA	NA	0	0	Inf	1	0	0	0	0	1963	ceftaroline fosamil	osteomyelitis	0	0	Inf	1	0	16	0	327	1963	ceftaroline fosamil	osteomyelitis	0	0	Inf	1	0	7	0	195	1963	ceftaroline fosamil	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1964	lurasidone	2	1.32	2.92	0.0009383889	27	3034	39224	8822054	1964	lurasidone	bipolar disorder	1.35	0.58	2.69	0.4016892	8	641	494	53383	1964	lurasidone	bipolar disorder	21.9	77.9	0.96	0.25	2.58	1	4	332	78	6205	1964	lurasidone	bipolar disorder	0.7	0.02	4.26	1	1	112	35	2752	1964	lurasidone	bipolar disorder	1.39	0.36	3.82	0.5381078	4	258	50	4476	1964	lurasidone	bipolar disorder	0.29	1.33642748802547	0.47	0.5312507	0.04	0.01	1.019166e-10	0.24	0.22	0.2648026	876888
1965	sodium glycerophosphate	0	0	2.9	0.6431683	0	288	39251	8824800	1965	sodium glycerophosphate	parenteral nutrition	0	0	Inf	1	0	75	0	668	1965	sodium glycerophosphate	parenteral nutrition	NA	NA	0	0	Inf	1	0	0	0	0	1965	sodium glycerophosphate	parenteral nutrition	0	0	Inf	1	0	5	0	59	1965	sodium glycerophosphate	parenteral nutrition	0	0	Inf	1	0	18	0	60	1965	sodium glycerophosphate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1966	pasireotide diaspartate	0.46	0.01	2.58	0.7305256	1	488	39250	8824600	1966	pasireotide diaspartate	pituitary-dependent cushing s syndrome	0	0	74.25	1	0	181	1	344	1966	pasireotide diaspartate	pituitary-dependent cushing s syndrome	NA	NA	0	0	Inf	1	0	0	0	0	1966	pasireotide diaspartate	pituitary-dependent cushing s syndrome	0	0	Inf	1	0	25	0	32	1966	pasireotide diaspartate	pituitary-dependent cushing s syndrome	0	0	Inf	1	0	73	0	106	1966	pasireotide diaspartate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1967	cysteamine	0	0	5.56	1	0	151	39251	8824937	1967	cysteamine	cystinosis	0	0	7.69	1	0	73	4	364	1967	cysteamine	cystinosis	NA	NA	0	0	Inf	1	0	0	0	0	1967	cysteamine	cystinosis	0	0	Inf	1	0	8	0	49	1967	cysteamine	cystinosis	0	0	Inf	1	0	19	0	63	1967	cysteamine	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1968	azilsartan kamedoxomil	1.15	0.31	2.95	0.7833635	4	783	39247	8824305	1968	azilsartan kamedoxomil	hypertension	0	0	1.85	0.2762857	0	369	1750	322389	1968	azilsartan kamedoxomil	hypertension	45.2	92.2	0	0	10.31	1	0	83	295	66522	1968	azilsartan kamedoxomil	hypertension	0	0	35.2	1	0	31	116	31833	1968	azilsartan kamedoxomil	hypertension	0	0	12.79	1	0	57	213	40422	1968	azilsartan kamedoxomil	hypertension	-11.06	1.57290694547894e-05	250.85	0.964819	0.05	0	3.928998e-24	-0.32	0.12	0.006471367	8726728
1969	cabazitaxel	0	0	0.8	0.01756717	0	1037	39251	8824051	1969	cabazitaxel	prostate cancer metastatic	0	0	2.43	0.4062251	0	343	44	9483	1969	cabazitaxel	prostate cancer metastatic	63.9	92.1	0	0	15.48	1	0	47	13	2145	1969	cabazitaxel	prostate cancer metastatic	0	0	12.09	1	0	61	15	2578	1969	cabazitaxel	prostate cancer metastatic	0	0	Inf	1	0	0	0	6	1969	cabazitaxel	prostate cancer metastatic	-13.83	9.85615024765668e-07	1357.95	0.991877	0.07	0.03	0.01761375	14.53	4107.23	0.9971769	826608
1970	gadobutrol	0.32	0.07	0.93	0.03168688	3	2113	39248	8822975	1970	gadobutrol	nuclear magnetic resonance imaging	0	0	6.57	1	0	550	9	7110	1970	gadobutrol	nuclear magnetic resonance imaging	29	50.8	0	0	16.18	1	0	70	2	210	1970	gadobutrol	nuclear magnetic resonance imaging	0	0	108.22	1	0	68	1	188	1970	gadobutrol	nuclear magnetic resonance imaging	0	0	4.35	0.5769683	0	145	4	412	1970	gadobutrol	nuclear magnetic resonance imaging	-16.72	5.4776750169449e-08	1963.98	0.9932071	-0.03	0.02	0.2422231	-0.61	1.13	0.5885189	88188
1971	linagliptin	0.38	0.19	0.69	0.0003264997	11	6445	39240	8818643	1971	linagliptin	type 2 diabetes mellitus	0.45	0.12	1.17	0.1216277	4	2578	475	139263	1971	linagliptin	type 2 diabetes mellitus	53.9	89	0.79	0.16	2.37	1	3	842	136	30206	1971	linagliptin	type 2 diabetes mellitus	0.76	0.09	2.85	1	2	558	82	17379	1971	linagliptin	type 2 diabetes mellitus	0.56	0.01	3.21	1	1	525	72	21030	1971	linagliptin	type 2 diabetes mellitus	-0.54	0.58274825237399	0.58	0.3536851	0.07	0.01	1.387034e-21	0.32	0.16	0.04832807	8396498
1972	afatinib dimaleate	0.64	0.24	1.4	0.4076393	6	2103	39245	8822985	1972	afatinib dimaleate	non-small cell lung cancer	2.04	0.54	5.45	0.1423145	4	793	82	33221	1972	afatinib dimaleate	non-small cell lung cancer	42.6	79.1	4.6	1.05	16.05	0.02157814	4	428	10	4929	1972	afatinib dimaleate	non-small cell lung cancer	0	0	13.82	1	0	197	6	3185	1972	afatinib dimaleate	non-small cell lung cancer	4.99	1.03	21.17	0.02287567	4	335	6	2510	1972	afatinib dimaleate	non-small cell lung cancer	1.2	3.32011692273655	0.59	0.04177827	-0.01	0.02	0.6186506	-0.56	0.52	0.2815454	862438
1973	sodium nitrite	0	0	1233.12	1	0	2	39251	8825086	1973	sodium nitrite	ill-defined disorder	0	0	6891.3	1	0	1	155	30692	1973	sodium nitrite	ill-defined disorder	56.2	85.8	0	0	Inf	1	0	0	3	469	1973	sodium nitrite	ill-defined disorder	0	0	Inf	1	0	0	4	279	1973	sodium nitrite	ill-defined disorder	0	0	Inf	1	0	0	1	483	1973	sodium nitrite	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1974	eribulin mesylate	0.27	0.03	0.96	0.04133748	2	1691	39249	8823397	1974	eribulin mesylate	breast cancer	0	0	1.98	0.2716457	0	457	278	67493	1974	eribulin mesylate	breast cancer	45.5	77	0	0	3.82	0.6277484	0	162	57	9146	1974	eribulin mesylate	breast cancer	0	0	Inf	1	0	0	0	116	1974	eribulin mesylate	breast cancer	0	0	3.43	0.6298365	0	197	66	11657	1974	eribulin mesylate	breast cancer	-14.38	5.68650401646711e-07	765.8	0.9850226	0.01	0.01	0.4139128	-14.4	997.73	0.9884857	8120368
1975	fidaxomicin	0	0	1.05	0.05641423	0	791	39251	8824297	1975	fidaxomicin	clostridium difficile colitis	0	0	8.22	0.5222054	0	313	2	481	1975	fidaxomicin	clostridium difficile colitis	NA	NA	0	0	Inf	1	0	0	0	0	1975	fidaxomicin	clostridium difficile colitis	0	0	Inf	1	0	20	0	71	1975	fidaxomicin	clostridium difficile colitis	0	0	Inf	1	0	41	0	122	1975	fidaxomicin	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1976	ibuprofen sodium	0.67	0.56	0.81	5.446951e-06	119	39726	39132	8785362	1976	ibuprofen sodium	pain	0.56	0.31	0.94	0.0223708	15	4608	1104	191226	1976	ibuprofen sodium	pain	28	84	0.42	0.05	1.53	0.3423311	2	847	213	37591	1976	ibuprofen sodium	pain	0	0	2.45	0.4093926	0	283	84	15314	1976	ibuprofen sodium	pain	0.45	0.05	1.66	0.333462	2	714	165	26566	1976	ibuprofen sodium	pain	-1.08	0.339595525644939	0.71	0.129091	0.01	0	0.002583956	-0.15	0.13	0.2736145	8431288
1977	telaprevir	0.24	0.16	0.33	6.173103e-28	34	32351	39217	8792737	1977	telaprevir	hepatitis c	0.2	0.12	0.33	6.514249e-17	19	24093	273	70912	1977	telaprevir	hepatitis c	37	78.4	0.61	0.02	3.56	1	1	646	51	20037	1977	telaprevir	hepatitis c	0.84	0.02	5.01	1	1	415	35	12161	1977	telaprevir	hepatitis c	0	0	5.9	1	0	289	23	9741	1977	telaprevir	hepatitis c	-0.58	0.559898366565402	1.01	0.568474	0.02	0.01	0.1455234	0.23	0.27	0.3976101	8226658
1978	varenicline	0.81	0.48	1.28	0.4548538	18	4987	39233	8820101	1978	varenicline	smoking cessation therapy	1.15	0.64	1.94	0.5694576	15	2933	281	63390	1978	varenicline	smoking cessation therapy	26	79.9	13.86	0.3	116.77	0.08105159	1	78	6	6500	1978	varenicline	smoking cessation therapy	24.17	0.4	469.94	0.06027906	1	52	2	2530	1978	varenicline	smoking cessation therapy	0	0	113.32	1	0	34	6	4367	1978	varenicline	smoking cessation therapy	2.36	10.5909514524338	1.09	0.03061907	0	0.02	0.9243823	-0.27	0.72	0.7044365	869928
1979	florbetapir f-18	0	0	35.72	1	0	25	39251	8825063	1979	florbetapir f-18	nutritional supplementation	0	0	11307.97	1	0	1	12	4225	1979	florbetapir f-18	nutritional supplementation	55.8	86.5	0	0	16384	1	0	1	3	1729	1979	florbetapir f-18	nutritional supplementation	0	0	4.5036e+15	1	0	1	1	918	1979	florbetapir f-18	nutritional supplementation	0	0	Inf	1	0	0	4	1785	1979	florbetapir f-18	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1980	rilpivirine	0.27	0.03	0.99	0.05829965	2	1638	39249	8823450	1980	rilpivirine	hiv infection	0	0	1.31	0.12211	0	990	166	57735	1980	rilpivirine	hiv infection	42	65.6	0	0	3.3	0.6270735	0	245	22	4400	1980	rilpivirine	hiv infection	0	0	2.86	0.6397803	0	334	23	5467	1980	rilpivirine	hiv infection	0	0	60.34	1	0	135	3	3341	1980	rilpivirine	hiv infection	-14.75	3.92786354548104e-07	792.75	0.9851515	0.04	0.02	0.008412577	1.2	0.63	0.05593001	893038
1981	icosapent ethyl	0	0	1.19	0.08312593	0	699	39251	8824389	1981	icosapent ethyl	blood triglycerides increased	0	0	8.62	1	0	180	31	12152	1981	icosapent ethyl	blood triglycerides increased	49.9	78.1	0	0	64.97	1	0	65	3	1726	1981	icosapent ethyl	blood triglycerides increased	0	0	320.79	1	0	45	1	371	1981	icosapent ethyl	blood triglycerides increased	0	0	74.6	1	0	38	4	1825	1981	icosapent ethyl	blood triglycerides increased	-14.79	3.77384981292959e-07	1914.1	0.9938352	0.05	0.04	0.2794269	0.02	1.14	0.9843747	822848
1982	clobazam	3	2.39	3.72	1.57913e-17	84	6309	39167	8818779	1982	clobazam	epilepsy	1.28	0.87	1.83	0.1584022	33	2135	522	43376	1982	clobazam	epilepsy	8.4	79.4	0.41	0.05	1.55	0.3301466	2	357	83	6124	1982	clobazam	epilepsy	1.61	0.41	4.51	0.3274063	4	213	39	3337	1982	clobazam	epilepsy	0.32	0.01	1.87	0.3669238	1	243	51	3945	1982	clobazam	epilepsy	0.27	1.30996445073325	0.47	0.5612788	0.03	0	3.134074e-08	-0.04	0.21	0.8489765	878338
1983	darunavir	0.75	0.41	1.27	0.3505838	14	4174	39237	8820914	1983	darunavir	hiv infection	1.27	0.62	2.34	0.3870499	11	3106	155	55619	1983	darunavir	hiv infection	42	65.6	0	0	2.85	0.6398849	0	281	22	4364	1983	darunavir	hiv infection	0.85	0.02	5.3	1	1	294	22	5507	1983	darunavir	hiv infection	0	0	49.44	1	0	163	3	3313	1983	darunavir	hiv infection	-0.29	0.748263567578565	1.02	0.7780386	0.04	0.02	0.008232225	1.18	0.63	0.05937403	893038
1984	apixaban	0.89	0.72	1.08	0.2417223	102	25858	39149	8799230	1984	apixaban	cerebrovascular accident prophylaxis	1.29	0.84	1.94	0.2275829	31	7873	119	39084	1984	apixaban	cerebrovascular accident prophylaxis	25.8	90.1	2.27	1.26	3.96	0.003849779	20	4429	42	21130	1984	apixaban	cerebrovascular accident prophylaxis	2.54	1.1	5.51	0.01656762	11	2556	21	12379	1984	apixaban	cerebrovascular accident prophylaxis	2.15	0.98	4.47	0.03353814	12	2326	24	9990	1984	apixaban	cerebrovascular accident prophylaxis	0.78	2.1814722654982	0.26	0.002484173	0.03	0.01	0.009768036	-0.21	0.25	0.3877852	8273198
1986	ruxolitinib phosphate	0.53	0.36	0.77	0.0002834674	29	12192	39222	8812896	1986	ruxolitinib phosphate	myelofibrosis	0.77	0.29	2.26	0.6267057	14	7588	7	2930	1986	ruxolitinib phosphate	myelofibrosis	62.4	86.5	0.58	0.1	5.85	0.6228507	6	2492	2	478	1986	ruxolitinib phosphate	myelofibrosis	0.27	0.03	3.29	0.1734025	3	1756	2	320	1986	ruxolitinib phosphate	myelofibrosis	0.68	0.07	33.59	0.544458	4	1607	1	273	1986	ruxolitinib phosphate	myelofibrosis	-0.9	0.406569659740599	0.69	0.1913308	0.05	0.04	0.1647264	-0.12	0.63	0.8553663	839668
1988	boceprevir	0.7	0.49	0.98	0.04268782	34	10866	39217	8814222	1988	boceprevir	hepatitis c	1.19	0.76	1.79	0.375217	26	7194	266	87811	1988	boceprevir	hepatitis c	37	78.4	3.48	0.91	9.55	0.03377902	4	484	48	20199	1988	boceprevir	hepatitis c	3.37	0.66	10.84	0.0686884	3	330	33	12246	1988	boceprevir	hepatitis c	2.37	0.06	14.79	0.3555397	1	189	22	9841	1988	boceprevir	hepatitis c	1.14	3.12676836518616	0.52	0.02794222	0.02	0.01	0.1249824	0.21	0.27	0.4352927	8226658
1989	avanafil	0	0	2.18	0.4242532	0	383	39251	8824705	1989	avanafil	erectile dysfunction	0	0	6.54	1	0	286	53	25784	1989	avanafil	erectile dysfunction	43.1	74.8	0	0	84.98	1	0	141	3	4922	1989	avanafil	erectile dysfunction	0	0	25.7	1	0	200	6	6016	1989	avanafil	erectile dysfunction	0	0	Inf	1	0	0	0	4	1989	avanafil	erectile dysfunction	-13.49	1.3847374542678e-06	1242.28	0.991334	-0.03	0.03	0.407729	13.6	8791.64	0.9987656	862268
1990	crofelemer	0	0	35.72	1	0	25	39251	8825063	1990	crofelemer	diarrhoea	0	0	102.61	1	0	14	53	17498	1990	crofelemer	diarrhoea	44.4	84	0	0	326.17	1	0	6	14	4938	1990	crofelemer	diarrhoea	0	0	696.05	1	0	6	4	2361	1990	crofelemer	diarrhoea	0	0	Inf	1	0	0	13	3953	1990	crofelemer	diarrhoea	-10.06	4.27560436775242e-05	979.23	0.991802	0.01	0.02	0.3554341	-0.64	0.57	0.2651417	863378
1991	dapagliflozin propanediol	0	0	0.25	6.858467e-07	0	3362	39251	8821726	1991	dapagliflozin propanediol	type 2 diabetes mellitus	0	0	0.7	0.01248995	0	1562	479	140279	1991	dapagliflozin propanediol	type 2 diabetes mellitus	53.9	89	0	0	1.38	0.1191826	0	597	139	30451	1991	dapagliflozin propanediol	type 2 diabetes mellitus	0	0	1.83	0.2723687	0	432	84	17505	1991	dapagliflozin propanediol	type 2 diabetes mellitus	0	0	2.37	0.4111158	0	463	73	21092	1991	dapagliflozin propanediol	type 2 diabetes mellitus	-13.55	1.30409662275516e-06	344.81	0.9686573	0.07	0.01	5.565974e-21	0.32	0.16	0.04857211	8396498
1992	axitinib	1.21	0.81	1.74	0.3052554	29	5402	39222	8819686	1992	axitinib	renal cancer	0.8	0.2	2.26	0.8110501	4	1559	32	9956	1992	axitinib	renal cancer	59.7	82.7	1.35	0.13	7.55	0.6626101	2	468	6	1889	1992	axitinib	renal cancer	0.81	0.02	7.27	1	1	467	5	1892	1992	axitinib	renal cancer	1.71	0.03	21.48	0.5098686	1	180	3	926	1992	axitinib	renal cancer	0.1	1.10517091807565	0.79	0.8977799	0.03	0.03	0.3610728	-0.34	0.65	0.6010479	834758
1993	esomeprazole strontium	0	0	156.18	1	0	7	39251	8825081	1993	esomeprazole strontium	prophylaxis of nausea and vomiting	0	0	4553.31	1	0	2	11	8416	1993	esomeprazole strontium	prophylaxis of nausea and vomiting	48.8	78.3	0	0	2505.04	1	0	2	4	1635	1993	esomeprazole strontium	prophylaxis of nausea and vomiting	0	0	15231.02	1	0	2	1	1024	1993	esomeprazole strontium	prophylaxis of nausea and vomiting	0	0	Inf	1	0	0	5	1320	1993	esomeprazole strontium	prophylaxis of nausea and vomiting	-9.62	6.63876176530778e-05	1696.73	0.9954757	0.05	0.03	0.1360285	-1.53	1.1	0.1651519	823528
1994	abiraterone acetate	1.03	0.74	1.39	0.8142866	42	9206	39209	8815882	1994	abiraterone acetate	prostate cancer	0.72	0.42	1.17	0.19906	18	4451	233	41493	1994	abiraterone acetate	prostate cancer	72.6	89.9	0.78	0.24	2	0.8269646	5	1210	38	7210	1994	abiraterone acetate	prostate cancer	0.67	0.21	1.69	0.5410769	5	2137	44	12604	1994	abiraterone acetate	prostate cancer	0	0	Inf	1	0	7	0	44	1994	abiraterone acetate	prostate cancer	-0.36	0.697676326071031	0.47	0.4457149	0.07	0.02	3.788621e-05	11.39	536.89	0.9830775	8148418
1995	sitagliptin	0.65	0.35	1.12	0.1421107	13	4466	39238	8820622	1995	sitagliptin	type 2 diabetes mellitus	1.17	0.32	3.03	0.5896032	4	1012	475	140829	1995	sitagliptin	type 2 diabetes mellitus	53.9	89	2.77	0.56	8.37	0.09952712	3	245	136	30803	1995	sitagliptin	type 2 diabetes mellitus	2.91	0.34	11.04	0.1564558	2	149	82	17788	1995	sitagliptin	type 2 diabetes mellitus	2.02	0.05	11.81	0.3947379	1	147	72	21408	1995	sitagliptin	type 2 diabetes mellitus	0.85	2.33964685192599	0.59	0.1482073	0.07	0.01	2.018173e-21	0.31	0.16	0.05015795	8396498
1997	vemurafenib	0.45	0.27	0.71	0.0001345706	18	9035	39233	8816053	1997	vemurafenib	malignant melanoma	0.31	0.04	1.22	0.09978956	2	2776	26	11056	1997	vemurafenib	malignant melanoma	14.6	82.9	0.7	0.02	5.78	1	1	849	6	3566	1997	vemurafenib	malignant melanoma	1.21	0.02	12.24	1	1	456	4	2203	1997	vemurafenib	malignant melanoma	0	0	8.95	1	0	430	3	1586	1997	vemurafenib	malignant melanoma	-0.5	0.606530659712633	1.07	0.6414885	-0.02	0.02	0.423344	0.27	0.73	0.7170831	846838
1998	aclidinium bromide	1.29	0.72	2.13	0.3018858	15	2614	39236	8822474	1998	aclidinium bromide	chronic obstructive pulmonary disease	1.47	0.63	2.94	0.2748498	8	1406	316	81525	1998	aclidinium bromide	chronic obstructive pulmonary disease	55	89.6	1.95	0.69	4.42	0.1390805	6	668	93	20158	1998	aclidinium bromide	chronic obstructive pulmonary disease	3.5	0.91	9.74	0.03394836	4	254	43	9556	1998	aclidinium bromide	chronic obstructive pulmonary disease	0.88	0.1	3.33	1	2	483	62	13175	1998	aclidinium bromide	chronic obstructive pulmonary disease	0.61	1.84043139878164	0.42	0.1477169	0.06	0.01	2.422526e-10	0.02	0.19	0.907409	8235798
1999	tafluprost	0	0	1.03	0.05707092	0	805	39251	8824283	1999	tafluprost	glaucoma	0	0	1.58	0.1791279	0	328	134	18492	1999	tafluprost	glaucoma	64.9	91.4	0	0	12.49	1	0	50	20	2983	1999	tafluprost	glaucoma	0	0	27.05	1	0	28	9	1421	1999	tafluprost	glaucoma	0	0	17.67	1	0	45	15	2753	1999	tafluprost	glaucoma	-13.12	2.00473234476427e-06	742.84	0.985908	0.07	0.02	0.002058879	0.23	0.43	0.58726	842718
2000	sodium picosulfate	0.62	0.2	1.45	0.3744508	5	1807	39246	8823281	2000	sodium picosulfate	constipation	0	0	1.73	0.2825613	0	353	259	42405	2000	sodium picosulfate	constipation	46.1	85.8	0	0	6.85	1	0	78	73	10077	2000	sodium picosulfate	constipation	0	0	15.56	1	0	51	29	5659	2000	sodium picosulfate	constipation	0	0	12.58	1	0	46	52	7574	2000	sodium picosulfate	constipation	-12.34	4.37326800985043e-06	398.15	0.9752667	0.02	0.01	0.004006247	-0.33	0.23	0.1606993	8134248
2001	crizotinib	0.61	0.36	0.96	0.03320201	18	6662	39233	8818426	2001	crizotinib	lung neoplasm malignant	2.38	1	5.06	0.03524752	9	1995	35	18453	2001	crizotinib	lung neoplasm malignant	55.5	87	2.96	0.48	13.92	0.1296265	3	537	6	3184	2001	crizotinib	lung neoplasm malignant	3.74	0.31	32.79	0.1675999	2	352	3	1978	2001	crizotinib	lung neoplasm malignant	3.49	0.51	20.7	0.1113568	3	430	4	2002	2001	crizotinib	lung neoplasm malignant	1.48	4.39294568091876	0.6	0.01306263	0.04	0.03	0.08223603	-0.22	0.59	0.7128491	847748
