results.N	results.drug	results.ROR	results.CI_low	results.CI_up	results.pval	results.DrugReac	results.DrugNoReac	results.NoDrugReac	results.NoDrugNoReac	results_indication.N	results_indication.drug	results_indication.indication	results_indication.ROR	results_indication.CI_low	results_indication.CI_up	results_indication.pval	results_indication.DrugReac	results_indication.DrugNoReac	results_indication.NoDrugReac	results_indication.NoDrugNoReac	results_age.N	results_age.drug	results_age.indication	results_age.min_age	results_age.max_age	results_age.ROR	results_age.CI_low	results_age.CI_up	results_age.pval	results_age.DrugReac	results_age.DrugNoReac	results_age.NoDrugReac	results_age.NoDrugNoReac	results_male.N	results_male.drug	results_male.indication	results_male.ROR	results_male.CI_low	results_male.CI_up	results_male.pval	results_male.DrugReac	results_male.DrugNoReac	results_male.NoDrugReac	results_male.NoDrugNoReac	results_female.N	results_female.drug	results_female.indication	results_female.ROR	results_female.CI_low	results_female.CI_up	results_female.pval	results_female.DrugReac	results_female.DrugNoReac	results_female.NoDrugReac	results_female.NoDrugNoReac	results_logReg.N	results_logReg.drug	results_logReg.indication	results_logReg.logOR_Drug	results_logReg.OR_Drug	results_logReg.SE_Drug	results_logReg.pval_Drug	results_logReg.logOR_Age	results_logReg.SE_Age	results_logReg.pval_Age	results_logReg.logOR_Sex	results_logReg.SE_Sex	results_logReg.pval_Sex	results_logReg.N_logReg
1802	ceftibuten dihydrate	0.27	0.01	1.51	0.281915	1	236	137807	8726295	1802	ceftibuten dihydrate	urinary tract infection	0	0	17.77	1	0	30	149	20004	1802	ceftibuten dihydrate	urinary tract infection	22	75	0	0	190	1	0	4	28	3385	1802	ceftibuten dihydrate	urinary tract infection	0	0	197.91	1	0	3	16	1252	1802	ceftibuten dihydrate	urinary tract infection	0	0	259.47	1	0	4	23	3783	1802	ceftibuten dihydrate	urinary tract infection	-10.9	1.84582339957806e-05	547.13	0.9841108	-0.01	0.01	0.08256494	0.85	0.33	0.01063586	850818
1803	rifabutin	0.25	0.08	0.57	0.0001115044	5	1290	137803	8725241	1803	rifabutin	hiv infection	0	0	0.76	0.01768928	0	419	677	57795	1803	rifabutin	hiv infection	24.5	63	0	0	5.36	1	0	45	122	7549	1803	rifabutin	hiv infection	0	0	4.43	1	0	45	111	5668	1803	rifabutin	hiv infection	0	0	68.02	1	0	9	27	3443	1803	rifabutin	hiv infection	-12.51	3.6895723534573e-06	324.45	0.9692497	-0.01	0.01	0.05115156	1.01	0.22	4.948166e-06	893038
1804	mupirocin calcium	0.66	0.49	0.86	0.001564247	53	5089	137755	8721442	1804	mupirocin calcium	pain	0.66	0.28	1.31	0.3041079	8	485	4786	191674	1804	mupirocin calcium	pain	24.5	76.8	0.47	0.01	2.66	0.727902	1	156	479	34998	1804	mupirocin calcium	pain	0.71	0.02	4.07	1	1	97	224	15359	1804	mupirocin calcium	pain	0	0	3.82	1	0	88	305	27054	1804	mupirocin calcium	pain	-0.86	0.423162082317749	1	0.3893072	-0.02	0	2.21769e-24	0.29	0.09	0.001210582	8431288
1805	daunorubicin citrate	0	0	2.18	0.4219497	0	109	137808	8726422	1805	daunorubicin citrate	acute myeloid leukaemia	0	0	706.58	1	0	48	3	13989	1805	daunorubicin citrate	acute myeloid leukaemia	37.6	37.6	0	0	Inf	1	0	0	0	0	1805	daunorubicin citrate	acute myeloid leukaemia	0	0	Inf	1	0	5	0	1372	1805	daunorubicin citrate	acute myeloid leukaemia	0	0	16348.46	1	0	2	1	1125	1805	daunorubicin citrate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1806	pyrazinamide	0.31	0.19	0.48	1.635581e-10	21	4229	137787	8722302	1806	pyrazinamide	tuberculosis	0.44	0.13	1.28	0.1172199	5	1764	15	2333	1806	pyrazinamide	tuberculosis	25	61.6	0	0	3.21	0.2637295	0	300	3	395	1806	pyrazinamide	tuberculosis	0.35	0.01	4.33	0.6241252	1	307	3	318	1806	pyrazinamide	tuberculosis	0	0	6.81	0.5065789	0	225	2	286	1806	pyrazinamide	tuberculosis	-1.52	0.218711886952215	1.1	0.1669981	-0.01	0.02	0.6333984	0.59	0.87	0.49871	811428
1807	meropenem	0.06	0.03	0.11	4.997969e-58	10	10775	137798	8715756	1807	meropenem	prophylaxis	0	0	0.73	0.01155918	0	1072	487	103271	1807	meropenem	prophylaxis	31.5	82.4	0	0	5.13	1	0	202	87	23692	1807	meropenem	prophylaxis	0	0	6.62	1	0	156	51	13603	1807	meropenem	prophylaxis	0	0	10.71	1	0	114	46	14400	1807	meropenem	prophylaxis	-13.06	2.12869806971227e-06	392.26	0.9734375	-0.02	0	0.0001620028	0.2	0.2	0.316058	8283708
1808	tacrolimus	0.16	0.13	0.19	1.918259e-211	143	56351	137665	8670180	1808	tacrolimus	renal transplant	0.81	0.39	1.64	0.6170293	15	10190	21	11497	1808	tacrolimus	renal transplant	17	69	0.81	0.01	63.58	1	1	1719	1	1392	1808	tacrolimus	renal transplant	Inf	0.15	Inf	0.5048933	2	1256	0	1027	1808	tacrolimus	renal transplant	0.29	0.01	3.63	0.344311	1	807	3	703	1808	tacrolimus	renal transplant	-0.23	0.794533602503334	0.83	0.7822662	-0.01	0.02	0.5652169	-1.08	0.87	0.212697	837998
1809	fosfomycin tromethamine	0.32	0.01	1.82	0.3817747	1	196	137807	8726335	1809	fosfomycin tromethamine	urinary tract infection	0	0	5.8	1	0	88	149	19946	1809	fosfomycin tromethamine	urinary tract infection	22	75	0	0	18.69	1	0	27	28	3362	1809	fosfomycin tromethamine	urinary tract infection	0	0	2919.56	1	0	1	16	1254	1809	fosfomycin tromethamine	urinary tract infection	0	0	19.57	1	0	35	23	3752	1809	fosfomycin tromethamine	urinary tract infection	-12.5	3.72665317207867e-06	656.66	0.9848088	-0.01	0.01	0.08269387	0.84	0.33	0.01156917	850818
1810	bismuth subsalicylate	2.43	1.51	3.72	0.000310419	22	573	137786	8725958	1810	bismuth subsalicylate	gastrooesophageal reflux disease	0	0	5.68	1	0	63	842	79091	1810	bismuth subsalicylate	gastrooesophageal reflux disease	25.9	76.8	0	0	6082.94	1	0	1	108	18613	1810	bismuth subsalicylate	gastrooesophageal reflux disease	0	0	6520.6	1	0	1	44	8190	1810	bismuth subsalicylate	gastrooesophageal reflux disease	0	0	6745.27	1	0	1	76	14692	1810	bismuth subsalicylate	gastrooesophageal reflux disease	-8.79	0.000152247967685297	374.37	0.9812723	-0.02	0	5.269525e-07	0.03	0.19	0.8692206	8230048
1811	mycophenolate mofetil	0.19	0.16	0.22	8.050234e-149	129	43398	137679	8683133	1811	mycophenolate mofetil	renal transplant	0.79	0.36	1.64	0.6084881	12	8410	24	13277	1811	mycophenolate mofetil	renal transplant	17	69	1.89	0.02	148.36	1	1	1076	1	2035	1811	mycophenolate mofetil	renal transplant	0	0	9.11	0.534156	0	843	2	1440	1811	mycophenolate mofetil	renal transplant	5.7	0.46	299.63	0.1218693	3	520	1	990	1811	mycophenolate mofetil	renal transplant	0.58	1.78603843075007	0.82	0.4824993	-0.01	0.02	0.6304352	-1.1	0.87	0.2058301	837998
1812	cefdinir	0.5	0.34	0.7	1.263536e-05	32	4090	137776	8722441	1812	cefdinir	pain	0.19	0	1.09	0.06913544	1	208	4793	191951	1812	cefdinir	pain	24.5	76.8	2.53	0.06	15.32	0.3343702	1	29	479	35125	1812	cefdinir	pain	5.3	0.12	35.61	0.1832479	1	13	224	15443	1812	cefdinir	pain	0	0	16.32	1	0	22	305	27120	1812	cefdinir	pain	0.76	2.13827622049682	1.02	0.4550681	-0.02	0	2.244056e-24	0.28	0.09	0.001311101	8431288
1813	ivermectin	0.11	0.03	0.27	8.5242e-12	4	2397	137804	8724134	1813	ivermectin	acarodermatitis	Inf	0.07	Inf	1	2	479	0	171	1813	ivermectin	acarodermatitis	46.8	46.8	0	0	Inf	1	0	0	0	0	1813	ivermectin	acarodermatitis	0	0	Inf	1	0	26	0	28	1813	ivermectin	acarodermatitis	Inf	0.03	Inf	0.4833333	1	28	0	31	1813	ivermectin	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1814	quinupristin	0	0	1.35	0.1213819	0	175	137808	8726356	1814	quinupristin	enterococcal infection	0	0	16.78	1	0	38	6	726	1814	quinupristin	enterococcal infection	60	60	0	0	Inf	1	0	0	0	0	1814	quinupristin	enterococcal infection	0	0	14.95	1	0	8	4	68	1814	quinupristin	enterococcal infection	0	0	Inf	1	0	0	0	55	1814	quinupristin	enterococcal infection	-17.54	2.41254147055922e-08	6268.62	0.9977678	0	0.03	0.8763518	17.74	2389.43	0.9940751	81358
1815	dalfopristin	0	0	1.34	0.1216504	0	176	137808	8726355	1815	dalfopristin	enterococcal infection	0	0	16.78	1	0	38	6	726	1815	dalfopristin	enterococcal infection	60	60	0	0	Inf	1	0	0	0	0	1815	dalfopristin	enterococcal infection	0	0	14.95	1	0	8	4	68	1815	dalfopristin	enterococcal infection	0	0	Inf	1	0	0	0	55	1815	dalfopristin	enterococcal infection	-17.54	2.41254147055922e-08	6268.62	0.9977678	0	0.03	0.8763518	17.74	2389.43	0.9940751	81358
1816	azithromycin dihydrate	0	0	4.75	1	0	51	137808	8726480	1816	azithromycin dihydrate	hiv infection	0	0	28.28	1	0	13	677	58201	1816	azithromycin dihydrate	hiv infection	24.5	63	0	0	Inf	1	0	0	122	7594	1816	azithromycin dihydrate	hiv infection	0	0	Inf	1	0	0	111	5713	1816	azithromycin dihydrate	hiv infection	0	0	Inf	1	0	0	27	3452	1816	azithromycin dihydrate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1817	epirubicin	0.13	0.09	0.2	7.669612e-51	26	12209	137782	8714322	1817	epirubicin	breast cancer	0.56	0.27	1.02	0.05456333	11	5592	220	62405	1817	epirubicin	breast cancer	50.3	81.2	0	0	3.48	0.6259815	0	373	26	8472	1817	epirubicin	breast cancer	0	0	Inf	1	0	6	0	110	1817	epirubicin	breast cancer	0	0	2.6	0.4007427	0	571	30	11319	1817	epirubicin	breast cancer	-14.36	5.80137901766728e-07	728.43	0.9842717	0.04	0.02	0.01116414	-14.58	1607.28	0.9927628	8120368
1818	bismuth subcitrate potassium	0.64	0.13	1.9	0.6377241	3	295	137805	8726236	1818	bismuth subcitrate potassium	helicobacter infection	1.99	0.22	8.44	0.2887951	2	141	18	2524	1818	bismuth subcitrate potassium	helicobacter infection	37.9	63	5.48	0.07	434.6	0.2872466	1	43	1	238	1818	bismuth subcitrate potassium	helicobacter infection	Inf	0.18	Inf	0.1218487	1	28	0	209	1818	bismuth subcitrate potassium	helicobacter infection	1.6	0.03	14.78	0.510701	1	46	5	369	1818	bismuth subcitrate potassium	helicobacter infection	1.21	3.35348465254902	0.85	0.1558702	0.01	0.02	0.5650094	-1.25	1.08	0.2494421	86598
1819	mycophenolic acid	0.1	0.05	0.17	2.012988e-39	13	8334	137795	8718197	1819	mycophenolic acid	renal transplant	0.45	0.09	1.45	0.2604743	3	3615	33	18072	1819	mycophenolic acid	renal transplant	17	69	3.18	0.04	249.33	0.4214229	1	744	1	2367	1819	mycophenolic acid	renal transplant	0	0	17.05	1	0	544	2	1739	1819	mycophenolic acid	renal transplant	1.24	0.02	15.49	1	1	320	3	1190	1819	mycophenolic acid	renal transplant	-0.35	0.704688089718713	1.1	0.7483711	-0.01	0.02	0.5889731	-1.08	0.87	0.2153158	837998
1820	azacitidine	0.1	0.06	0.16	4.13408e-49	16	10391	137792	8716140	1820	azacitidine	myelodysplastic syndrome	4.18	1.29	13.19	0.008218945	7	4242	8	20256	1820	azacitidine	myelodysplastic syndrome	65.9	83	1.35	0.11	11.76	0.6688484	2	1013	3	2044	1820	azacitidine	myelodysplastic syndrome	5.03	0.4	264.15	0.150246	3	1024	1	1719	1820	azacitidine	myelodysplastic syndrome	0	0	18.18	1	0	510	2	1738	1820	azacitidine	myelodysplastic syndrome	0.86	2.36316069370579	0.85	0.3145572	0.03	0.04	0.5667085	0.37	0.88	0.6736348	849978
1821	penicillin v	0.4	0.18	0.76	0.002567641	9	1425	137799	8725106	1821	penicillin v	pain	0.89	0.11	3.31	1	2	90	4792	192069	1821	penicillin v	pain	24.5	76.8	0	0	20.48	1	0	15	480	35139	1821	penicillin v	pain	0	0	27.53	1	0	11	225	15445	1821	penicillin v	pain	0	0	35.61	1	0	11	305	27131	1821	penicillin v	pain	-10.52	2.69911911202008e-05	184.26	0.9544689	-0.02	0	1.903901e-24	0.29	0.09	0.001276408	8431288
1822	penicillin v potassium	1.18	0.74	1.77	0.4240916	23	1238	137785	8725293	1822	penicillin v potassium	pain	6.58	3.76	10.9	2.588501e-09	18	110	4776	192049	1822	penicillin v potassium	pain	24.5	76.8	0	0	22.15	1	0	14	480	35140	1822	penicillin v potassium	pain	0	0	35	1	0	9	225	15447	1822	penicillin v potassium	pain	0	0	32.16	1	0	12	305	27130	1822	penicillin v potassium	pain	-10.53	2.67226242812469e-05	188.74	0.9554967	-0.02	0	1.896209e-24	0.29	0.09	0.001292624	8431288
1823	streptomycin	0.26	0.05	0.76	0.00660949	3	730	137805	8725801	1823	streptomycin	tuberculosis	1.11	0.03	7.08	0.6041851	1	185	19	3912	1823	streptomycin	tuberculosis	25	61.6	0	0	64.11	1	0	26	3	669	1823	streptomycin	tuberculosis	0	0	31.08	1	0	30	4	595	1823	streptomycin	tuberculosis	0	0	141.49	1	0	19	2	492	1823	streptomycin	tuberculosis	-14.54	4.84571907856387e-07	1524.4	0.9923906	-0.01	0.02	0.5971684	0.58	0.88	0.5125306	811428
1824	erythromycin stearate	0	0	1.56	0.1821167	0	152	137808	8726379	1824	erythromycin stearate	rheumatoid arthritis	0	0	716.83	1	0	5	710	463072	1824	erythromycin stearate	rheumatoid arthritis	33.1	75	0	0	16384	1	0	1	154	114815	1824	erythromycin stearate	rheumatoid arthritis	0	0	Inf	1	0	0	44	25527	1824	erythromycin stearate	rheumatoid arthritis	0	0	16384	1	0	1	134	108840	1824	erythromycin stearate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1825	gramicidin	0.34	0.14	0.7	0.001102307	7	1310	137801	8725221	1825	gramicidin	pain	1.69	0.34	5.16	0.4304231	3	71	4791	192088	1825	gramicidin	pain	24.5	76.8	0	0	24.1	1	0	13	480	35141	1825	gramicidin	pain	0	0	166.37	1	0	3	225	15453	1825	gramicidin	pain	0	0	39.92	1	0	10	305	27132	1825	gramicidin	pain	-10.04	4.36197730540527e-05	243.3	0.9670751	-0.02	0	2.191196e-24	0.28	0.09	0.001303607	8431288
1826	kanamycin	1.05	0.42	2.19	0.8436028	7	421	137801	8726110	1826	kanamycin	tuberculosis	0	0	12.11	1	0	69	20	4028	1826	kanamycin	tuberculosis	25	61.6	0	0	73.15	1	0	23	3	672	1826	kanamycin	tuberculosis	0	0	92.78	1	0	11	4	614	1826	kanamycin	tuberculosis	0	0	115.52	1	0	23	2	488	1826	kanamycin	tuberculosis	-14.26	6.41151537506014e-07	1838.12	0.9938086	-0.01	0.02	0.6488835	0.52	0.88	0.5555804	811428
1827	paromomycin	0	0	2.78	0.647039	0	86	137808	8726445	1827	paromomycin	hiv infection	0	0	17.46	1	0	20	677	58194	1827	paromomycin	hiv infection	24.5	63	0	0	2338.91	1	0	1	122	7593	1827	paromomycin	hiv infection	0	0	1946.26	1	0	1	111	5712	1827	paromomycin	hiv infection	0	0	4625.89	1	0	1	27	3451	1827	paromomycin	hiv infection	-9.02	0.00012096612623881	376.41	0.980875	-0.01	0.01	0.05106022	1	0.22	5.55248e-06	893038
1828	cycloserine	1.99	1.13	3.26	0.01173627	16	509	137792	8726022	1828	cycloserine	tuberculosis	11.27	4.09	30.19	2.827961e-06	9	277	11	3820	1828	cycloserine	tuberculosis	25	61.6	17.16	0.88	1014.94	0.03101369	2	72	1	623	1828	cycloserine	tuberculosis	22.47	1.78	1183.6	0.006216424	3	73	1	552	1828	cycloserine	tuberculosis	10.77	0.14	849.51	0.1643366	1	43	1	468	1828	cycloserine	tuberculosis	2.91	18.3567985670179	0.91	0.001388718	0.01	0.02	0.7904621	0.25	0.89	0.7827214	811428
1829	oxytetracycline calcium	1.57	0.32	4.7	0.4469033	3	121	137805	8726410	1829	oxytetracycline calcium	prophylaxis	0	0	85.63	1	0	11	487	104332	1829	oxytetracycline calcium	prophylaxis	31.5	82.4	0	0	419.41	1	0	4	87	23890	1829	oxytetracycline calcium	prophylaxis	0	0	9036.18	1	0	1	51	13758	1829	oxytetracycline calcium	prophylaxis	0	0	769.37	1	0	3	46	14511	1829	oxytetracycline calcium	prophylaxis	-8.7	0.000166585810987634	439.97	0.9842323	-0.02	0	0.0001998373	0.2	0.2	0.3284298	8283708
1830	methacycline	0	0	152.98	1	0	3	137808	8726528	1830	methacycline	acne	0	0	65.54	1	0	2	2612	32166	1830	methacycline	acne	14	42.5	0	0	Inf	1	0	0	102	2866	1830	methacycline	acne	0	0	Inf	1	0	0	56	1103	1830	methacycline	acne	0	0	Inf	1	0	0	59	2499	1830	methacycline	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1831	penicillin g sodium	0	0	3.76	0.6292235	0	64	137808	8726467	1831	penicillin g sodium	erysipelas	0	0	584.78	1	0	4	3	793	1831	penicillin g sodium	erysipelas	NA	NA	0	0	Inf	1	0	0	0	0	1831	penicillin g sodium	erysipelas	0	0	Inf	1	0	0	0	81	1831	penicillin g sodium	erysipelas	0	0	Inf	1	0	0	0	100	1831	penicillin g sodium	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1832	viomycin	0	0	338.01	1	0	2	137808	8726529	1832	viomycin	asthma	0	0	2188.31	1	0	1	1750	101667	1832	viomycin	asthma	4	65	0	0	3170.4	1	0	1	161	13769	1832	viomycin	asthma	0	0	3391.49	1	0	1	69	6335	1832	viomycin	asthma	0	0	Inf	1	0	0	112	14908	1832	viomycin	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1834	candicidin	0	0	152.98	1	0	3	137808	8726528	1834	candicidin	non-hodgkin s lymphoma	0	0	3818.93	1	0	3	9	11856	1834	candicidin	non-hodgkin s lymphoma	67.8	82.2	0	0	Inf	1	0	0	0	709	1834	candicidin	non-hodgkin s lymphoma	0	0	Inf	1	0	0	2	1066	1834	candicidin	non-hodgkin s lymphoma	0	0	Inf	1	0	0	0	832	1834	candicidin	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1835	clindamycin palmitate	1.54	1.14	2.03	0.003845469	51	2099	137757	8724432	1835	clindamycin palmitate	acne	1.39	0.85	2.16	0.1546228	22	196	2590	31972	1835	clindamycin palmitate	acne	14	42.5	0	0	9.32	1	0	13	102	2853	1835	clindamycin palmitate	acne	0	0	48.24	1	0	3	56	1100	1835	clindamycin palmitate	acne	0	0	15.57	1	0	12	59	2487	1835	clindamycin palmitate	acne	-12	6.14421235332821e-06	369.28	0.9740844	-0.03	0.01	0.002318123	0.61	0.2	0.001716685	837178
1837	griseofulvin, microsize	1.43	0.46	3.38	0.410145	5	222	137803	8726309	1837	griseofulvin, microsize	hiv infection	0	0	50.47	1	0	8	677	58206	1837	griseofulvin, microsize	hiv infection	24.5	63	0	0	94.85	1	0	4	122	7590	1837	griseofulvin, microsize	hiv infection	0	0	125.24	1	0	3	111	5710	1837	griseofulvin, microsize	hiv infection	0	0	4625.89	1	0	1	27	3451	1837	griseofulvin, microsize	hiv infection	-10.61	2.46680912923674e-05	437.29	0.9806349	-0.01	0.01	0.04995073	1	0.22	5.452509e-06	893038
1838	cefuroxime	0.44	0.32	0.58	2.012424e-10	46	6663	137762	8719868	1838	cefuroxime	hypertension	0	0	1.38	0.1221396	0	388	2235	321885	1838	cefuroxime	hypertension	32.2	80.7	0	0	11.96	1	0	66	297	61414	1838	cefuroxime	hypertension	0	0	20.26	1	0	35	176	31769	1838	cefuroxime	hypertension	0	0	21.58	1	0	47	155	40490	1838	cefuroxime	hypertension	-11.17	1.40906373340503e-05	260.85	0.9658385	-0.03	0	5.950896e-26	0.34	0.11	0.002176582	8726728
1839	desmethyl piroxicam	2.11	1.72	2.56	1.044105e-11	106	3183	137702	8723348	1839	desmethyl piroxicam	rheumatoid arthritis	3.99	0.82	11.78	0.04132885	3	492	707	462585	1839	desmethyl piroxicam	rheumatoid arthritis	33.1	75	0	0	47.04	1	0	61	154	114755	1839	desmethyl piroxicam	rheumatoid arthritis	0	0	121.76	1	0	20	44	25507	1839	desmethyl piroxicam	rheumatoid arthritis	0	0	68.67	1	0	46	134	108795	1839	desmethyl piroxicam	rheumatoid arthritis	-9.98	4.63170691808076e-05	294.85	0.972992	-0.01	0.01	0.02464063	0.36	0.17	0.03904512	81345468
1840	sterile water	0.13	0.02	0.47	7.046693e-05	2	966	137806	8725565	1840	sterile water	parenteral nutrition	0	0	Inf	1	0	103	0	640	1840	sterile water	parenteral nutrition	NA	NA	0	0	Inf	1	0	0	0	0	1840	sterile water	parenteral nutrition	0	0	Inf	1	0	6	0	58	1840	sterile water	parenteral nutrition	0	0	Inf	1	0	19	0	59	1840	sterile water	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1841	testosterone propionate	1.06	0.13	3.9	0.7151495	2	120	137806	8726411	1841	testosterone propionate	muscle building therapy	0	0	Inf	1	0	10	0	106	1841	testosterone propionate	muscle building therapy	NA	NA	0	0	Inf	1	0	0	0	0	1841	testosterone propionate	muscle building therapy	0	0	Inf	1	0	4	0	37	1841	testosterone propionate	muscle building therapy	0	0	Inf	1	0	0	0	2	1841	testosterone propionate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1842	sodium succinate	0.14	0.07	0.25	2.042325e-22	12	5343	137796	8721188	1842	sodium succinate	prophylaxis	0.24	0.01	1.35	0.2034154	1	883	486	103460	1842	sodium succinate	prophylaxis	31.5	82.4	2.3	0.06	13.43	0.356528	1	120	86	23774	1842	sodium succinate	prophylaxis	2.97	0.07	17.73	0.2919467	1	92	50	13667	1842	sodium succinate	prophylaxis	0	0	13.19	1	0	93	46	14421	1842	sodium succinate	prophylaxis	0.16	1.17351087099181	1.01	0.8744313	-0.02	0	0.0002206515	0.2	0.2	0.3293119	8283708
1843	pramoxine	0.64	0.17	1.65	0.5407425	4	397	137804	8726134	1843	pramoxine	pain	0.91	0.02	5.35	1	1	44	4793	192115	1843	pramoxine	pain	24.5	76.8	0	0	20.48	1	0	15	480	35139	1843	pramoxine	pain	0	0	47.91	1	0	7	225	15449	1843	pramoxine	pain	0	0	39.92	1	0	10	305	27132	1843	pramoxine	pain	-10.11	4.06708068212988e-05	212.56	0.9620787	-0.02	0	2.193642e-24	0.29	0.09	0.001291165	8431288
1844	pentobarbital sodium	4.06	1.91	7.67	0.0003041787	10	156	137798	8726375	1844	pentobarbital sodium	sedation	0.73	0.02	4.27	1	1	78	95	5385	1844	pentobarbital sodium	sedation	32.4	59.9	0	0	Inf	1	0	0	6	352	1844	pentobarbital sodium	sedation	0	0	Inf	1	0	0	7	537	1844	pentobarbital sodium	sedation	0	0	Inf	1	0	0	1	445	1844	pentobarbital sodium	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1845	pentobarbital	6.4	4.44	8.99	1.536857e-17	37	366	137771	8726165	1845	pentobarbital	status epilepticus	0	0	11.34	1	0	71	10	1767	1845	pentobarbital	status epilepticus	8.2	66.9	0	0	73.71	1	0	19	2	256	1845	pentobarbital	status epilepticus	0	0	Inf	1	0	8	0	197	1845	pentobarbital	status epilepticus	0	0	24.63	1	0	15	4	227	1845	pentobarbital	status epilepticus	-17.15	3.56327741646136e-08	5725.39	0.9976095	-0.01	0.02	0.6111066	-17.52	2021.31	0.9930848	84518
1847	gentian violet	0	0	10.52	1	0	24	137808	8726507	1847	gentian violet	ear infection	0	0	193.77	1	0	4	24	2942	1847	gentian violet	ear infection	31	56.7	0	0	Inf	1	0	0	4	185	1847	gentian violet	ear infection	0	0	Inf	1	0	0	5	234	1847	gentian violet	ear infection	0	0	Inf	1	0	0	4	332	1847	gentian violet	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1848	amphetamine adipate	0	0	338.01	1	0	2	137808	8726529	1848	amphetamine adipate		0	0	Inf	1	0	0	0	0	1848	amphetamine adipate		NA	NA	0	0	Inf	1	0	0	0	0	1848	amphetamine adipate		0	0	Inf	1	0	0	0	0	1848	amphetamine adipate		0	0	Inf	1	0	0	0	0	1848	amphetamine adipate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1850	digitoxin	0.58	0.35	0.89	0.009842253	20	2198	137788	8724333	1850	digitoxin	hypertension	0.2	0.01	1.15	0.1029991	1	703	2234	321570	1850	digitoxin	hypertension	32.2	80.7	0	0	18.2	1	0	44	297	61436	1850	digitoxin	hypertension	0	0	18.58	1	0	38	176	31766	1850	digitoxin	hypertension	13.85	0.33	88.21	0.07350383	1	19	154	40518	1850	digitoxin	hypertension	1.72	5.58452846427605	1.01	0.08939615	-0.03	0	3.831888e-26	0.34	0.11	0.002313236	8726728
1851	benoxinate	0	0	3.24	0.6334639	0	74	137808	8726457	1851	benoxinate	surgery	0	0	14.13	1	0	28	42	4048	1851	benoxinate	surgery	59.9	59.9	0	0	Inf	1	0	0	0	0	1851	benoxinate	surgery	0	0	Inf	1	0	0	0	358	1851	benoxinate	surgery	0	0	Inf	1	0	0	1	363	1851	benoxinate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1852	benzyl benzoate	1.32	0.03	7.71	0.5359468	1	48	137807	8726483	1852	benzyl benzoate	acarodermatitis	0	0	148.27	1	0	23	2	627	1852	benzyl benzoate	acarodermatitis	46.8	46.8	0	0	Inf	1	0	0	0	0	1852	benzyl benzoate	acarodermatitis	0	0	Inf	1	0	0	0	54	1852	benzyl benzoate	acarodermatitis	0	0	2221.18	1	0	1	1	58	1852	benzyl benzoate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1854	tetrahydrozoline	1.56	0.19	5.83	0.370558	2	81	137806	8726450	1854	tetrahydrozoline	colorectal cancer	0	0	1048.82	1	0	6	11	12472	1854	tetrahydrozoline	colorectal cancer	NA	NA	0	0	Inf	1	0	0	0	0	1854	tetrahydrozoline	colorectal cancer	0	0	Inf	1	0	0	0	818	1854	tetrahydrozoline	colorectal cancer	0	0	Inf	1	0	0	0	586	1854	tetrahydrozoline	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1855	dexchlorpheniramine maleate	0.16	0.09	0.27	2.593107e-20	13	5143	137795	8721388	1855	dexchlorpheniramine maleate	premedication	0.55	0.11	1.66	0.4990886	3	1310	114	27432	1855	dexchlorpheniramine maleate	premedication	17.6	69.6	0	0	3.8	0.6219369	0	252	20	4696	1855	dexchlorpheniramine maleate	premedication	0	0	6.76	1	0	228	8	2613	1855	dexchlorpheniramine maleate	premedication	0	0	5.72	1	0	179	16	3913	1855	dexchlorpheniramine maleate	premedication	-14.79	3.77384981292959e-07	874.51	0.9865039	-0.01	0.01	0.2192272	-0.32	0.44	0.4577768	869578
1856	pemetrexed sodium	0.09	0.04	0.17	5.880317e-31	9	6299	137799	8720232	1856	pemetrexed sodium	non-small cell lung cancer	0.41	0.05	1.57	0.3221508	2	3067	49	30982	1856	pemetrexed sodium	non-small cell lung cancer	62.8	71	0	0	126.71	1	0	75	2	1773	1856	pemetrexed sodium	non-small cell lung cancer	0	0	Inf	1	0	105	0	3283	1856	pemetrexed sodium	non-small cell lung cancer	0	0	32.02	1	0	95	5	2755	1856	pemetrexed sodium	non-small cell lung cancer	-17.19	3.42355931050604e-08	8373.14	0.9983622	0.03	0.04	0.4245719	-18.22	2225.17	0.9934656	862438
